Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
2023-01-03,3824.139892578125,3878.4599609375,3794.330078125,3853.2900390625,3959140000
2023-01-04,3852.969970703125,3873.159912109375,3815.77001953125,3840.360107421875,4414080000
2023-01-05,3808.10009765625,3839.739990234375,3802.419921875,3839.739990234375,3893450000
2023-01-06,3895.080078125,3906.18994140625,3809.56005859375,3823.3701171875,3923560000
2023-01-09,3892.090087890625,3950.570068359375,3890.419921875,3910.820068359375,4311770000
2023-01-10,3919.25,3919.830078125,3877.2900390625,3888.570068359375,3851030000
2023-01-11,3969.610107421875,3970.070068359375,3928.5400390625,3932.35009765625,4303360000
2023-01-12,3983.169921875,3997.760009765625,3937.56005859375,3977.570068359375,4440260000
2023-01-13,3999.090087890625,4003.949951171875,3947.669921875,3960.60009765625,3939700000
2023-01-17,3990.969970703125,4015.389892578125,3984.570068359375,3999.280029296875,4235560000
2023-01-18,3928.860107421875,4014.159912109375,3926.590087890625,4002.25,4298710000
2023-01-19,3898.85009765625,3922.93994140625,3885.5400390625,3911.840087890625,3991500000
2023-01-20,3972.610107421875,3972.9599609375,3897.860107421875,3909.0400390625,4013360000
2023-01-23,4019.81005859375,4039.31005859375,3971.639892578125,3978.139892578125,3945210000
2023-01-24,4016.949951171875,4023.919921875,3989.7900390625,4001.739990234375,3320430000
2023-01-25,4016.219970703125,4019.550048828125,3949.06005859375,3982.7099609375,3724020000
2023-01-26,4060.429931640625,4061.570068359375,4013.2900390625,4036.080078125,3809590000
2023-01-27,4070.56005859375,4094.2099609375,4048.699951171875,4053.719970703125,3907760000
2023-01-30,4017.77001953125,4063.85009765625,4015.550048828125,4049.27001953125,3802000000
2023-01-31,4076.60009765625,4077.159912109375,4020.43994140625,4020.85009765625,4679320000
2023-02-01,4119.2099609375,4148.9501953125,4037.199951171875,4070.070068359375,4856930000
2023-02-02,4179.759765625,4195.43994140625,4141.8798828125,4158.68017578125,5624360000
2023-02-03,4136.47998046875,4182.35986328125,4123.35986328125,4136.68994140625,4694510000
2023-02-06,4111.080078125,4124.6298828125,4093.3798828125,4119.56982421875,4114240000
2023-02-07,4164.0,4176.5400390625,4088.389892578125,4105.35009765625,4355860000
2023-02-08,4117.85986328125,4156.85009765625,4111.669921875,4153.47021484375,4029820000
2023-02-09,4081.5,4156.22998046875,4069.669921875,4144.25,4270200000
2023-02-10,4090.4599609375,4094.360107421875,4060.7900390625,4068.919921875,3891520000
2023-02-13,4137.2900390625,4138.89990234375,4092.669921875,4096.6201171875,3448620000
2023-02-14,4136.1298828125,4159.77001953125,4095.010009765625,4126.7001953125,3929200000
2023-02-15,4147.60009765625,4148.10986328125,4103.97998046875,4119.5,4075980000
2023-02-16,4090.409912109375,4136.5400390625,4089.489990234375,4114.75,4143660000
2023-02-17,4079.090087890625,4081.510009765625,4047.949951171875,4077.389892578125,4045480000
2023-02-21,3997.340087890625,4052.35009765625,3995.18994140625,4052.35009765625,4121590000
2023-02-22,3991.050048828125,4017.3701171875,3976.89990234375,4001.830078125,4079320000
2023-02-23,4012.320068359375,4028.300048828125,3969.18994140625,4018.60009765625,3952940000
2023-02-24,3970.0400390625,3978.25,3943.080078125,3973.239990234375,3877700000
2023-02-27,3982.239990234375,4018.050048828125,3973.550048828125,3992.360107421875,3836950000
2023-02-28,3970.14990234375,3997.5,3968.97998046875,3977.18994140625,5043400000
2023-03-01,3951.389892578125,3971.72998046875,3939.050048828125,3963.340087890625,4249480000
2023-03-02,3981.35009765625,3990.840087890625,3928.159912109375,3938.679931640625,4244900000
2023-03-03,4045.639892578125,4048.2900390625,3995.169921875,3998.02001953125,4084730000
2023-03-06,4048.419921875,4078.489990234375,4044.610107421875,4055.14990234375,4000870000
2023-03-07,3986.3701171875,4050.0,3980.31005859375,4048.260009765625,3922500000
2023-03-08,3992.010009765625,4000.409912109375,3969.760009765625,3987.550048828125,3535570000
2023-03-09,3918.320068359375,4017.81005859375,3908.699951171875,3998.659912109375,4445260000
2023-03-10,3861.590087890625,3934.050048828125,3846.320068359375,3912.77001953125,5518190000
2023-03-13,3855.760009765625,3905.050048828125,3808.860107421875,3835.1201171875,6558020000
2023-03-14,3919.2900390625,3937.2900390625,3873.6298828125,3894.010009765625,5665870000
2023-03-15,3891.929931640625,3894.260009765625,3838.239990234375,3876.739990234375,6594010000
2023-03-16,3960.280029296875,3964.4599609375,3864.110107421875,3878.929931640625,5695790000
2023-03-17,3916.639892578125,3958.909912109375,3901.27001953125,3958.68994140625,9354280000
2023-03-20,3951.570068359375,3956.6201171875,3916.889892578125,3917.469970703125,5347140000
2023-03-21,4002.8701171875,4009.080078125,3971.18994140625,3975.889892578125,4920240000
2023-03-22,3936.969970703125,4039.489990234375,3936.169921875,4002.0400390625,4533010000
2023-03-23,3948.719970703125,4007.659912109375,3919.050048828125,3959.2099609375,4991600000
2023-03-24,3970.989990234375,3972.739990234375,3909.159912109375,3939.2099609375,4583970000
2023-03-27,3977.530029296875,4003.830078125,3970.489990234375,3982.929931640625,4233540000
2023-03-28,3971.27001953125,3979.199951171875,3951.530029296875,3974.1298828125,4014600000
2023-03-29,4027.81005859375,4030.590087890625,3999.530029296875,3999.530029296875,4145250000
2023-03-30,4050.830078125,4057.85009765625,4032.10009765625,4046.739990234375,3930860000
2023-03-31,4109.31005859375,4110.75,4056.179931640625,4056.179931640625,4525120000
