Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
2019-07-01,2964.330078125,2977.929931640625,2952.219970703125,2971.409912109375,3524860000
2019-07-02,2973.010009765625,2973.2099609375,2955.919921875,2964.659912109375,3224490000
2019-07-03,2995.820068359375,2995.840087890625,2977.9599609375,2978.080078125,1963570000
2019-07-05,2990.409912109375,2994.030029296875,2967.969970703125,2984.25,2434680000
2019-07-08,2975.949951171875,2980.760009765625,2970.090087890625,2979.77001953125,2922360000
2019-07-09,2979.6298828125,2981.89990234375,2963.43994140625,2965.52001953125,3033330000
2019-07-10,2993.070068359375,3002.97998046875,2984.6201171875,2989.300048828125,3157800000
2019-07-11,2999.909912109375,3002.330078125,2988.800048828125,2999.6201171875,3155710000
2019-07-12,3013.77001953125,3013.919921875,3001.8701171875,3003.360107421875,2984140000
2019-07-15,3014.300048828125,3017.800048828125,3008.77001953125,3017.800048828125,2876100000
2019-07-16,3004.0400390625,3015.02001953125,3001.14990234375,3012.1298828125,3297030000
2019-07-17,2984.419921875,3005.260009765625,2984.25,3005.10009765625,3185650000
2019-07-18,2995.110107421875,2998.280029296875,2973.090087890625,2978.8701171875,3369820000
2019-07-19,2976.610107421875,3006.02001953125,2975.860107421875,3004.260009765625,3285890000
2019-07-22,2985.030029296875,2990.7099609375,2976.64990234375,2981.929931640625,3016200000
2019-07-23,3005.469970703125,3005.89990234375,2988.56005859375,2994.739990234375,3333810000
2019-07-24,3019.56005859375,3019.590087890625,2996.820068359375,2998.77001953125,3433220000
2019-07-25,3003.669921875,3016.31005859375,2997.239990234375,3016.260009765625,3657050000
2019-07-26,3025.860107421875,3027.97998046875,3012.590087890625,3013.25,3260170000
2019-07-29,3020.969970703125,3025.610107421875,3014.300048828125,3024.469970703125,3224490000
2019-07-30,3013.179931640625,3017.18994140625,3000.93994140625,3007.659912109375,3632770000
2019-07-31,2980.3798828125,3017.39990234375,2958.080078125,3016.219970703125,4626330000
2019-08-01,2953.56005859375,3013.590087890625,2945.22998046875,2980.320068359375,4793810000
2019-08-02,2932.050048828125,2945.5,2914.110107421875,2943.89990234375,3882810000
2019-08-05,2844.739990234375,2898.070068359375,2822.1201171875,2898.070068359375,4542850000
2019-08-06,2881.77001953125,2884.39990234375,2847.419921875,2861.179931640625,4156640000
2019-08-07,2883.97998046875,2892.169921875,2825.7099609375,2858.64990234375,4512720000
2019-08-08,2938.090087890625,2938.719970703125,2894.469970703125,2896.2099609375,4118530000
2019-08-09,2918.64990234375,2935.75,2900.14990234375,2930.510009765625,3356850000
2019-08-12,2882.699951171875,2907.580078125,2873.139892578125,2907.070068359375,3328570000
2019-08-13,2926.320068359375,2943.31005859375,2877.050048828125,2880.719970703125,3857190000
2019-08-14,2840.60009765625,2894.14990234375,2839.639892578125,2894.14990234375,4325150000
