ticker,period_end,available_date,revenue,net_income,total_assets,equity,free_cash_flow,shares_outstanding
MTD,2020-06-30,2020-07-31,690673000.0,126562000,2679647000.0,450093000.0,167008000.0,24228989.0
MTD,2020-09-30,2020-11-06,807357000.0,161767000,2766536000.0,443067000.0,205760000.0,24225204.0
MTD,2020-12-31,2021-02-08,937985000.0,216295000,2814549000.0,282675000.0,215863000.0,23989250.0
MTD,2021-03-31,2021-05-07,804390000.0,149663000,3028368000.0,202643000.0,134272000.0,23685665.0
MTD,2021-06-30,2021-07-30,924351000.0,184763000,3142904000.0,191424000.0,226025000.0,23530601.0
MTD,2021-09-30,2021-11-05,951950000.0,203688000,3207161000.0,159171000.0,241025000.0,23393579.0
MTD,2021-12-31,2022-02-11,1037239000.0,230871000,3326798000.0,171421000.0,203575000.0,22964471.0
MTD,2022-03-31,2022-05-06,897791000.0,174001000,3356183000.0,84570000.0,71686000.0,23220331.0
MTD,2022-06-30,2022-07-29,978387000.0,212070000,3336430000.0,7262000.0,176034000.0,23040231.0
MTD,2022-09-30,2022-11-04,985846000.0,220597000,3294460000.0,-82809000.0,218727000.0,22821666.0
MTD,2022-12-31,2023-02-10,1057685000.0,265834000,3492395000.0,24793000.0,271778000.0,24748292.0
MTD,2023-03-31,2023-05-05,928738000.0,188426000,3409907000.0,-24469000.0,130066000.0,22253435.0
MTD,2023-06-30,2023-07-28,982117000.0,213927000,3370395000.0,-89705000.0,238472000.0,22080602.0
MTD,2023-09-30,2023-11-09,942462000.0,201631000,3288730000.0,-105872000.0,243592000.0,21886482.0
MTD,2023-12-31,2024-02-09,934992000.0,184794000,3355555000.0,-149938000.0,249256000.0,21665593.0
MTD,2024-03-31,2024-05-10,925949000.0,177509000,3283117000.0,-158717000.0,172596000.0,21543313.0
MTD,2024-06-30,2024-08-02,946750000.0,221814000,3249164000.0,-152762000.0,234364000.0,21392550.0
MTD,2024-09-30,2024-11-08,954535000.0,211516000,3319828000.0,-154353000.0,233310000.0,21242343.0
MTD,2024-12-31,2025-02-07,1045127000.0,252301000,3239999000.0,-126890000.0,225809000.0,21104358.0
MTD,2025-03-31,2025-05-02,883744000.0,163587000,3234679000.0,-181982000.0,177194000.0,20945188.0
