ticker,period_end,available_date,revenue,net_income,total_assets,equity,free_cash_flow,shares_outstanding
PTRA,2020-09-30,2020-11-12,47537000.0,-46860000,279941343.0,269126748.0,-47140000.0,207348266.0
PTRA,2020-12-31,2021-02-12,54147000.0,-32623000,414911000.0,74466000.0,-22274000.0,207348266.0
PTRA,2021-03-31,2021-05-06,54006000.0,-52162000,278017361.0,141582711.0,-17000000.0,207348266.0
PTRA,2021-06-30,2021-08-13,58502000.0,-189027000,1010118000.0,665944000.0,-35206000.0,44571000.0
PTRA,2021-09-30,2021-11-12,61941000.0,36321000,986069000.0,706363000.0,-32957000.0,236965000.0
PTRA,2021-12-31,2022-03-14,68411000.0,-45138000,981887000.0,720152000.0,-64533000.0,398954578.0
PTRA,2022-03-31,2022-05-06,58581000.0,-50078000,936946000.0,674908000.0,-61321000.0,247131000.0
PTRA,2022-06-30,2022-08-03,74564000.0,-41821000,916690000.0,646450000.0,-82954000.0,248876000.0
PTRA,2022-09-30,2022-11-03,96223000.0,-65061000,884895000.0,588495000.0,-95144000.0,250704000.0
PTRA,2022-12-31,2023-03-17,79996000.0,-80990000,840459000.0,516858000.0,-116663000.0,249913000.0
PTRA,2023-03-31,2023-05-10,79529000.0,-243977000,830715000.0,270716000.0,-1344000.0,226410000.0
PTRA,2023-06-30,2023-08-09,85714000.0,-30994000,822181000.0,265495000.0,-76973000.0,227282000.0
PTRA,2023-09-30,2023-11-06,86148000.0,5216000,711425000.0,275209000.0,-77427000.0,227869000.0
