ticker,period_end,available_date,revenue,net_income,total_assets,equity,free_cash_flow,shares_outstanding
NAHD,2024-03-31,2024-07-01,,-40136,12022.0,-1382838.0,,
NAHD,2024-06-30,2024-08-29,,-70782,20026.0,-1453620.0,,
