ticker,period_end,available_date,revenue,net_income,total_assets,equity,free_cash_flow,shares_outstanding
THMA,2021-06-30,2021-08-19,1201000.0,-28201000,277782674.0,244532364.0,-23620000.0,34500000.0
THMA,2021-09-30,2021-11-05,1311000.0,-31298000,277027862.0,250364727.0,-26204000.0,34500000.0
THMA,2021-12-31,2022-03-29,1320000.0,18750000,197160000.0,90434000.0,-42097000.0,34500000.0
THMA,2022-03-31,2022-05-16,2749000.0,-23859000,172092000.0,69509000.0,-37209000.0,34500000.0
THMA,2022-06-30,2022-08-11,3297000.0,5462000,142519000.0,79040000.0,-30956000.0,34500000.0
THMA,2022-09-30,2022-11-14,4083000.0,-30723000,119735000.0,52246000.0,-23850000.0,34500000.0
THMA,2022-12-31,2023-03-31,2565000.0,-26371000,95129000.0,30585000.0,-25350000.0,34500000.0
