ticker,period_end,available_date,revenue,net_income,total_assets,equity,free_cash_flow,shares_outstanding
WWD,2020-06-30,2020-08-10,523826000.0,38465000,3906669000.0,1909766000.0,150539000.0,63427000.0
WWD,2020-09-30,2020-11-20,531264000.0,57239000,3903336000.0,1992677000.0,133761000.0,64172000.0
WWD,2020-12-31,2021-02-04,537619000.0,41570000,3959505000.0,2063462000.0,139510000.0,64892000.0
WWD,2021-03-31,2021-05-04,581321000.0,68313000,4020772000.0,2133301000.0,66260000.0,65654000.0
WWD,2021-06-30,2021-08-04,556675000.0,48861000,4088655000.0,2201687000.0,90939000.0,65274000.0
WWD,2021-09-30,2021-11-19,570217000.0,49905000,4091004000.0,2214781000.0,130425000.0,65910000.0
WWD,2021-12-31,2022-02-04,541586000.0,30305000,4035240000.0,2223432000.0,26168000.0,65910000.0
WWD,2022-03-31,2022-05-06,586839000.0,47906000,3890544000.0,2051879000.0,-205000.0,65099000.0
WWD,2022-06-30,2022-08-05,614332000.0,39446000,3755789000.0,1909613000.0,28952000.0,62088000.0
WWD,2022-09-30,2022-11-18,640033000.0,54041000,3806446000.0,1901122000.0,85898000.0,59919000.0
WWD,2022-12-31,2023-02-03,618619000.0,29606000,3894808000.0,1939435000.0,-18988000.0,60928000.0
WWD,2023-03-31,2023-05-05,718214000.0,35511000,4011533000.0,2012054000.0,15291000.0,61227000.0
WWD,2023-06-30,2023-08-04,800663000.0,84599000,4009563000.0,2085790000.0,102662000.0,61591000.0
WWD,2023-09-30,2023-11-17,777070000.0,82652000,4010203000.0,2070989000.0,133566000.0,62182000.0
WWD,2023-12-31,2024-02-02,786730000.0,90044000,4130805000.0,2190062000.0,4977000.0,61846000.0
WWD,2024-03-31,2024-05-03,835343000.0,97556000,4366259000.0,2329413000.0,82891000.0,62365000.0
WWD,2024-06-30,2024-08-02,847688000.0,102075000,4320309000.0,2159211000.0,137352000.0,62522000.0
WWD,2024-09-30,2024-11-26,854488000.0,83296000,4368915000.0,2176416000.0,119881000.0,61603000.0
WWD,2024-12-31,2025-02-04,772725000.0,87091000,4281382000.0,2208421000.0,978000.0,61141000.0
WWD,2025-03-31,2025-05-01,883629000.0,108949000,4493469000.0,2337507000.0,59406000.0,61344000.0
