ticker,period_end,available_date,revenue,net_income,total_assets,equity,free_cash_flow,shares_outstanding
CLCT,2020-06-30,2020-08-26,20502000.0,2632000,55482000.0,25012000.0,8556000.0,9068.0
CLCT,2020-09-30,2020-11-02,30785000.0,5962000,64408000.0,30296000.0,10486000.0,9120000.0
CLCT,2020-12-31,2021-02-12,35440000.0,7393000,78694000.0,36182000.0,9761000.0,9116000.0
