ticker,period_end,available_date,revenue,net_income,total_assets,equity,free_cash_flow,shares_outstanding
EIGR,2020-06-30,2020-08-06,,-15326000,103157000.0,58491000.0,-15897000.0,1465551.0
EIGR,2020-09-30,2020-11-05,,-15680000,140693000.0,92950000.0,-14117000.0,1465551.0
EIGR,2020-12-31,2021-03-09,,-18806000,143594000.0,95035000.0,-15666000.0,1465551.0
EIGR,2021-03-31,2021-05-06,3646000.0,29248000,175515000.0,126190000.0,-109917000.0,1465551.0
EIGR,2021-06-30,2021-08-05,2097000.0,-19174000,156838000.0,109125000.0,-20460000.0,1465551.0
EIGR,2021-09-30,2021-11-04,3039000.0,-22223000,140277000.0,89465000.0,-19260000.0,1465551.0
EIGR,2021-12-31,2022-03-10,3360000.0,-21768000,126402000.0,72399000.0,-16898000.0,1465551.0
EIGR,2022-03-31,2022-05-05,2673000.0,-22643000,153329000.0,97267000.0,,1465551.0
EIGR,2022-06-30,2022-08-04,4091000.0,-21884000,163691000.0,102925000.0,-21753000.0,1465551.0
EIGR,2022-09-30,2022-11-03,4024000.0,-27111000,143744000.0,78308000.0,-20667000.0,1465551.0
EIGR,2022-12-31,2023-03-17,2696000.0,-25138000,120139000.0,55310000.0,-22471000.0,1386219.0
EIGR,2023-03-31,2023-05-11,4118000.0,-22784000,99228000.0,35239000.0,-24221000.0,1386219.0
EIGR,2023-06-30,2023-08-14,4643000.0,-20695000,72358000.0,15295000.0,-22052000.0,1475071.0
EIGR,2023-09-30,2023-11-09,3209000.0,-18030000,55654000.0,-1604000.0,-14554000.0,1475861.0
EIGR,2023-12-31,2024-04-08,3803000.0,-13454000,38826000.0,-14458000.0,-13955000.0,1475861.0
