ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
ERIE,2009-09-30,2010-11-04,40000000,,,
ERIE,2010-03-31,2011-05-05,47000000,13287000000.0,,27000000.0
ERIE,2010-09-30,2010-11-04,54000000,14158000000.0,,
ERIE,2010-12-31,2011-02-24,12000000,14344000000.0,912000000.0,256000000.0
ERIE,2011-03-31,2011-05-05,44000000,14553000000.0,912000000.0,92000000.0
ERIE,2011-06-30,2012-08-02,52000000,14553000000.0,912000000.0,
ERIE,2011-09-30,2011-11-03,47000000,14263000000.0,845000000.0,
ERIE,2012-03-31,2012-05-03,36000000,14832000000.0,776000000.0,
ERIE,2012-06-30,2012-08-02,43000000,15042000000.0,766000000.0,
ERIE,2012-09-30,2012-11-01,51000000,15544000000.0,782000000.0,
ERIE,2012-12-31,2013-02-26,30000000,15441000000.0,642000000.0,
ERIE,2013-03-31,2013-04-29,37000000,15791000000.0,636000000.0,
ERIE,2013-06-30,2013-08-01,44000000,15879000000.0,647000000.0,
ERIE,2013-09-30,2013-10-31,46000000,16384000000.0,657000000.0,
ERIE,2013-12-31,2014-02-27,36000000,16676000000.0,734000000.0,
ERIE,2014-03-31,2014-05-01,46000000,16931000000.0,742000000.0,
ERIE,2014-06-30,2014-07-31,49000000,17460000000.0,755000000.0,
ERIE,2014-09-30,2014-10-30,47000000,17578000000.0,771000000.0,
ERIE,2014-12-31,2015-02-26,26000000,17758000000.0,703000000.0,
ERIE,2015-03-31,2015-04-30,39000000,17993000000.0,710000000.0,
ERIE,2015-06-30,2015-07-30,56000000,18069000000.0,732000000.0,
ERIE,2015-09-30,2015-10-29,50000000,18115000000.0,750000000.0,
ERIE,2015-12-31,2016-02-25,29678000,1407296000.0,769503000.0,
ERIE,2016-03-31,2016-04-28,45895000,1340624000.0,784867000.0,
ERIE,2016-06-30,2016-07-28,61309000,1414826000.0,815194000.0,
ERIE,2016-09-30,2016-10-27,57376000,1485015000.0,838929000.0,
ERIE,2016-12-31,2017-02-23,45786000,1548955000.0,816910000.0,98785000.0
ERIE,2017-03-31,2017-05-01,47876000,1490036000.0,829858000.0,-35122000.0
ERIE,2017-06-30,2017-07-27,58527000,1567225000.0,853214000.0,
ERIE,2017-09-30,2017-10-26,58543000,1631429000.0,875150000.0,
ERIE,2017-12-31,2018-02-22,32053000,1665859000.0,857344000.0,76792000.0
ERIE,2018-03-31,2018-04-26,65758000,1573476000.0,840155000.0,-40230000.0
ERIE,2018-06-30,2018-07-26,79706000,1652275000.0,880188000.0,
ERIE,2018-09-30,2018-10-25,80446000,1759503000.0,921023000.0,
ERIE,2018-12-31,2019-02-21,62314000,1778327000.0,973672000.0,89271000.0
ERIE,2019-03-31,2019-05-02,75311000,1799456000.0,1013804000.0,24240000.0
ERIE,2019-06-30,2019-07-25,87754000,1889647000.0,1063454000.0,
ERIE,2019-09-30,2019-10-24,94169000,1974580000.0,1119271000.0,
ERIE,2019-12-31,2020-02-27,59587000,2016240000.0,1133253000.0,126661000.0
ERIE,2020-03-31,2020-05-07,59326000,1957493000.0,1116992000.0,20077000.0
ERIE,2020-06-30,2020-07-30,81977000,2082861000.0,1194139000.0,
ERIE,2020-09-30,2020-10-29,89216000,2159342000.0,1247217000.0,
ERIE,2020-12-31,2021-02-25,62785000,2117122000.0,1188048000.0,108117000.0
ERIE,2021-03-31,2021-04-29,73566000,2099098000.0,1208133000.0,33482000.0
ERIE,2021-06-30,2021-07-29,79029000,2163644000.0,1245102000.0,
ERIE,2021-09-30,2021-10-28,90223000,2236558000.0,1286856000.0,
ERIE,2021-12-31,2022-02-24,55042000,2242057000.0,1342478000.0,138756000.0
ERIE,2022-03-31,2022-04-28,68619000,2223853000.0,1334200000.0,23553000.0
ERIE,2022-06-30,2022-07-28,80147000,2180222000.0,1339406000.0,
ERIE,2022-09-30,2022-10-27,84313000,2177752000.0,1356579000.0,
ERIE,2022-12-31,2023-03-01,65490000,2239456000.0,1448408000.0,128044000.0
ERIE,2023-03-31,2023-04-27,86241000,2223969000.0,1486967000.0,48031000.0
ERIE,2023-06-30,2023-07-27,117852000,2325511000.0,1544912000.0,
ERIE,2023-09-30,2023-10-26,131040000,2394549000.0,1611889000.0,
ERIE,2023-12-31,2024-02-26,110928000,2471964000.0,1662835000.0,148436000.0
ERIE,2024-03-31,2024-04-25,124552000,2555794000.0,1726180000.0,87193000.0
ERIE,2024-06-30,2024-07-25,163903000,2691960000.0,1828813000.0,
ERIE,2024-09-30,2024-10-31,159830000,2864147000.0,1947955000.0,
ERIE,2024-12-31,2025-02-27,152029000,2888614000.0,1987258000.0,193458000.0
ERIE,2025-03-31,2025-04-24,138417000,2968228000.0,2067351000.0,118118000.0
ERIE,2025-06-30,2025-08-07,174685000,3128214000.0,2184545000.0,
ERIE,2025-09-30,2025-10-30,182853000,3324328000.0,2308878000.0,
ERIE,2025-12-31,2026-02-23,63380000,3355481000.0,2283374000.0,171557000.0
ERIE,2026-03-31,2026-04-23,150474000,3376678000.0,2353521000.0,91892000.0
