ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
QCOM,2009-03-29,2010-04-21,-289000000.0,24563000000.0,17944000000.0,
QCOM,2009-12-27,2010-01-27,841000000.0,28903000000.0,21353000000.0,1239000000.0
QCOM,2010-03-28,2010-04-21,774000000.0,28497000000.0,20720000000.0,
QCOM,2010-06-27,2011-07-20,767000000.0,29401000000.0,19886000000.0,
QCOM,2010-09-26,2010-11-03,865000000.0,30572000000.0,20858000000.0,1093000000.0
QCOM,2011-03-27,2011-04-20,999000000.0,33824000000.0,24967000000.0,
QCOM,2011-06-26,2011-07-20,1035000000.0,35100000000.0,26271000000.0,
QCOM,2011-09-25,2011-11-02,1056000000.0,36422000000.0,26951000000.0,1820000000.0
QCOM,2011-12-25,2012-02-01,1401000000.0,37606000000.0,28481000000.0,1779000000.0
QCOM,2012-03-25,2012-04-18,2230000000.0,41531000000.0,31882000000.0,
QCOM,2012-06-24,2012-07-18,1207000000.0,42445000000.0,32584000000.0,
QCOM,2012-09-30,2012-11-07,1271000000.0,43012000000.0,33523000000.0,1409000000.0
QCOM,2012-12-30,2013-01-30,1906000000.0,44841000000.0,35334000000.0,1975000000.0
QCOM,2013-03-31,2013-04-24,1866000000.0,47599000000.0,37611000000.0,
QCOM,2013-06-30,2013-07-24,1580000000.0,46809000000.0,37578000000.0,
QCOM,2013-09-29,2013-11-06,1501000000.0,45516000000.0,36088000000.0,2510000000.0
QCOM,2013-12-29,2014-01-29,1875000000.0,46282000000.0,37027000000.0,2781000000.0
QCOM,2014-03-30,2014-04-23,1959000000.0,47875000000.0,38254000000.0,
QCOM,2014-06-29,2014-07-23,2238000000.0,48355000000.0,38789000000.0,
QCOM,2014-09-28,2014-11-05,1894000000.0,48574000000.0,39169000000.0,1619000000.0
QCOM,2014-12-28,2015-01-28,1972000000.0,48447000000.0,38823000000.0,2364000000.0
QCOM,2015-03-29,2015-04-22,1053000000.0,47173000000.0,37839000000.0,
QCOM,2015-06-28,2015-07-22,1184000000.0,52295000000.0,33202000000.0,
QCOM,2015-09-27,2015-11-04,1062000000.0,50796000000.0,31421000000.0,1684000000.0
QCOM,2015-12-27,2016-01-27,1498000000.0,50229000000.0,30241000000.0,2739000000.0
QCOM,2016-03-27,2016-04-20,1164000000.0,50060000000.0,29645000000.0,
QCOM,2016-06-26,2016-07-20,1444000000.0,50786000000.0,30647000000.0,
QCOM,2016-09-25,2016-11-02,1599000000.0,52359000000.0,31778000000.0,
QCOM,2016-12-25,2017-01-25,682000000.0,52366000000.0,31215000000.0,
QCOM,2017-03-26,2017-04-19,749000000.0,56079000000.0,31344000000.0,
QCOM,2017-06-25,2017-07-19,866000000.0,64379000000.0,31294000000.0,
QCOM,2017-09-24,2017-11-01,169000000.0,65486000000.0,30746000000.0,
QCOM,2017-12-24,2018-01-31,-5953000000.0,64351000000.0,30746000000.0,1762000000.0
QCOM,2018-03-25,2018-04-25,363000000.0,64126000000.0,23819000000.0,
QCOM,2018-06-24,2018-07-25,1219000000.0,62090000000.0,23068000000.0,
QCOM,2018-09-30,2018-11-07,-493000000.0,32686000000.0,807000000.0,-436000000.0
QCOM,2018-12-30,2019-01-30,1068000000.0,34246000000.0,3617000000.0,356000000.0
QCOM,2019-03-31,2019-05-01,663000000.0,34023000000.0,3617000000.0,
QCOM,2019-06-30,2019-07-31,2149000000.0,34133000000.0,3617000000.0,
QCOM,2019-09-29,2019-11-06,506000000.0,32957000000.0,4909000000.0,1227000000.0
QCOM,2019-12-29,2020-02-05,925000000.0,33111000000.0,4909000000.0,1118000000.0
QCOM,2020-03-29,2020-04-29,468000000.0,31938000000.0,4909000000.0,
QCOM,2020-06-28,2020-07-29,845000000.0,32328000000.0,4909000000.0,
QCOM,2020-09-27,2020-11-04,2960000000.0,35594000000.0,4909000000.0,1741000000.0
