ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
AOS,2009-06-30,2010-08-04,21300000.0,,,
AOS,2009-09-30,2010-11-04,34600000.0,,,
AOS,2010-06-30,2010-08-04,16600000.0,1967200000.0,,
AOS,2010-09-30,2010-11-04,32000000.0,2006600000.0,,
AOS,2010-12-31,2011-02-24,32200000.0,2112000000.0,,56000000.0
AOS,2011-03-31,2011-05-10,41000000.0,2205300000.0,,-52200000.0
AOS,2011-06-30,2011-08-08,50300000.0,2143100000.0,,
AOS,2011-09-30,2011-11-08,182300000.0,2358700000.0,,
AOS,2011-12-31,2012-02-27,32100000.0,2349000000.0,,128100000.0
AOS,2013-09-30,2014-11-03,46200000.0,2348900000.0,,
AOS,2014-03-31,2015-05-05,46700000.0,2381200000.0,1328700000.0,11800000.0
AOS,2014-09-30,2014-11-03,50600000.0,2486800000.0,1375200000.0,
AOS,2014-12-31,2015-02-18,53200000.0,2515300000.0,1381300000.0,100100000.0
AOS,2015-03-31,2015-05-05,58400000.0,2565300000.0,1405100000.0,-3400000.0
AOS,2015-06-30,2015-08-10,71100000.0,2589800000.0,1436500000.0,
AOS,2015-09-30,2015-11-09,73600000.0,2600200000.0,1422400000.0,
AOS,2015-12-31,2016-02-17,79800000.0,2646500000.0,1442300000.0,113100000.0
AOS,2016-03-31,2016-05-09,73500000.0,2650600000.0,1478500000.0,26500000.0
AOS,2016-06-30,2016-08-08,87100000.0,2672200000.0,1480700000.0,
AOS,2016-09-30,2016-11-08,83200000.0,2824400000.0,1525600000.0,
AOS,2016-12-31,2017-02-17,82700000.0,2891000000.0,1515300000.0,183000000.0
AOS,2017-03-31,2017-05-08,87700000.0,2940200000.0,1566400000.0,
AOS,2017-06-30,2017-08-08,92400000.0,2984000000.0,1613700000.0,
AOS,2017-09-30,2017-11-06,93700000.0,3104600000.0,1665900000.0,
AOS,2017-12-31,2018-02-16,22700000.0,3197300000.0,1648800000.0,176200000.0
AOS,2018-03-31,2018-05-07,98800000.0,3106900000.0,1708400000.0,43200000.0
AOS,2018-06-30,2018-08-06,114500000.0,3085300000.0,1730300000.0,
AOS,2018-09-30,2018-11-08,104600000.0,3025200000.0,1756200000.0,
AOS,2018-12-31,2019-02-15,126300000.0,3071500000.0,1717000000.0,159700000.0
AOS,2019-03-31,2019-05-09,89300000.0,3143500000.0,1749200000.0,21600000.0
AOS,2019-06-30,2019-08-08,102100000.0,3175600000.0,1725100000.0,
AOS,2019-09-30,2019-11-06,87300000.0,3067900000.0,1656200000.0,
AOS,2019-12-31,2020-02-24,91300000.0,3058000000.0,1666800000.0,176200000.0
AOS,2020-03-31,2020-05-05,51700000.0,2983000000.0,1616300000.0,54100000.0
AOS,2020-06-30,2020-08-05,67800000.0,2984200000.0,1658100000.0,
AOS,2020-09-30,2020-11-06,105400000.0,2971100000.0,1747100000.0,
AOS,2020-12-31,2021-02-12,120000000.0,3160700000.0,1848300000.0,231700000.0
AOS,2021-03-31,2021-04-30,97700000.0,3106800000.0,1849000000.0,104400000.0
AOS,2021-06-30,2021-07-30,118200000.0,3140200000.0,1816300000.0,
AOS,2021-09-30,2021-10-29,131600000.0,3300000000.0,1896500000.0,
AOS,2021-12-31,2022-02-11,139600000.0,3474400000.0,1832200000.0,264300000.0
AOS,2022-03-31,2022-05-02,119800000.0,3434900000.0,1808900000.0,16500000.0
AOS,2022-06-30,2022-07-29,126200000.0,3321400000.0,1792500000.0,
AOS,2022-09-30,2022-10-28,109800000.0,3231900000.0,1747800000.0,
AOS,2022-12-31,2023-02-14,-120100000.0,3332300000.0,1747700000.0,176700000.0
AOS,2023-03-31,2023-04-28,126900000.0,3336300000.0,1790200000.0,119900000.0
AOS,2023-06-30,2023-07-28,157000000.0,3248800000.0,1888400000.0,
AOS,2023-09-30,2023-10-27,135400000.0,3200100000.0,1882400000.0,
AOS,2023-12-31,2024-02-13,137300000.0,3213900000.0,1844400000.0,231300000.0
AOS,2024-03-31,2024-04-26,147600000.0,3182200000.0,1881800000.0,106600000.0
AOS,2024-06-30,2024-07-24,156200000.0,3197600000.0,1911600000.0,
AOS,2024-09-30,2024-10-23,120100000.0,3154200000.0,1916700000.0,
AOS,2025-03-31,2025-04-29,136600000.0,3267700000.0,1855100000.0,38700000.0
AOS,2025-06-30,2025-07-24,152200000.0,3246700000.0,1845900000.0,
AOS,2025-09-30,2025-10-28,132000000.0,3170700000.0,1844500000.0,
AOS,2025-12-31,2026-02-10,125400000.0,3142800000.0,1858000000.0,183100000.0
