ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
SNA,2009-07-04,2010-07-28,37400000,,,
SNA,2009-10-03,2010-10-22,25400000,,,
SNA,2010-04-03,2011-04-21,36800000,3447400000.0,1290000000.0,10400000.0
SNA,2010-07-03,2010-07-28,45300000,3313300000.0,1248700000.0,
SNA,2010-10-02,2010-10-22,46500000,3457800000.0,1381300000.0,
SNA,2011-01-01,2011-02-17,57900000,3729400000.0,1388500000.0,64300000.0
SNA,2011-04-02,2011-04-21,56200000,3840000000.0,1489700000.0,27900000.0
SNA,2011-07-02,2011-07-21,78000000,3826500000.0,1566600000.0,
SNA,2011-10-01,2011-10-20,67800000,3630100000.0,1557900000.0,
SNA,2011-12-31,2012-02-16,74300000,3672900000.0,1530900000.0,72300000.0
SNA,2012-03-31,2012-04-19,71000000,3709900000.0,1603400000.0,65000000.0
SNA,2012-06-30,2012-07-19,76400000,3741700000.0,1633400000.0,
SNA,2012-09-29,2012-10-18,74100000,3871900000.0,1739700000.0,
SNA,2012-12-29,2013-02-14,84600000,3902300000.0,1802100000.0,102900000.0
SNA,2013-03-30,2013-04-18,82800000,3903200000.0,1829500000.0,75700000.0
SNA,2013-06-29,2013-07-18,88400000,3961500000.0,1878800000.0,
SNA,2013-09-28,2013-10-17,84600000,4101000000.0,1989200000.0,
SNA,2013-12-28,2014-02-14,94500000,4110000000.0,2113200000.0,122500000.0
SNA,2014-03-29,2014-04-17,95900000,4104100000.0,2186700000.0,88300000.0
SNA,2014-06-28,2014-07-17,106100000,4228300000.0,2255400000.0,
SNA,2014-09-27,2014-10-16,103700000,4268500000.0,2277000000.0,
SNA,2015-01-03,2015-02-12,116200000,4310100000.0,2207800000.0,
SNA,2015-04-04,2015-04-23,110500000,4262400000.0,2170600000.0,
SNA,2015-07-04,2015-07-23,120000000,4390700000.0,2298500000.0,
SNA,2015-10-03,2015-10-22,116800000,4491400000.0,2361000000.0,
SNA,2016-01-02,2016-02-11,131400000,4486900000.0,2412700000.0,
SNA,2016-04-02,2016-04-21,128300000,4436400000.0,2517100000.0,
SNA,2016-07-02,2016-07-21,140100000,4505100000.0,2583600000.0,
SNA,2016-10-01,2016-10-20,131700000,4600100000.0,2670600000.0,
SNA,2016-12-31,2017-02-09,146300000,4723200000.0,2617200000.0,
SNA,2017-04-01,2017-04-20,141600000,4877800000.0,2747700000.0,
SNA,2017-07-01,2017-07-20,153200000,5067100000.0,2854900000.0,
SNA,2017-09-30,2017-10-19,133400000,5256200000.0,2921800000.0,
SNA,2017-12-30,2018-02-15,129500000,5249100000.0,2953900000.0,193500000.0
SNA,2018-03-31,2018-04-19,163000000,5317600000.0,3083900000.0,
SNA,2018-06-30,2018-07-19,178700000,5272000000.0,3093200000.0,
SNA,2018-09-29,2018-10-18,163200000,5354800000.0,3164400000.0,
SNA,2018-12-29,2019-02-14,175000000,5373100000.0,3098800000.0,215900000.0
SNA,2019-03-30,2019-04-18,177900000,5490900000.0,3197600000.0,201300000.0
SNA,2019-06-29,2019-07-18,180400000,5545400000.0,3288100000.0,
SNA,2019-09-28,2019-10-17,164600000,5596400000.0,3303800000.0,
SNA,2019-12-28,2020-02-13,170600000,5693500000.0,3409100000.0,196700000.0
SNA,2020-03-28,2020-04-21,137200000,5564300000.0,3331300000.0,213400000.0
SNA,2020-06-27,2020-07-31,101200000,6113500000.0,3486700000.0,
SNA,2020-09-26,2020-10-22,179700000,6267600000.0,3619000000.0,
SNA,2021-01-02,2021-02-11,208900000,6557300000.0,3824900000.0,317600000.0
SNA,2021-04-03,2021-04-22,192600000,6673500000.0,3876000000.0,319300000.0
SNA,2021-07-03,2021-07-22,208000000,6791600000.0,4003400000.0,
SNA,2021-10-02,2021-10-21,196200000,6580900000.0,4047300000.0,
SNA,2022-01-01,2022-02-11,223700000,6759700000.0,4181900000.0,222700000.0
SNA,2022-04-02,2022-04-21,217400000,6895200000.0,4298300000.0,193900000.0
SNA,2022-07-02,2022-07-21,231500000,6864300000.0,4324400000.0,
SNA,2022-10-01,2022-10-20,223900000,6835500000.0,4317200000.0,
SNA,2022-12-31,2023-02-09,238900000,6972800000.0,4481300000.0,210600000.0
SNA,2023-04-01,2023-04-20,248700000,7125600000.0,4610200000.0,301600000.0
SNA,2023-07-01,2023-07-20,264000000,7230400000.0,4757100000.0,
SNA,2023-09-30,2023-10-19,243100000,7304300000.0,4830200000.0,
SNA,2023-12-30,2024-02-16,255300000,7544900000.0,5071300000.0,296900000.0
SNA,2024-03-30,2024-04-18,263500000,7666800000.0,5141000000.0,348700000.0
SNA,2024-06-29,2024-07-18,271200000,7759900000.0,5286300000.0,
SNA,2024-09-28,2024-10-17,251100000,7953300000.0,5475000000.0,
SNA,2024-12-28,2025-02-13,258100000,7896800000.0,5394100000.0,293500000.0
SNA,2025-03-29,2025-04-17,240500000,8069000000.0,5520800000.0,298500000.0
SNA,2025-06-28,2025-07-17,250300000,8201800000.0,5715500000.0,
SNA,2025-09-27,2025-10-16,265400000,8355600000.0,5819000000.0,
SNA,2026-01-03,2026-02-12,260700000,8412300000.0,5931800000.0,268100000.0
SNA,2026-04-04,2026-04-23,247000000,8516400000.0,5958100000.0,368700000.0
