ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
AMP,2009-03-31,2010-05-04,130000000.0,95577000000.0,6178000000.0,-572000000.0
AMP,2009-06-30,2009-08-05,95000000.0,103214000000.0,8110000000.0,
AMP,2009-09-30,2009-11-03,260000000.0,111201000000.0,9049000000.0,
AMP,2009-12-31,2010-02-24,237000000.0,113774000000.0,9273000000.0,-320000000.0
AMP,2010-03-31,2010-05-04,214000000.0,122377000000.0,10108000000.0,131000000.0
AMP,2010-06-30,2010-08-04,259000000.0,121110000000.0,10498000000.0,
AMP,2010-09-30,2010-11-05,344000000.0,129044000000.0,10950000000.0,
AMP,2010-12-31,2011-02-28,280000000.0,131192000000.0,10725000000.0,120000000.0
AMP,2011-03-31,2011-05-02,241000000.0,133832000000.0,10551000000.0,15000000.0
AMP,2011-06-30,2011-08-09,309000000.0,135138000000.0,10548000000.0,
AMP,2013-03-31,2014-05-05,335000000.0,137296000000.0,8960000000.0,-466000000.0
AMP,2013-06-30,2014-08-04,321000000.0,137258000000.0,8340000000.0,
AMP,2013-09-30,2014-11-03,382000000.0,140208000000.0,8325000000.0,
AMP,2014-03-31,2014-05-05,400000000.0,145964000000.0,8344000000.0,434000000.0
AMP,2014-06-30,2014-08-04,374000000.0,149160000000.0,8428000000.0,
AMP,2014-09-30,2014-11-03,420000000.0,147193000000.0,8260000000.0,
AMP,2014-12-31,2015-02-24,425000000.0,148810000000.0,8124000000.0,418000000.0
AMP,2015-03-31,2015-05-04,393000000.0,151448000000.0,8195000000.0,913000000.0
AMP,2015-06-30,2015-08-03,415000000.0,148806000000.0,7875000000.0,
AMP,2015-09-30,2015-11-02,397000000.0,145320000000.0,7629000000.0,
AMP,2015-12-31,2016-02-25,357000000.0,145342000000.0,7217000000.0,669000000.0
AMP,2016-03-31,2016-05-05,364000000.0,140250000000.0,7093000000.0,621000000.0
AMP,2016-06-30,2016-08-01,335000000.0,142684000000.0,7089000000.0,
AMP,2016-09-30,2016-11-02,215000000.0,143623000000.0,6796000000.0,
AMP,2016-12-31,2017-02-23,400000000.0,139821000000.0,6292000000.0,266000000.0
AMP,2017-03-31,2017-05-03,403000000.0,140857000000.0,6224000000.0,6000000.0
AMP,2017-06-30,2017-08-02,393000000.0,143144000000.0,6247000000.0,
AMP,2017-09-30,2017-11-01,503000000.0,145486000000.0,6306000000.0,
AMP,2017-12-31,2018-02-23,181000000.0,147470000000.0,5995000000.0,522000000.0
AMP,2018-03-31,2018-05-02,594000000.0,144762000000.0,5840000000.0,-208000000.0
AMP,2018-06-30,2018-08-06,462000000.0,143268000000.0,5632000000.0,
AMP,2018-09-30,2018-11-05,503000000.0,145191000000.0,5618000000.0,
AMP,2018-12-31,2019-02-27,539000000.0,137216000000.0,5588000000.0,1488000000.0
AMP,2019-03-31,2019-05-01,395000000.0,144403000000.0,5843000000.0,172000000.0
AMP,2019-06-30,2019-08-05,492000000.0,148678000000.0,6030000000.0,
AMP,2019-09-30,2019-11-12,543000000.0,149513000000.0,5997000000.0,
AMP,2019-12-31,2020-02-26,463000000.0,151828000000.0,5729000000.0,-233000000.0
AMP,2020-03-31,2020-05-11,2036000000.0,145682000000.0,6693000000.0,4893000000.0
AMP,2020-06-30,2020-08-10,-539000000.0,154902000000.0,6500000000.0,
AMP,2020-09-30,2020-11-09,-140000000.0,158687000000.0,6067000000.0,
AMP,2020-12-31,2021-02-24,177000000.0,165883000000.0,5867000000.0,-1016000000.0
AMP,2021-03-31,2021-05-10,437000000.0,165737000000.0,5502000000.0,-1000000000.0
AMP,2021-06-30,2021-08-09,591000000.0,171703000000.0,5686000000.0,
AMP,2021-09-30,2021-11-09,1031000000.0,170726000000.0,5707000000.0,
AMP,2021-12-31,2022-02-25,701000000.0,175979000000.0,5685000000.0,1551000000.0
AMP,2022-03-31,2022-05-02,761000000.0,167525000000.0,5010000000.0,409000000.0
AMP,2022-06-30,2022-08-01,756000000.0,158497000000.0,4304000000.0,
AMP,2022-09-30,2022-11-02,548000000.0,153354000000.0,3257000000.0,
AMP,2022-12-31,2023-02-23,494000000.0,158468000000.0,3613000000.0,1217000000.0
AMP,2023-03-31,2023-05-02,417000000.0,166640000000.0,4144000000.0,1056000000.0
AMP,2023-06-30,2023-08-08,890000000.0,169781000000.0,4080000000.0,
AMP,2023-09-30,2023-11-02,872000000.0,165136000000.0,3825000000.0,
AMP,2023-12-31,2024-02-22,377000000.0,175191000000.0,4729000000.0,2143000000.0
AMP,2024-03-31,2024-05-06,990000000.0,179831000000.0,4879000000.0,1444000000.0
AMP,2024-06-30,2024-08-06,829000000.0,179700000000.0,4993000000.0,
AMP,2024-09-30,2024-11-01,511000000.0,185969000000.0,5715000000.0,
AMP,2024-12-31,2025-02-20,1071000000.0,181403000000.0,5228000000.0,383000000.0
AMP,2025-03-31,2025-05-02,583000000.0,179059000000.0,5426000000.0,1686000000.0
AMP,2025-06-30,2025-08-05,1060000000.0,184903000000.0,6082000000.0,
AMP,2025-09-30,2025-10-31,912000000.0,190086000000.0,6455000000.0,
AMP,2025-12-31,2026-02-19,1008000000.0,190904000000.0,6549000000.0,2669000000.0
