ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
HUBB,2009-06-30,2010-07-23,39400000,,,
HUBB,2009-09-30,2010-10-22,57300000,,,
HUBB,2010-03-31,2011-04-22,38600000,2464500000.0,1298200000.0,23900000.0
HUBB,2010-06-30,2010-07-23,57600000,2559100000.0,1360600000.0,
HUBB,2010-09-30,2010-10-22,71300000,2609200000.0,1428900000.0,
HUBB,2010-12-31,2011-02-16,49700000,2705800000.0,1459200000.0,90200000.0
HUBB,2011-03-31,2011-04-22,50300000,2742100000.0,1458200000.0,53500000.0
HUBB,2011-06-30,2011-07-22,65200000,2775400000.0,1489800000.0,
HUBB,2011-09-30,2011-10-21,82400000,2810100000.0,1477100000.0,
HUBB,2011-12-31,2012-02-15,70000000,2846500000.0,1467800000.0,117800000.0
HUBB,2012-03-31,2012-04-20,63200000,2877900000.0,1501400000.0,45100000.0
HUBB,2012-06-30,2012-07-20,77500000,2909300000.0,1545200000.0,
HUBB,2012-09-30,2012-10-19,87100000,2972300000.0,1612500000.0,
HUBB,2012-12-31,2013-02-13,71900000,2947000000.0,1661200000.0,157100000.0
HUBB,2013-03-31,2013-04-19,65900000,2987700000.0,1696800000.0,42700000.0
HUBB,2013-06-30,2013-07-19,82100000,3041000000.0,1735700000.0,
HUBB,2013-09-30,2013-10-18,96500000,3141200000.0,1795800000.0,
HUBB,2013-12-31,2014-02-18,82000000,3187200000.0,1906400000.0,
HUBB,2014-03-31,2014-04-22,64200000,3243600000.0,1935300000.0,
HUBB,2014-06-30,2014-07-22,90200000,3309600000.0,1997400000.0,
HUBB,2014-09-30,2014-10-24,89600000,3411400000.0,2025700000.0,
HUBB,2014-12-31,2015-02-19,81300000,3322800000.0,1927100000.0,153200000.0
HUBB,2015-03-31,2015-04-24,62400000,3255700000.0,1862200000.0,25800000.0
HUBB,2015-06-30,2015-07-24,80100000,3330100000.0,1927400000.0,
HUBB,2015-09-30,2015-10-23,73300000,3382500000.0,1943900000.0,
HUBB,2015-12-31,2016-02-18,61500000,3208700000.0,1740600000.0,138000000.0
HUBB,2016-03-31,2016-04-27,60900000,3400900000.0,1566900000.0,58400000.0
HUBB,2016-06-30,2016-07-27,81000000,3417700000.0,1570200000.0,
HUBB,2016-09-30,2016-10-26,86700000,3491100000.0,1625500000.0,
HUBB,2016-12-31,2017-02-16,64400000,3525000000.0,1592800000.0,137500000.0
HUBB,2017-03-31,2017-04-26,62800000,3494600000.0,1578700000.0,63000000.0
HUBB,2017-06-30,2017-07-26,79100000,3666700000.0,1592300000.0,
HUBB,2017-09-30,2017-10-25,80800000,3743200000.0,1656000000.0,
HUBB,2017-12-31,2018-02-15,20400000,3720600000.0,1634200000.0,150400000.0
HUBB,2018-03-31,2018-04-25,58300000,4975400000.0,1662000000.0,-400000.0
HUBB,2018-06-30,2018-07-25,100300000,4971100000.0,1684900000.0,
HUBB,2018-09-30,2018-10-24,113600000,4997500000.0,1754800000.0,
HUBB,2018-12-31,2019-02-15,88000000,4872100000.0,1780600000.0,177900000.0
HUBB,2019-03-31,2019-05-01,72300000,4976100000.0,1808100000.0,78100000.0
HUBB,2019-06-30,2019-07-31,96000000,5036000000.0,1835900000.0,
HUBB,2019-09-30,2019-10-30,130700000,5074300000.0,1903100000.0,
HUBB,2019-12-31,2020-02-14,101900000,4903000000.0,1947100000.0,206500000.0
HUBB,2020-03-31,2020-05-01,75000000,4959100000.0,1914900000.0,108400000.0
HUBB,2020-06-30,2020-07-31,88200000,5058700000.0,1959900000.0,
HUBB,2020-09-30,2020-10-28,107100000,4877100000.0,2016800000.0,
HUBB,2020-12-31,2021-02-11,80900000,5085100000.0,2070000000.0,192400000.0
HUBB,2021-03-31,2021-04-28,77700000,5292900000.0,2082700000.0,58900000.0
HUBB,2021-06-30,2021-07-28,95800000,5172800000.0,2125700000.0,
HUBB,2021-09-30,2021-10-27,108500000,5241700000.0,2168800000.0,
HUBB,2021-12-31,2022-02-11,117500000,5281500000.0,2229800000.0,
HUBB,2022-03-31,2022-04-27,180200000,5169700000.0,2213300000.0,
HUBB,2022-06-30,2022-07-27,122000000,5238200000.0,2256900000.0,
HUBB,2022-09-30,2022-10-26,139100000,5338400000.0,2318700000.0,
HUBB,2022-12-31,2023-02-09,104600000,5402600000.0,2360900000.0,
HUBB,2023-03-31,2023-04-28,181900000,5480800000.0,2472700000.0,113700000.0
HUBB,2023-06-30,2023-07-26,206800000,5640900000.0,2620700000.0,
HUBB,2023-09-30,2023-11-01,200100000,5768300000.0,2739100000.0,
HUBB,2023-12-31,2024-02-08,171000000,6914000000.0,2877000000.0,345500000.0
HUBB,2024-03-31,2024-05-01,147800000,6862100000.0,2930400000.0,92200000.0
HUBB,2024-06-30,2024-07-31,213600000,6871700000.0,3052600000.0,
HUBB,2024-09-30,2024-10-30,219400000,6935000000.0,3215000000.0,
HUBB,2024-12-31,2025-02-13,197000000,6679100000.0,3268300000.0,432400000.0
HUBB,2025-03-31,2025-05-02,169700000,6922100000.0,3261400000.0,37400000.0
HUBB,2025-06-30,2025-07-30,244200000,7149000000.0,3487700000.0,
HUBB,2025-09-30,2025-10-29,255500000,7526900000.0,3681300000.0,
HUBB,2025-12-31,2026-02-12,224200000,8228800000.0,3847900000.0,447500000.0
