ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
DOC,2009-03-31,2010-04-27,48883000.0,11849826000.0,5201271000.0,117012000.0
DOC,2009-06-30,2010-08-03,97459000.0,11785850000.0,5611396000.0,
DOC,2009-09-30,2010-11-02,-46686000.0,12338210000.0,5869804000.0,
DOC,2010-03-31,2010-04-27,81036000.0,12139570000.0,5724554000.0,109459000.0
DOC,2010-06-30,2010-08-03,85101000.0,12244643000.0,6112203000.0,
DOC,2010-09-30,2010-11-02,22655000.0,12245299000.0,6064881000.0,
DOC,2010-12-31,2011-02-15,141917000.0,13331923000.0,7957367000.0,149770000.0
DOC,2011-03-31,2011-05-03,70093000.0,17499652000.0,9077533000.0,149827000.0
DOC,2011-06-30,2011-08-02,228759000.0,17693058000.0,9145528000.0,
DOC,2011-09-30,2011-10-31,172195000.0,17439377000.0,9127777000.0,
DOC,2011-12-31,2012-02-14,67844000.0,17408475000.0,9033482000.0,137240000.0
DOC,2012-03-31,2012-05-01,193380000.0,17725319000.0,9124791000.0,186468000.0
DOC,2012-06-30,2012-07-31,202024000.0,17789768000.0,9507230000.0,
DOC,2012-09-30,2012-10-30,196108000.0,18079336000.0,9517999000.0,
DOC,2012-12-31,2013-02-12,241028000.0,19915555000.0,10551237000.0,313917000.0
DOC,2013-03-31,2013-05-02,230585000.0,19732731000.0,10581266000.0,214350000.0
DOC,2013-06-30,2013-08-02,213401000.0,20051793000.0,10596558000.0,
DOC,2013-09-30,2013-11-04,233756000.0,19889509000.0,10640218000.0,
DOC,2013-12-31,2014-02-11,293095000.0,20075870000.0,10723300000.0,305307000.0
DOC,2014-03-31,2014-05-06,259111000.0,19858678000.0,10761753000.0,247181000.0
DOC,2014-06-30,2014-08-05,218885000.0,20144169000.0,10760131000.0,
DOC,2014-09-30,2014-11-04,247654000.0,20744890000.0,10773125000.0,
DOC,2014-12-31,2015-02-10,196583000.0,21369940000.0,10735297000.0,365599000.0
DOC,2015-03-31,2015-05-05,-240614000.0,21024442000.0,10293270000.0,230068000.0
DOC,2015-06-30,2015-08-04,164885000.0,22348127000.0,10232787000.0,
DOC,2015-09-30,2015-11-03,115362000.0,22192973000.0,10167752000.0,
DOC,2015-12-31,2016-02-09,-598868000.0,21449849000.0,9343643000.0,354485000.0
DOC,2016-03-31,2016-05-09,116119000.0,21199927000.0,9230747000.0,268617000.0
DOC,2016-06-30,2016-08-09,301717000.0,21116457000.0,9281130000.0,
DOC,2016-09-30,2016-11-01,151250000.0,21188545000.0,9183112000.0,
DOC,2016-12-31,2017-02-13,58661000.0,15759265000.0,5547595000.0,215499000.0
DOC,2017-03-31,2017-05-02,461145000.0,14855868000.0,5841348000.0,193129000.0
DOC,2017-06-30,2017-08-01,19383000.0,14102575000.0,5702047000.0,
DOC,2017-09-30,2017-11-02,-7657000.0,13904081000.0,5531433000.0,
DOC,2017-12-31,2018-02-13,-58702000.0,14088461000.0,5301005000.0,209145000.0
DOC,2018-03-31,2018-05-03,40232000.0,14067571000.0,5206291000.0,196164000.0
DOC,2018-06-30,2018-08-02,89942000.0,13451387000.0,5143494000.0,
DOC,2018-09-30,2018-10-31,99371000.0,13083958000.0,5071168000.0,
DOC,2018-12-31,2019-02-14,831548000.0,12718553000.0,5944439000.0,215791000.0
DOC,2019-03-31,2019-05-02,61470000.0,12899501000.0,5836882000.0,158582000.0
DOC,2019-06-30,2019-08-01,-13597000.0,13713093000.0,6054404000.0,
DOC,2019-09-30,2019-10-31,-45863000.0,14010210000.0,5933134000.0,
DOC,2019-12-31,2020-02-13,43520000.0,14032891000.0,6085058000.0,217472000.0
DOC,2020-03-31,2020-05-06,279080000.0,16072679000.0,7236508000.0,95042000.0
DOC,2020-06-30,2020-08-05,51506000.0,16316440000.0,7098673000.0,
DOC,2020-09-30,2020-11-03,-63417000.0,15751821000.0,6840055000.0,
DOC,2020-12-31,2021-02-10,146394000.0,15920089000.0,6788345000.0,218707000.0
DOC,2021-03-31,2021-05-05,145788000.0,15193926000.0,6764538000.0,122726000.0
DOC,2021-06-30,2021-08-04,276280000.0,14332370000.0,6884862000.0,
DOC,2021-09-30,2021-11-03,54711000.0,14743502000.0,6670360000.0,
DOC,2021-12-31,2022-02-09,28761000.0,15257519000.0,6515470000.0,223913000.0
DOC,2022-03-31,2022-05-04,71613000.0,15287250000.0,6408223000.0,194183000.0
DOC,2022-06-30,2022-08-03,68338000.0,15318203000.0,6305212000.0,
DOC,2022-09-30,2022-11-02,353970000.0,15661956000.0,6466961000.0,
DOC,2022-12-31,2023-02-08,6528000.0,15771229000.0,6654701000.0,206955000.0
DOC,2023-03-31,2023-04-28,118952000.0,15602289000.0,6609736000.0,173921000.0
DOC,2023-06-30,2023-07-28,51899000.0,15603540000.0,6535065000.0,
DOC,2023-09-30,2023-10-30,64214000.0,15602534000.0,6457305000.0,
DOC,2023-12-31,2024-02-09,70944000.0,15698850000.0,6350446000.0,231248000.0
DOC,2024-03-31,2024-04-26,6676000.0,20542040000.0,8881613000.0,152564000.0
DOC,2024-06-30,2024-07-26,146047000.0,20179708000.0,8757498000.0,
DOC,2024-09-30,2024-10-25,85872000.0,19969766000.0,8562839000.0,
DOC,2024-12-31,2025-02-04,4547000.0,19938255000.0,8401276000.0,283531000.0
DOC,2025-03-31,2025-04-25,42828000.0,19815729000.0,8188047000.0,279429000.0
DOC,2025-06-30,2025-07-25,31673000.0,19810267000.0,7928100000.0,
DOC,2025-09-30,2025-10-24,-117122000.0,19582401000.0,7597275000.0,
DOC,2025-12-31,2026-02-03,113968000.0,20336018000.0,7500094000.0,294084000.0
