ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
MU,2009-12-03,2010-01-12,204000000,11726000000.0,5195000000.0,326000000.0,62000000.0,264000000.0
MU,2010-12-02,2011-01-11,155000000,14617000000.0,8226000000.0,732000000.0,465000000.0,267000000.0
MU,2011-03-03,2011-04-12,72000000,14398000000.0,8462000000.0,,,
MU,2011-06-02,2011-07-12,75000000,14570000000.0,8583000000.0,,,
MU,2011-09-01,2011-10-25,-135000000,14752000000.0,8470000000.0,354000000.0,868000000.0,-514000000.0
MU,2011-12-01,2012-01-10,-187000000,14211000000.0,8271000000.0,404000000.0,697000000.0,-293000000.0
MU,2012-03-01,2012-04-09,-282000000,14139000000.0,7986000000.0,,,
MU,2012-05-31,2012-07-09,-320000000,14316000000.0,7811000000.0,,,
MU,2012-08-30,2012-10-29,-243000000,14328000000.0,7700000000.0,450000000.0,332000000.0,118000000.0
MU,2012-11-29,2013-01-07,-275000000,14067000000.0,7469000000.0,236000000.0,434000000.0,-198000000.0
MU,2013-02-28,2013-04-08,-286000000,13912000000.0,7231000000.0,,,
MU,2013-05-30,2013-07-08,43000000,14055000000.0,7328000000.0,,,
MU,2013-08-29,2013-10-28,1708000000,19118000000.0,9142000000.0,,280000000.0,
MU,2013-11-28,2014-01-07,358000000,19794000000.0,9219000000.0,,526000000.0,
MU,2014-02-27,2014-04-07,731000000,20615000000.0,9284000000.0,,,
MU,2014-05-29,2014-07-03,806000000,20495000000.0,9940000000.0,,,
MU,2014-08-28,2014-10-27,1150000000,22498000000.0,10771000000.0,,1140000000.0,
MU,2014-12-04,2015-01-09,1003000000,22542000000.0,11678000000.0,,669000000.0,
MU,2015-03-05,2015-04-10,934000000,23818000000.0,12426000000.0,,,
MU,2015-06-04,2015-07-10,491000000,25136000000.0,12458000000.0,,,
MU,2015-09-03,2015-10-27,471000000,24143000000.0,12302000000.0,,1765000000.0,
MU,2015-12-03,2016-01-08,206000000,24388000000.0,12301000000.0,,990000000.0,
MU,2016-03-03,2016-04-08,-97000000,24819000000.0,12264000000.0,,,
MU,2016-06-02,2016-07-06,-215000000,27001000000.0,12187000000.0,,,
MU,2016-09-01,2016-10-28,-170000000,27540000000.0,12080000000.0,,1923000000.0,
MU,2016-12-01,2017-01-09,180000000,27836000000.0,12320000000.0,1138000000.0,1264000000.0,-126000000.0
MU,2017-03-02,2017-03-28,894000000,32355000000.0,14287000000.0,,,
MU,2017-06-01,2017-06-30,1647000000,33267000000.0,16171000000.0,,,
MU,2017-08-31,2017-10-26,2368000000,35336000000.0,18621000000.0,3203000000.0,1265000000.0,1938000000.0
MU,2017-11-30,2017-12-20,2678000000,37191000000.0,22526000000.0,3636000000.0,1956000000.0,1680000000.0
MU,2018-03-01,2018-03-23,3309000000,41263000000.0,25697000000.0,,,
MU,2018-05-31,2018-06-22,3823000000,41845000000.0,28649000000.0,,,
MU,2018-08-30,2018-10-15,4325000000,43376000000.0,32294000000.0,5155000000.0,2251000000.0,2904000000.0
MU,2018-11-29,2018-12-19,3293000000,44595000000.0,33869000000.0,4810000000.0,2700000000.0,2110000000.0
MU,2019-02-28,2019-03-21,1619000000,47487000000.0,34567000000.0,,,
MU,2019-05-30,2019-06-26,840000000,46288000000.0,35323000000.0,,,
MU,2019-08-29,2019-10-17,561000000,48887000000.0,35881000000.0,2233000000.0,2028000000.0,205000000.0
MU,2019-11-28,2019-12-20,491000000,49649000000.0,36500000000.0,2011000000.0,1943000000.0,68000000.0
MU,2020-02-27,2020-03-26,405000000,49648000000.0,37023000000.0,,,
MU,2020-05-28,2020-06-29,803000000,52005000000.0,37820000000.0,,,
MU,2020-09-03,2020-10-19,988000000,53678000000.0,38996000000.0,2271000000.0,2280000000.0,-9000000.0
MU,2020-12-03,2021-01-08,803000000,53691000000.0,39907000000.0,1967000000.0,2738000000.0,-771000000.0
MU,2021-03-04,2021-04-01,603000000,54135000000.0,40663000000.0,,,
MU,2021-06-03,2021-07-01,1735000000,55943000000.0,42259000000.0,,,
MU,2021-09-02,2021-10-08,2720000000,58849000000.0,43933000000.0,3884000000.0,2015000000.0,1869000000.0
MU,2021-12-02,2022-01-06,2306000000,61246000000.0,45908000000.0,3938000000.0,3265000000.0,673000000.0
MU,2022-03-03,2022-03-30,2263000000,63696000000.0,47845000000.0,,,
MU,2022-06-02,2022-07-01,2626000000,65296000000.0,49281000000.0,,,
MU,2022-09-01,2022-10-07,1492000000,66283000000.0,49907000000.0,3777000000.0,3613000000.0,164000000.0
MU,2022-12-01,2022-12-22,-195000000,67874000000.0,49306000000.0,943000000.0,2449000000.0,-1506000000.0
MU,2023-03-02,2023-03-29,-2312000000,66520000000.0,47257000000.0,,,
MU,2023-06-01,2023-06-29,-1896000000,65680000000.0,45405000000.0,,,
MU,2023-08-31,2023-10-06,-1430000000,64254000000.0,44120000000.0,249000000.0,1461000000.0,-1212000000.0
