ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
ORCL,2011-08-31,2012-09-24,1840000000.0,73859000000.0,40892000000.0,5421000000.0,160000000.0,5261000000.0
ORCL,2011-11-30,2012-12-21,2192000000.0,72910000000.0,41920000000.0,,,
ORCL,2012-02-29,2013-03-22,2498000000.0,74361000000.0,42873000000.0,,,
ORCL,2012-05-31,2012-06-26,3452000000.0,78327000000.0,43688000000.0,4057000000.0,217000000.0,3840000000.0
ORCL,2012-08-31,2012-09-24,2034000000.0,76558000000.0,43329000000.0,5671000000.0,139000000.0,5532000000.0
ORCL,2012-11-30,2012-12-21,2581000000.0,79657000000.0,42983000000.0,,,
ORCL,2013-02-28,2013-03-22,2504000000.0,79450000000.0,43348000000.0,,,
ORCL,2013-05-31,2013-06-26,3806000000.0,81812000000.0,44648000000.0,4564000000.0,183000000.0,4381000000.0
ORCL,2013-08-31,2013-09-20,2191000000.0,86406000000.0,43541000000.0,,153000000.0,
ORCL,2013-11-30,2013-12-20,2553000000.0,85238000000.0,43563000000.0,,,
ORCL,2014-02-28,2014-03-20,2565000000.0,86562000000.0,44707000000.0,,,
ORCL,2014-05-31,2014-06-26,3646000000.0,90344000000.0,46878000000.0,,154000000.0,
ORCL,2014-08-31,2014-09-23,2184000000.0,99726000000.0,47354000000.0,,201000000.0,
ORCL,2014-11-30,2014-12-19,2502000000.0,98305000000.0,47543000000.0,,,
ORCL,2015-02-28,2015-03-19,2495000000.0,98816000000.0,48095000000.0,,,
ORCL,2015-05-31,2015-06-25,2757000000.0,110903000000.0,48663000000.0,,597000000.0,
ORCL,2015-08-31,2015-09-18,1747000000.0,109706000000.0,47097000000.0,,446000000.0,
ORCL,2015-11-30,2015-12-18,2197000000.0,106483000000.0,45924000000.0,,,
ORCL,2016-02-29,2016-03-18,2142000000.0,104894000000.0,45870000000.0,,,
ORCL,2016-05-31,2016-06-22,2814000000.0,112180000000.0,47289000000.0,,180000000.0,
ORCL,2016-08-31,2016-09-19,1832000000.0,123223000000.0,47435000000.0,,299000000.0,
ORCL,2016-11-30,2016-12-19,2032000000.0,123600000000.0,48462000000.0,,,
ORCL,2017-02-28,2017-03-17,2239000000.0,125382000000.0,50615000000.0,,,
ORCL,2017-05-31,2017-06-27,3232000000.0,134991000000.0,53860000000.0,,525000000.0,
ORCL,2017-08-31,2017-09-18,2210000000.0,133597000000.0,55959000000.0,6566000000.0,473000000.0,6093000000.0
ORCL,2017-11-30,2017-12-18,2233000000.0,138762000000.0,55868000000.0,,,
ORCL,2018-02-28,2018-03-21,-4024000000.0,138201000000.0,47789000000.0,,,
ORCL,2018-05-31,2018-06-22,3407000000.0,137264000000.0,45726000000.0,4660000000.0,378000000.0,4282000000.0
ORCL,2018-08-31,2018-09-19,2265000000.0,128358000000.0,38067000000.0,6722000000.0,383000000.0,6339000000.0
ORCL,2018-11-30,2018-12-19,2333000000.0,118318000000.0,30572000000.0,,,
ORCL,2019-02-28,2019-03-18,2745000000.0,109438000000.0,23714000000.0,,,
ORCL,2019-05-31,2019-06-21,3740000000.0,108709000000.0,21785000000.0,4422000000.0,413000000.0,4009000000.0
ORCL,2019-08-31,2019-09-13,2137000000.0,106229000000.0,18433000000.0,6000000000.0,386000000.0,5614000000.0
ORCL,2019-11-30,2019-12-13,2311000000.0,98443000000.0,15563000000.0,,,
ORCL,2020-02-29,2020-03-13,2571000000.0,96704000000.0,14235000000.0,,,
ORCL,2020-05-31,2020-06-22,3116000000.0,115438000000.0,12074000000.0,3614000000.0,433000000.0,3181000000.0
ORCL,2020-08-31,2020-09-15,2251000000.0,113546000000.0,9491000000.0,5953000000.0,436000000.0,5517000000.0
ORCL,2020-11-30,2020-12-11,2442000000.0,110014000000.0,7917000000.0,,,
ORCL,2021-02-28,2021-03-11,5021000000.0,118109000000.0,8900000000.0,,,
ORCL,2021-05-31,2021-06-21,4032000000.0,131107000000.0,5238000000.0,4842000000.0,717000000.0,4125000000.0
ORCL,2021-08-31,2021-09-13,2457000000.0,122924000000.0,-1541000000.0,5391000000.0,1062000000.0,4329000000.0
ORCL,2021-11-30,2021-12-10,-1247000000.0,106897000000.0,-10101000000.0,,,
ORCL,2022-02-28,2022-03-11,2319000000.0,108644000000.0,-8696000000.0,,,
ORCL,2022-05-31,2022-06-21,3189000000.0,109297000000.0,-6220000000.0,3985000000.0,1423000000.0,2562000000.0
ORCL,2022-08-31,2022-09-13,1548000000.0,130309000000.0,-5875000000.0,6394000000.0,1719000000.0,4675000000.0
ORCL,2022-11-30,2022-12-13,1741000000.0,128469000000.0,-4246000000.0,,,
ORCL,2023-02-28,2023-03-10,1896000000.0,131620000000.0,-2421000000.0,,,
ORCL,2023-05-31,2023-06-20,3319000000.0,134384000000.0,1073000000.0,5647000000.0,1913000000.0,3734000000.0
ORCL,2023-08-31,2023-09-12,2420000000.0,136662000000.0,2370000000.0,6974000000.0,1314000000.0,5660000000.0
ORCL,2023-11-30,2023-12-12,2503000000.0,134324000000.0,3866000000.0,,,
ORCL,2024-02-29,2024-03-12,2401000000.0,137082000000.0,5623000000.0,,,
ORCL,2024-05-31,2024-06-20,3144000000.0,140976000000.0,8704000000.0,6081000000.0,2798000000.0,3283000000.0
ORCL,2024-08-31,2024-09-10,2929000000.0,144214000000.0,10816000000.0,7427000000.0,2303000000.0,5124000000.0
ORCL,2024-11-30,2024-12-10,3151000000.0,148483000000.0,13746000000.0,,,
ORCL,2025-02-28,2025-03-11,2936000000.0,161378000000.0,16730000000.0,,,
ORCL,2025-05-31,2025-06-18,3427000000.0,168361000000.0,20451000000.0,6157000000.0,9080000000.0,-2923000000.0
ORCL,2025-08-31,2025-09-10,2927000000.0,180449000000.0,24154000000.0,8140000000.0,8502000000.0,-362000000.0
ORCL,2025-11-30,2025-12-11,6135000000.0,204984000000.0,29951000000.0,,,
ORCL,2026-02-28,2026-03-11,3721000000.0,245240000000.0,38495000000.0,,,
