ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
APO,2022-03-31,2022-05-10,-870000000,261555000000.0,10993000000.0,-3993000000.0
APO,2022-06-30,2022-08-09,-2051000000,247850000000.0,3679000000.0,
APO,2022-09-30,2022-11-08,-876000000,250340000000.0,-1339000000.0,
APO,2022-12-31,2023-03-01,584000000,259333000000.0,397000000.0,1465000000.0
APO,2023-09-30,2023-11-07,682000000,283235000000.0,8442000000.0,
APO,2023-12-31,2024-02-27,2756000000,313488000000.0,14044000000.0,2064000000.0
APO,2024-03-31,2024-05-07,1427000000,334051000000.0,14787000000.0,70000000.0
APO,2024-06-30,2024-08-08,853000000,346504000000.0,15273000000.0,
APO,2024-09-30,2024-11-06,811000000,368689000000.0,17863000000.0,
APO,2024-12-31,2025-02-24,1486000000,377895000000.0,17253000000.0,-4000000.0
APO,2025-03-31,2025-05-07,442000000,395045000000.0,17976000000.0,1012000000.0
APO,2025-06-30,2025-08-07,630000000,419550000000.0,19321000000.0,
APO,2025-09-30,2025-11-10,1736000000,449543000000.0,23137000000.0,
APO,2025-12-31,2026-02-25,684000000,460949000000.0,23341000000.0,4669000000.0
