ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
AFL,2010-09-30,2011-11-04,690000000.0,97843000000.0,11133000000.0,
AFL,2011-03-31,2011-05-06,395000000.0,101145000000.0,11023000000.0,2167000000.0
AFL,2011-06-30,2011-08-05,280000000.0,106232000000.0,11981000000.0,
AFL,2011-09-30,2011-11-04,744000000.0,114720000000.0,12714000000.0,
AFL,2012-03-31,2012-05-07,785000000.0,115552000000.0,13643000000.0,3556000000.0
AFL,2012-06-30,2012-08-03,483000000.0,122209000000.0,14179000000.0,
AFL,2012-09-30,2012-11-02,1017000000.0,137840000000.0,15985000000.0,
AFL,2012-12-31,2013-02-27,581000000.0,131094000000.0,15978000000.0,3501000000.0
AFL,2013-03-31,2013-05-06,892000000.0,120538000000.0,15535000000.0,3832000000.0
AFL,2013-06-30,2013-08-06,889000000.0,116313000000.0,13696000000.0,
AFL,2013-09-30,2013-11-05,702000000.0,119918000000.0,14658000000.0,
AFL,2013-12-31,2014-02-27,675000000.0,121307000000.0,14620000000.0,3388000000.0
AFL,2014-03-31,2014-05-02,732000000.0,123292000000.0,15676000000.0,1615000000.0
AFL,2014-06-30,2014-08-05,810000000.0,127871000000.0,17558000000.0,
AFL,2014-09-30,2014-11-03,706000000.0,127253000000.0,17853000000.0,
AFL,2014-12-31,2015-02-26,703000000.0,119767000000.0,18347000000.0,1973000000.0
AFL,2015-03-31,2015-05-01,663000000.0,121401000000.0,18637000000.0,1460000000.0
AFL,2015-06-30,2015-08-04,573000000.0,115581000000.0,17018000000.0,
AFL,2015-09-30,2015-11-03,567000000.0,117455000000.0,17255000000.0,
AFL,2015-12-31,2016-02-25,730000000.0,118296000000.0,17708000000.0,2006000000.0
AFL,2016-03-31,2016-05-04,731000000.0,127766000000.0,20021000000.0,1331000000.0
AFL,2016-06-30,2016-08-05,548000000.0,141287000000.0,22550000000.0,
AFL,2016-09-30,2016-11-04,629000000.0,144101000000.0,22785000000.0,
AFL,2016-12-31,2017-02-24,751000000.0,129819000000.0,20482000000.0,1867000000.0
AFL,2017-03-31,2017-05-03,592000000.0,133650000000.0,20340000000.0,1757000000.0
AFL,2017-06-30,2017-08-03,713000000.0,135394000000.0,21503000000.0,
AFL,2017-09-30,2017-11-02,716000000.0,136083000000.0,21977000000.0,
AFL,2017-12-31,2018-02-23,2583000000.0,137217000000.0,24598000000.0,1532000000.0
AFL,2018-03-31,2018-05-04,717000000.0,147356000000.0,24287000000.0,1238000000.0
AFL,2018-06-30,2018-08-03,832000000.0,141986000000.0,23800000000.0,
AFL,2018-09-30,2018-11-01,845000000.0,137941000000.0,23234000000.0,
AFL,2018-12-31,2019-02-25,525000000.0,140406000000.0,23462000000.0,1355000000.0
AFL,2019-03-31,2019-04-26,928000000.0,145679000000.0,26049000000.0,1544000000.0
AFL,2019-06-30,2019-07-26,817000000.0,151400000000.0,28241000000.0,
AFL,2019-09-30,2019-10-25,777000000.0,154137000000.0,29438000000.0,
AFL,2019-12-31,2020-02-21,781000000.0,152768000000.0,28959000000.0,1192000000.0
AFL,2020-03-31,2020-04-30,566000000.0,151616000000.0,26402000000.0,1414000000.0
AFL,2020-06-30,2020-07-29,805000000.0,157087000000.0,29420000000.0,
AFL,2020-09-30,2020-10-29,2456000000.0,160955000000.0,32479000000.0,
AFL,2020-12-31,2021-02-23,952000000.0,165086000000.0,33559000000.0,1357000000.0
AFL,2021-03-31,2021-04-29,1293000000.0,158157000000.0,32103000000.0,1366000000.0
AFL,2021-06-30,2021-07-29,1105000000.0,161492000000.0,33735000000.0,
AFL,2021-09-30,2021-10-28,888000000.0,160597000000.0,33552000000.0,
AFL,2021-12-31,2022-02-23,1039000000.0,157542000000.0,33253000000.0,870000000.0
AFL,2022-03-31,2022-04-29,1032000000.0,147046000000.0,29527000000.0,1260000000.0
AFL,2022-06-30,2022-08-02,1388000000.0,135629000000.0,26387000000.0,
AFL,2022-09-30,2022-11-02,1596000000.0,128100000000.0,24152000000.0,
AFL,2022-12-31,2023-02-24,185000000.0,131017000000.0,22365000000.0,1033000000.0
AFL,2023-03-31,2023-05-01,1188000000.0,134966000000.0,19784000000.0,708000000.0
AFL,2023-06-30,2023-08-02,1634000000.0,130626000000.0,20439000000.0,
AFL,2023-09-30,2023-11-02,1569000000.0,125111000000.0,22669000000.0,
AFL,2023-12-31,2024-02-22,268000000.0,126724000000.0,21985000000.0,833000000.0
AFL,2024-03-31,2024-05-02,1879000000.0,124742000000.0,23537000000.0,849000000.0
AFL,2024-06-30,2024-08-01,1755000000.0,120168000000.0,26047000000.0,
AFL,2024-09-30,2024-11-01,-93000000.0,128442000000.0,24830000000.0,
AFL,2024-12-31,2025-02-26,1902000000.0,117566000000.0,26098000000.0,333000000.0
AFL,2025-03-31,2025-05-07,29000000.0,120258000000.0,26338000000.0,589000000.0
AFL,2025-06-30,2025-08-05,599000000.0,124736000000.0,27200000000.0,
AFL,2025-09-30,2025-11-05,1639000000.0,122306000000.0,28688000000.0,
AFL,2025-12-31,2026-02-25,1379000000.0,116470000000.0,29490000000.0,315000000.0
