ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
TKO,2023-09-30,2023-11-07,-21886000.0,12736453000.0,4164954000.0,
TKO,2023-12-31,2024-02-27,-13341000.0,12690739000.0,4108980000.0,220726000.0
TKO,2024-03-31,2024-05-08,-103840000.0,12722266000.0,4034777000.0,59337000.0
TKO,2024-06-30,2024-08-08,59107000.0,12719812000.0,3991620000.0,
TKO,2024-09-30,2024-11-06,23136000.0,12770403000.0,4044561000.0,
TKO,2024-12-31,2025-02-26,31005000.0,12699936000.0,4091023000.0,56838000.0
TKO,2025-03-31,2025-05-08,58408000.0,15010070000.0,4162000000.0,162824000.0
TKO,2025-06-30,2025-08-06,98365000.0,15341705000.0,4265329000.0,
TKO,2025-09-30,2025-11-05,41005000.0,15546959000.0,3821025000.0,
TKO,2025-12-31,2026-02-25,-2375000.0,15495821000.0,3737381000.0,309905000.0
