ticker,period_end,available_date,net_income,total_assets,operating_cf,capex,free_cash_flow
CAT,2009-03-31,2010-05-03,-112000000.0,67782000000.0,895000000.0,,
CAT,2009-09-30,2009-10-30,404000000.0,60838000000.0,,,
CAT,2009-12-31,2010-02-19,232000000.0,60038000000.0,1825000000.0,,
CAT,2010-03-31,2010-05-03,233000000.0,58836000000.0,551000000.0,,
CAT,2010-06-30,2011-08-04,707000000.0,58836000000.0,,,
CAT,2010-09-30,2010-11-04,792000000.0,61642000000.0,,,
CAT,2011-03-31,2011-05-09,1225000000.0,66387000000.0,765000000.0,,
CAT,2011-06-30,2011-08-04,1015000000.0,73611000000.0,,,
CAT,2011-09-30,2011-11-04,1141000000.0,77767000000.0,,,
