ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
DASH,2020-12-31,2021-03-05,-312000000,6353000000,4700000000,-63000000.0,20000000.0,-83000000.0
DASH,2021-03-31,2021-05-14,-110000000,5902000000,4555000000,166000000.0,32000000.0,134000000.0
DASH,2021-06-30,2021-08-13,-102000000,6182000000,4619000000,,,
DASH,2021-09-30,2021-11-10,-101000000,6358000000,4666000000,,,
DASH,2021-12-31,2022-03-01,-155000000,6809000000,4667000000,167000000.0,35000000.0,132000000.0
DASH,2022-03-31,2022-05-06,-167000000,6822000000,4652000000,-20000000.0,32000000.0,-52000000.0
DASH,2022-06-30,2022-08-05,-263000000,9928000000,7410000000,,,
DASH,2022-09-30,2022-11-04,-295000000,9552000000,6825000000,,,
DASH,2022-12-31,2023-02-27,-640000000,9789000000,6754000000,23000000.0,45000000.0,-22000000.0
DASH,2023-03-31,2023-05-05,-161000000,9646000000,6518000000,397000000.0,39000000.0,358000000.0
DASH,2023-06-30,2023-08-02,-170000000,9601000000,6396000000,,,
DASH,2023-09-30,2023-11-01,-73000000,10013000000,6559000000,,,
DASH,2023-12-31,2024-02-20,-154000000,10839000000,6806000000,485000000.0,29000000.0,456000000.0
DASH,2024-03-31,2024-05-01,-23000000,11450000000,6999000000,553000000.0,17000000.0,536000000.0
DASH,2024-06-30,2024-08-01,-157000000,11837000000,7162000000,,,
DASH,2024-09-30,2024-10-30,162000000,12277000000,7569000000,,,
DASH,2024-12-31,2025-02-14,141000000,12845000000,7803000000,518000000.0,32000000.0,486000000.0
DASH,2025-03-31,2025-05-07,193000000,13572000000,8389000000,635000000.0,74000000.0,561000000.0
DASH,2025-06-30,2025-08-06,285000000,16950000000,8923000000,,,
DASH,2025-09-30,2025-11-06,244000000,17971000000,9495000000,,,
DASH,2025-12-31,2026-02-18,213000000,19659000000,10033000000,421000000.0,54000000.0,367000000.0
