ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
DXCM,2010-06-30,2011-08-03,-11687000,,,,,
DXCM,2010-09-30,2011-11-02,-13398000,,,,,
DXCM,2011-03-31,2012-05-02,-11850000,77164000.0,,-9289000.0,1791000.0,-11080000.0
DXCM,2011-06-30,2011-08-03,-7367000,136369000.0,,,,
DXCM,2011-09-30,2011-11-02,-13278000,128793000.0,,,,
DXCM,2011-12-31,2012-02-23,-12251000,120475000.0,,-11570000.0,3549000.0,-15119000.0
DXCM,2012-03-31,2012-05-02,-14064000,117962000.0,,-10164000.0,2320000.0,-12484000.0
DXCM,2012-06-30,2012-08-06,-14691000,110522000.0,,,,
DXCM,2012-09-30,2012-11-01,-17263000,102796000.0,,,,
DXCM,2012-12-31,2013-02-21,-8482000,106000000.0,,-10557000.0,1404000.0,-11961000.0
DXCM,2013-03-31,2013-05-01,-11100000,98800000.0,,-4500000.0,1400000.0,-5900000.0
DXCM,2013-06-30,2013-08-07,-10100000,102300000.0,,,,
DXCM,2013-09-30,2013-11-06,-6000000,110100000.0,,,,
DXCM,2013-12-31,2014-02-20,-2600000,122500000.0,,4400000.0,2300000.0,2100000.0
DXCM,2014-03-31,2014-05-01,-12500000,124900000.0,,-2400000.0,3900000.0,-6300000.0
DXCM,2014-06-30,2014-08-06,-6000000,139700000.0,,,,
DXCM,2014-09-30,2014-11-06,-5200000,159400000.0,,,,
DXCM,2014-12-31,2015-02-25,1300000,184600000.0,,8400000.0,4600000.0,3800000.0
DXCM,2015-03-31,2015-04-29,-12900000,189300000.0,,3400000.0,8000000.0,-4600000.0
DXCM,2015-06-30,2015-08-05,-3700000,218400000.0,,,,
DXCM,2015-09-30,2015-11-04,-42500000,256700000.0,,,,
DXCM,2015-12-31,2016-02-23,1500000,292000000.0,,11300000.0,11600000.0,-300000.0
DXCM,2016-03-31,2016-04-27,-19200000,299400000.0,,-200000.0,11500000.0,-11700000.0
DXCM,2016-06-30,2016-08-02,-20200000,332800000.0,,,,
DXCM,2016-09-30,2016-11-01,-18800000,361900000.0,,,,
DXCM,2016-12-31,2017-02-28,-7400000,402800000.0,,13300000.0,17600000.0,-4300000.0
DXCM,2017-03-31,2017-05-02,-41700000,467200000.0,,300000.0,22900000.0,-22600000.0
DXCM,2017-06-30,2017-08-01,2900000,795600000.0,,,,
DXCM,2017-09-30,2017-11-01,-2000000,842900000.0,,,,
DXCM,2017-12-31,2018-02-27,-9400000,904100000.0,,41200000.0,17600000.0,23600000.0
DXCM,2018-03-31,2018-05-02,-24200000,896800000.0,,-8700000.0,15300000.0,-24000000.0
DXCM,2018-06-30,2018-08-01,30200000,1007500000.0,,,,
DXCM,2018-09-30,2018-11-06,46600000,1114300000.0,,,,
DXCM,2018-12-31,2019-02-21,-179700000,1916000000.0,663300000.0,33700000.0,17700000.0,16000000.0
DXCM,2019-03-31,2019-05-01,-26900000,1974000000.0,663300000.0,11800000.0,39300000.0,-27500000.0
DXCM,2019-06-30,2019-07-31,-10500000,2065900000.0,663300000.0,,,
DXCM,2019-09-30,2019-11-06,45800000,2185700000.0,663300000.0,,,
DXCM,2019-12-31,2020-02-13,92700000,2395000000.0,882600000.0,143700000.0,44100000.0,99600000.0
DXCM,2020-03-31,2020-04-28,19900000,2447900000.0,882600000.0,1900000.0,33200000.0,-31300000.0
DXCM,2020-06-30,2020-07-28,46300000,3521800000.0,882600000.0,,,
DXCM,2020-09-30,2020-10-27,72200000,3833200000.0,882600000.0,,,
DXCM,2020-12-31,2021-02-11,355200000,4290500000.0,1826500000.0,172000000.0,60200000.0,111800000.0
DXCM,2021-03-31,2021-04-29,40300000,4389800000.0,1644800000.0,27800000.0,99700000.0,-71900000.0
DXCM,2021-06-30,2021-07-29,62900000,4503800000.0,1754700000.0,,,
DXCM,2021-09-30,2021-10-28,70900000,4775900000.0,1912000000.0,,,
DXCM,2021-12-31,2022-02-14,-19400000,4863600000.0,2251500000.0,105800000.0,80200000.0,25600000.0
DXCM,2022-03-31,2022-04-28,97300000,5057000000.0,2189300000.0,71000000.0,101600000.0,-30600000.0
DXCM,2022-06-30,2022-07-28,50900000,5217400000.0,2255900000.0,,,
DXCM,2022-09-30,2022-10-27,101200000,4899200000.0,1824500000.0,,,
DXCM,2022-12-31,2023-02-09,91800000,5391700000.0,2131800000.0,132500000.0,63500000.0,69000000.0
DXCM,2023-03-31,2023-04-27,48600000,5515900000.0,2233000000.0,155400000.0,74700000.0,80700000.0
DXCM,2023-06-30,2023-07-27,115900000,6820700000.0,2100400000.0,,,
DXCM,2023-09-30,2023-10-26,120700000,6596200000.0,2267900000.0,,,
DXCM,2023-12-31,2024-02-08,256300000,6264500000.0,2068600000.0,133600000.0,52500000.0,81100000.0
DXCM,2024-03-31,2024-04-25,146400000,6482200000.0,2246800000.0,209200000.0,56900000.0,152300000.0
DXCM,2024-06-30,2024-07-25,143500000,6799200000.0,2434300000.0,,,
DXCM,2024-09-30,2024-10-24,134600000,6353800000.0,1979000000.0,,,
DXCM,2024-12-31,2025-02-18,151700000,6484500000.0,2102600000.0,301400000.0,124600000.0,176800000.0
DXCM,2025-03-31,2025-05-01,105400000,6751700000.0,2266600000.0,183800000.0,87000000.0,96800000.0
DXCM,2025-06-30,2025-07-30,179800000,7327000000.0,2573100000.0,,,
DXCM,2025-09-30,2025-10-30,283800000,7500000000.0,2726100000.0,,,
DXCM,2025-12-31,2026-02-12,267300000,6339900000.0,2746000000.0,294000000.0,101900000.0,192100000.0
