ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
SPG,2009-09-30,2009-11-05,139189000,25976604000.0,4372425000.0,
SPG,2009-12-31,2010-02-25,115933000,25948266000.0,4458137000.0,379236000.0
SPG,2010-03-31,2010-05-10,20754000,24977276000.0,4436420000.0,448389000.0
SPG,2010-06-30,2010-08-06,185152000,23924616000.0,4589417000.0,
SPG,2010-09-30,2010-11-05,280532000,24788287000.0,4805056000.0,
SPG,2010-12-31,2011-02-25,267076000,24857429000.0,4830780000.0,469738000.0
SPG,2011-03-31,2011-05-06,219666000,24569273000.0,4788915000.0,452305000.0
SPG,2011-06-30,2011-08-05,250522000,24534022000.0,4795207000.0,
SPG,2011-09-30,2011-11-03,333781000,25575208000.0,4641324000.0,
SPG,2011-12-31,2012-02-28,441931000,26216925000.0,4649666000.0,506746000.0
SPG,2012-03-31,2012-05-08,781829000,32417465000.0,6077906000.0,572954000.0
SPG,2012-06-30,2012-08-08,260936000,31986583000.0,5945181000.0,
SPG,2012-09-30,2012-11-07,306371000,31977977000.0,5841677000.0,
SPG,2012-12-31,2013-02-28,370496000,32586606000.0,5910603000.0,685927000.0
SPG,2013-03-31,2013-05-08,334468000,31886123000.0,5845526000.0,550513000.0
SPG,2013-06-30,2013-08-07,400525000,32015137000.0,5834749000.0,
SPG,2013-09-30,2013-11-06,367293000,32111409000.0,5828819000.0,
SPG,2013-12-31,2014-02-27,449303000,33324574000.0,5849406000.0,772103000.0
SPG,2014-03-31,2014-05-07,401103000,32755599000.0,5874293000.0,661451000.0
SPG,2014-06-30,2014-08-07,477468000,30586414000.0,5233264000.0,
SPG,2014-09-30,2014-11-05,296963000,29672165000.0,5021321000.0,
SPG,2014-12-31,2015-02-27,475992000,29532330000.0,5093177000.0,798198000.0
SPG,2015-03-31,2015-05-07,425508000,30275527000.0,4936445000.0,674797000.0
SPG,2015-06-30,2015-08-05,554526000,30083531000.0,4442881000.0,
SPG,2015-09-30,2015-11-04,492496000,30641303000.0,4392341000.0,
SPG,2015-12-31,2016-02-26,666845000,30650673000.0,4471464000.0,805857000.0
SPG,2016-03-31,2016-05-05,563839000,31398498000.0,4590584000.0,720458000.0
SPG,2016-06-30,2016-08-04,527325000,31379783000.0,4621091000.0,
SPG,2016-09-30,2016-11-03,587940000,31668848000.0,4628997000.0,
SPG,2016-12-31,2017-02-24,455603000,31103578000.0,4310448000.0,839920000.0
SPG,2017-03-31,2017-05-03,551075000,30946093000.0,4107267000.0,785693000.0
SPG,2017-06-30,2017-08-04,441373000,30965966000.0,3726715000.0,
SPG,2017-09-30,2017-10-30,592635000,31032410000.0,3685142000.0,
SPG,2017-12-31,2018-02-23,659821000,32257638000.0,3686168000.0,874335000.0
SPG,2018-03-31,2018-05-03,715524000,31017860000.0,3505906000.0,843477000.0
SPG,2018-06-30,2018-08-02,631414000,30843140000.0,3371024000.0,
SPG,2018-09-30,2018-11-02,642212000,31079693000.0,3383616000.0,
SPG,2018-12-31,2019-02-22,833193000,30686223000.0,3296681000.0,999630000.0
SPG,2019-03-31,2019-05-08,631947000,30841776000.0,3212959000.0,837347000.0
SPG,2019-06-30,2019-08-07,572102000,30732915000.0,2919665000.0,
SPG,2019-09-30,2019-11-06,628724000,33844226000.0,2672529000.0,
SPG,2019-12-31,2020-02-21,590416000,31231630000.0,2526398000.0,959635000.0
SPG,2020-03-31,2020-05-11,505404000,34121114000.0,2181599000.0,741307000.0
SPG,2020-06-30,2020-08-10,290548000,34026170000.0,2029340000.0,
SPG,2020-09-30,2020-11-09,168646000,31661575000.0,1752851000.0,
SPG,2020-12-31,2021-02-25,312726000,34786846000.0,3039472000.0,895077000.0
SPG,2021-03-31,2021-05-10,510460000,34411504000.0,3064233000.0,875762000.0
SPG,2021-06-30,2021-08-04,705869000,34827856000.0,3231798000.0,
SPG,2021-09-30,2021-11-03,778648000,33946139000.0,3378098000.0,
SPG,2021-12-31,2022-02-24,573730000,33777379000.0,3361452000.0,884931000.0
SPG,2022-03-31,2022-05-09,488310000,33451427000.0,3255647000.0,791869000.0
SPG,2022-06-30,2022-08-04,569480000,33079036000.0,3071332000.0,
SPG,2022-09-30,2022-11-03,621847000,32795363000.0,3021525000.0,
SPG,2022-12-31,2023-02-23,772748000,33011274000.0,3138524000.0,932142000.0
SPG,2023-03-31,2023-05-04,519255000,33297796000.0,3003513000.0,828681000.0
SPG,2023-06-30,2023-08-03,557505000,32818996000.0,2871637000.0,
SPG,2023-09-30,2023-11-02,680762000,32964602000.0,2952734000.0,
SPG,2023-12-31,2024-02-22,859496000,34283495000.0,3022834000.0,1036754000.0
SPG,2024-03-31,2024-05-07,841155000,33696691000.0,3106105000.0,773103000.0
SPG,2024-06-30,2024-08-07,569435000,33376971000.0,2944586000.0,
SPG,2024-09-30,2024-11-08,546671000,33275918000.0,2713136000.0,
SPG,2024-12-31,2025-02-21,771759000,32405691000.0,2941925000.0,1085549000.0
SPG,2025-03-31,2025-05-12,477860000,32501143000.0,2605575000.0,827218000.0
SPG,2025-06-30,2025-08-07,643681000,33295602000.0,2451508000.0,
SPG,2025-09-30,2025-11-06,702696000,33602187000.0,2349611000.0,
SPG,2025-12-31,2026-02-25,3539883000,40606466000.0,5208268000.0,1203741000.0
