ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
DG,2017-05-05,2018-05-31,279489000.0,11796355000.0,5528881000.0,510462000.0
DG,2017-08-04,2018-08-30,294783000.0,12120824000.0,5687095000.0,
DG,2017-11-03,2017-12-07,252533000.0,12374756000.0,5744155000.0,
DG,2018-02-02,2018-03-23,712155000.0,12516911000.0,6125774000.0,659228000.0
DG,2018-05-04,2018-05-31,364852000.0,12493230000.0,6236318000.0,548648000.0
DG,2018-08-03,2018-08-30,407237000.0,12943949000.0,6378942000.0,
DG,2018-11-02,2018-12-04,334142000.0,13121021000.0,6355888000.0,
DG,2019-02-01,2019-03-22,483241000.0,13204038000.0,6417393000.0,629433000.0
DG,2019-05-03,2019-05-30,385013000.0,21304284000.0,6572669000.0,574195000.0
DG,2019-08-02,2019-08-29,426555000.0,21917529000.0,6749160000.0,
DG,2019-11-01,2019-12-05,365550000.0,22412790000.0,6648295000.0,
DG,2020-01-31,2020-03-19,535437000.0,22825084000.0,6702500000.0,576888000.0
DG,2020-05-01,2020-05-28,650446000.0,24848313000.0,7209454000.0,1736326000.0
DG,2020-07-31,2020-08-27,787601000.0,25847433000.0,7356071000.0,
DG,2020-10-30,2020-12-03,574260000.0,26153442000.0,6985519000.0,
DG,2021-01-29,2021-03-19,642743000.0,25862624000.0,6661238000.0,492619000.0
DG,2021-04-30,2021-05-27,677749000.0,25236698000.0,6249925000.0,702991000.0
DG,2021-07-30,2021-08-26,637019000.0,25487808000.0,6137135000.0,
DG,2021-10-29,2021-12-02,487031000.0,25925302000.0,6189801000.0,
DG,2022-01-28,2022-03-18,597433000.0,26327371000.0,6261986000.0,639095000.0
DG,2022-04-29,2022-05-26,552657000.0,26956308000.0,5961624000.0,449516000.0
DG,2022-07-29,2022-08-25,678030000.0,28239256000.0,6188491000.0,
DG,2022-10-28,2022-12-01,526167000.0,29007158000.0,6093806000.0,
DG,2023-02-03,2023-03-24,659135000.0,29083367000.0,5541772000.0,736368000.0
DG,2023-05-05,2023-06-01,514380000.0,29803933000.0,5935251000.0,191115000.0
DG,2023-08-04,2023-08-31,468835000.0,30395557000.0,6297705000.0,
DG,2023-11-03,2023-12-07,276246000.0,30624626000.0,6451884000.0,
DG,2024-02-02,2024-03-25,401813000.0,30795591000.0,6749119000.0,949779000.0
DG,2024-05-03,2024-05-30,363317000.0,31009499000.0,7000179000.0,663806000.0
DG,2024-08-02,2024-08-29,374190000.0,31813765000.0,7260238000.0,
DG,2024-11-01,2024-12-05,196529000.0,31460415000.0,7342585000.0,
DG,2025-01-31,2025-03-21,191217000.0,31132733000.0,7413707000.0,800901000.0
DG,2025-05-02,2025-06-03,391928000.0,30987661000.0,7703663000.0,847155000.0
DG,2025-08-01,2025-08-28,411426000.0,31653111000.0,8012131000.0,
DG,2025-10-31,2025-12-04,282657000.0,31718582000.0,8186140000.0,
DG,2026-01-30,2026-03-20,426300000.0,30963730000.0,8511962000.0,815675000.0
