ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
OTIS,2019-06-30,2020-07-31,308000000,,,
OTIS,2019-09-30,2020-10-28,317000000,,,
OTIS,2020-03-31,2020-05-08,165000000,9524000000.0,1700000000.0,159000000.0
OTIS,2020-06-30,2020-07-31,224000000,10441000000.0,-4242000000.0,
OTIS,2020-09-30,2020-10-28,266000000,10473000000.0,-4024000000.0,
OTIS,2020-12-31,2021-02-05,251000000,10710000000.0,-3832000000.0,309000000.0
OTIS,2021-03-31,2021-04-28,308000000,10505000000.0,-3910000000.0,585000000.0
OTIS,2021-06-30,2021-07-28,326000000,10857000000.0,-3856000000.0,
OTIS,2021-09-30,2021-10-26,331000000,10472000000.0,-3854000000.0,
OTIS,2021-12-31,2022-02-04,281000000,12279000000.0,-3625000000.0,277000000.0
OTIS,2022-03-31,2022-04-27,311000000,11795000000.0,-5029000000.0,504000000.0
OTIS,2022-06-30,2022-07-28,321000000,9913000000.0,-4997000000.0,
OTIS,2022-09-30,2022-10-27,324000000,9342000000.0,-4913000000.0,
OTIS,2022-12-31,2023-02-03,297000000,9819000000.0,-4870000000.0,464000000.0
OTIS,2023-03-31,2023-04-27,331000000,9845000000.0,-4857000000.0,278000000.0
OTIS,2023-06-30,2023-07-27,376000000,10135000000.0,-4852000000.0,
OTIS,2023-09-30,2023-10-26,376000000,10390000000.0,-4788000000.0,
OTIS,2023-12-31,2024-02-02,323000000,10117000000.0,-4924000000.0,597000000.0
OTIS,2024-03-31,2024-04-25,353000000,9791000000.0,-5024000000.0,171000000.0
OTIS,2024-06-30,2024-07-25,415000000,9858000000.0,-5046000000.0,
OTIS,2024-09-30,2024-10-31,540000000,10261000000.0,-4901000000.0,
OTIS,2024-12-31,2025-02-04,337000000,11316000000.0,-4848000000.0,690000000.0
OTIS,2025-03-31,2025-04-24,243000000,11178000000.0,-5128000000.0,190000000.0
OTIS,2025-06-30,2025-07-24,393000000,10495000000.0,-5367000000.0,
OTIS,2025-09-30,2025-10-30,374000000,10771000000.0,-5422000000.0,
OTIS,2025-12-31,2026-02-05,374000000,10653000000.0,-5392000000.0,817000000.0
OTIS,2026-03-31,2026-04-23,340000000,10542000000.0,-5680000000.0,413000000.0
