ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
PRU,2009-06-30,2009-08-07,163000000,444716000000.0,18073000000.0,
PRU,2009-09-30,2009-11-06,1082000000,475467000000.0,24298000000.0,
PRU,2009-12-31,2010-02-26,1865000000,480203000000.0,25195000000.0,1137000000.0
PRU,2010-03-31,2010-05-07,697000000,491861000000.0,27000000000.0,-51000000.0
PRU,2010-09-30,2010-11-05,1244000000,526924000000.0,33546000000.0,
PRU,2010-12-31,2011-02-25,177000000,539854000000.0,32415000000.0,1938000000.0
PRU,2011-03-31,2011-05-06,608000000,599008000000.0,32696000000.0,2231000000.0
PRU,2011-06-30,2011-08-05,838000000,613377000000.0,35043000000.0,
PRU,2011-09-30,2011-11-04,1534000000,611473000000.0,37149000000.0,
PRU,2011-12-31,2012-02-24,686000000,624521000000.0,37223000000.0,1556000000.0
PRU,2012-03-31,2012-05-04,-967000000,637737000000.0,34942000000.0,767000000.0
PRU,2012-06-30,2012-08-03,2198000000,647463000000.0,38021000000.0,
PRU,2012-09-30,2012-11-08,-618000000,671698000000.0,38675000000.0,
PRU,2012-12-31,2013-02-22,-144000000,709298000000.0,38575000000.0,9160000000.0
PRU,2013-03-31,2013-05-03,-706000000,724097000000.0,39963000000.0,187000000.0
PRU,2013-06-30,2013-08-08,-521000000,705615000000.0,35148000000.0,
PRU,2013-09-30,2013-11-07,1042000000,723126000000.0,34358000000.0,
PRU,2013-12-31,2014-02-27,-482000000,731781000000.0,35278000000.0,2962000000.0
PRU,2014-03-31,2014-05-08,1238000000,746735000000.0,38223000000.0,1979000000.0
PRU,2014-06-30,2014-08-07,1090000000,765537000000.0,41195000000.0,
PRU,2014-09-30,2014-11-06,512000000,764147000000.0,41769000000.0,
PRU,2014-12-31,2015-02-20,-1459000000,766655000000.0,41770000000.0,7974000000.0
PRU,2015-03-31,2015-05-07,2036000000,778612000000.0,45044000000.0,5528000000.0
PRU,2015-06-30,2015-08-06,1406000000,762731000000.0,41723000000.0,
PRU,2015-09-30,2015-11-05,1465000000,754527000000.0,42720000000.0,
PRU,2015-12-31,2016-02-19,735000000,757388000000.0,41890000000.0,2065000000.0
PRU,2016-03-31,2016-05-06,1336000000,772995000000.0,49242000000.0,6294000000.0
PRU,2016-06-30,2016-08-05,921000000,796490000000.0,55149000000.0,
PRU,2016-09-30,2016-11-04,1827000000,819865000000.0,56431000000.0,
PRU,2016-12-31,2017-02-17,284000000,783962000000.0,45863000000.0,-2260000000.0
PRU,2017-03-31,2017-05-05,1369000000,797365000000.0,46784000000.0,1646000000.0
PRU,2017-06-30,2017-08-04,491000000,812590000000.0,48444000000.0,
PRU,2017-09-30,2017-11-03,2238000000,821131000000.0,50373000000.0,
PRU,2017-12-31,2018-02-16,3765000000,831921000000.0,54069000000.0,4684000000.0
PRU,2018-03-31,2018-05-04,1363000000,829677000000.0,51830000000.0,2301000000.0
PRU,2018-06-30,2018-08-03,197000000,819860000000.0,48232000000.0,
PRU,2018-09-30,2018-11-08,1672000000,822748000000.0,46725000000.0,
PRU,2018-12-31,2019-02-15,842000000,815078000000.0,48617000000.0,11396000000.0
PRU,2019-03-31,2019-05-03,932000000,849324000000.0,55010000000.0,3085000000.0
PRU,2019-06-30,2019-08-02,708000000,873825000000.0,61660000000.0,
PRU,2019-09-30,2019-11-05,1418000000,885626000000.0,65798000000.0,
PRU,2019-12-31,2020-02-14,1128000000,896552000000.0,63115000000.0,3985000000.0
PRU,2020-03-31,2020-05-08,-271000000,873712000000.0,60447000000.0,14766000000.0
PRU,2020-06-30,2020-08-06,-2409000000,915387000000.0,65897000000.0,
PRU,2020-09-30,2020-11-05,1487000000,911589000000.0,66217000000.0,
PRU,2020-12-31,2021-02-19,819000000,940722000000.0,67425000000.0,-4513000000.0
PRU,2021-03-31,2021-05-06,2828000000,907280000000.0,58036000000.0,-3297000000.0
PRU,2021-06-30,2021-08-05,2158000000,926461000000.0,63048000000.0,
PRU,2021-09-30,2021-11-04,1530000000,932582000000.0,61887000000.0,
PRU,2021-12-31,2022-02-17,1208000000,937582000000.0,61876000000.0,3333000000.0
PRU,2022-03-31,2022-05-05,-31000000,878066000000.0,43978000000.0,1000000.0
PRU,2022-06-30,2022-08-05,-565000000,695599000000.0,28235000000.0,
PRU,2022-09-30,2022-11-03,-284000000,677756000000.0,16502000000.0,
PRU,2022-12-31,2023-02-16,-558000000,689917000000.0,16250000000.0,-622000000.0
PRU,2023-03-31,2023-05-04,1462000000,709269000000.0,31385000000.0,1343000000.0
PRU,2023-06-30,2023-08-03,511000000,697304000000.0,28434000000.0,
PRU,2023-09-30,2023-11-02,-802000000,681254000000.0,25814000000.0,
PRU,2023-12-31,2024-02-21,1317000000,721123000000.0,27820000000.0,1103000000.0
PRU,2024-03-31,2024-05-02,1138000000,725823000000.0,27209000000.0,5221000000.0
PRU,2024-06-30,2024-08-02,1198000000,715196000000.0,28013000000.0,
PRU,2024-09-30,2024-10-31,448000000,760294000000.0,30416000000.0,
PRU,2024-12-31,2025-02-13,-57000000,735587000000.0,27872000000.0,2322000000.0
PRU,2025-03-31,2025-05-01,707000000,739262000000.0,29883000000.0,-2506000000.0
PRU,2025-06-30,2025-07-31,533000000,758952000000.0,30582000000.0,
PRU,2025-09-30,2025-10-30,1431000000,776302000000.0,32094000000.0,
PRU,2025-12-31,2026-02-12,905000000,773740000000.0,32438000000.0,3319000000.0
