ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
HD,2009-05-03,2010-06-03,514000000,41164000000.0,17777000000,1727000000.0
HD,2009-08-02,2009-09-03,1116000000,43998000000.0,19169000000,
HD,2009-11-01,2009-12-03,689000000,43050000000.0,19380000000,
HD,2010-01-31,2010-03-25,342000000,40877000000.0,19393000000,461000000.0
HD,2010-05-02,2010-06-03,725000000,43619000000.0,19371000000,2039000000.0
HD,2010-08-01,2010-09-02,1192000000,42535000000.0,19445000000,
HD,2010-10-31,2010-12-02,834000000,41741000000.0,19115000000,
HD,2011-01-30,2011-03-24,587000000,40125000000.0,18889000000,599000000.0
HD,2011-05-01,2011-06-02,812000000,42797000000.0,18198000000,2098000000.0
HD,2011-07-31,2011-09-01,1363000000,42277000000.0,18233000000,
HD,2011-10-30,2011-11-29,934000000,41499000000.0,17769000000,
HD,2012-01-29,2012-03-22,774000000,40518000000.0,17898000000,960000000.0
HD,2012-04-29,2012-05-24,1035000000,43300000000.0,17975000000,2490000000.0
HD,2012-07-29,2012-08-22,1532000000,41983000000.0,17634000000,
HD,2012-10-28,2012-11-21,947000000,41661000000.0,17738000000,
HD,2013-02-03,2013-03-28,1021000000,41084000000.0,17777000000,1591000000.0
HD,2013-05-05,2013-05-29,1226000000,44195000000.0,16393000000,2697000000.0
HD,2013-08-04,2013-08-28,1795000000,42192000000.0,15478000000,
HD,2013-11-03,2013-11-27,1351000000,43814000000.0,14214000000,
HD,2014-02-02,2014-03-27,1013000000,40518000000.0,12522000000,1647000000.0
HD,2014-05-04,2014-05-28,1379000000,42629000000.0,12146000000,2568000000.0
HD,2014-08-03,2014-08-27,2050000000,43479000000.0,11457000000,
HD,2014-11-02,2014-11-25,1537000000,41512000000.0,10110000000,
HD,2015-02-01,2015-03-26,1379000000,39946000000.0,9322000000,1995000000.0
HD,2015-05-03,2015-05-27,1579000000,42510000000.0,9204000000,3404000000.0
HD,2015-08-02,2015-08-25,2234000000,43798000000.0,8637000000,
HD,2015-11-01,2015-11-24,1725000000,44152000000.0,7619000000,
HD,2016-01-31,2016-03-24,1471000000,42549000000.0,6316000000,2007000000.0
HD,2016-05-01,2016-05-24,1803000000,44576000000.0,6335000000,3636000000.0
HD,2016-07-31,2016-08-23,2441000000,44247000000.0,6657000000,
HD,2016-10-30,2016-11-22,1969000000,44502000000.0,5622000000,
HD,2017-01-29,2017-03-23,1744000000,42966000000.0,4333000000,1864000000.0
HD,2017-04-30,2017-05-23,2014000000,44944000000.0,3962000000,4564000000.0
HD,2017-07-30,2017-08-22,2672000000,45959000000.0,3554000000,
HD,2017-10-29,2017-11-21,2165000000,45023000000.0,2543000000,
HD,2018-01-28,2018-03-22,1779000000,44529000000.0,1454000000,2290000000.0
HD,2018-04-29,2018-05-22,2404000000,46650000000.0,1687000000,3981000000.0
HD,2018-07-29,2018-08-21,3506000000,46232000000.0,2009000000,
HD,2018-10-28,2018-11-20,2867000000,45200000000.0,1320000000,
HD,2019-02-03,2019-03-28,2344000000,44003000000.0,-1878000000,3002000000.0
HD,2019-05-05,2019-05-29,2513000000,51515000000.0,-2143000000,4575000000.0
HD,2019-08-04,2019-08-27,3479000000,52010000000.0,-1160000000,
HD,2019-11-03,2019-11-26,2769000000,52309000000.0,-1082000000,
HD,2020-02-02,2020-03-25,2481000000,51236000000.0,-3116000000,3059000000.0
HD,2020-05-03,2020-05-27,2245000000,58737000000.0,-3490000000,5737000000.0
HD,2020-08-02,2020-08-25,4332000000,63349000000.0,-414000000,
HD,2020-11-01,2020-11-24,3432000000,66919000000.0,1535000000,
HD,2021-01-31,2021-03-24,2857000000,70581000000.0,3299000000,1424000000.0
HD,2021-05-02,2021-05-25,4145000000,72567000000.0,1748000000,6310000000.0
HD,2021-08-01,2021-08-24,4807000000,70769000000.0,2069000000,
HD,2021-10-31,2021-11-23,4129000000,73031000000.0,1035000000,
HD,2022-01-30,2022-03-23,3352000000,71876000000.0,-1696000000,3185000000.0
HD,2022-05-01,2022-05-24,4231000000,76567000000.0,-1709000000,3789000000.0
HD,2022-07-31,2022-08-23,5173000000,75825000000.0,237000000,
HD,2022-10-30,2022-11-22,4339000000,76866000000.0,1298000000,
HD,2023-01-29,2023-03-15,3362000000,76445000000.0,1562000000,4594000000.0
HD,2023-04-30,2023-05-23,3873000000,76386000000.0,362000000,5614000000.0
HD,2023-07-30,2023-08-22,4659000000,76387000000.0,1335000000,
HD,2023-10-29,2023-11-21,3810000000,75577000000.0,1430000000,
HD,2024-01-28,2024-03-13,2801000000,76530000000.0,1044000000,4733000000.0
HD,2024-04-28,2024-05-21,3600000000,79230000000.0,1820000000,5497000000.0
HD,2024-07-28,2024-08-20,4561000000,96846000000.0,4420000000,
HD,2024-10-27,2024-11-19,3648000000,97264000000.0,5786000000,
HD,2025-02-02,2025-03-21,2997000000,96119000000.0,6640000000,4671000000.0
HD,2025-05-04,2025-05-28,3433000000,99157000000.0,7955000000,4325000000.0
HD,2025-08-03,2025-08-26,4551000000,100049000000.0,10665000000,
HD,2025-11-02,2025-11-25,3601000000,106274000000.0,12116000000,
HD,2026-02-01,2026-03-18,2571000000,105095000000.0,12813000000,3347000000.0
