ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
CDNS,2009-07-04,2010-08-04,-74357000,,186713000,,,
CDNS,2009-10-03,2010-10-29,-14047000,,186713000,,,
CDNS,2010-04-03,2011-04-29,-11785000,1410587000.0,108373000,46703000.0,9899000.0,36804000.0
CDNS,2010-07-03,2010-08-04,48607000,1695755000.0,162680000,,,
CDNS,2010-10-02,2010-10-29,126753000,1705948000.0,295987000,,,
CDNS,2011-01-01,2011-02-24,-37037000,1732116000.0,276654000,57014000.0,5842000.0,51172000.0
CDNS,2011-04-02,2011-04-29,6323000,1815704000.0,297706000,56365000.0,5181000.0,51184000.0
CDNS,2011-07-02,2011-07-29,26908000,1874625000.0,331316000,,,
CDNS,2011-10-01,2011-10-28,28106000,1860677000.0,376596000,,,
CDNS,2011-12-31,2012-02-24,10892000,1761269000.0,411130000,62137000.0,13718000.0,48419000.0
CDNS,2012-03-31,2012-04-27,31104000,1794832000.0,460752000,60709000.0,8201000.0,52508000.0
CDNS,2012-06-30,2012-07-26,36386000,1829257000.0,502013000,,,
CDNS,2012-09-29,2012-10-25,58584000,1988514000.0,588388000,,,
CDNS,2012-12-29,2013-02-21,313874000,2287003000.0,915171000,95876000.0,10034000.0,85842000.0
CDNS,2013-03-30,2013-04-25,78609000,2323263000.0,1019673000,75336000.0,6569000.0,68767000.0
CDNS,2013-06-29,2013-07-25,9429000,2563089000.0,1040260000,,,
CDNS,2013-09-28,2013-10-24,38500000,2557387000.0,1096206000,,,
CDNS,2013-12-28,2014-02-20,37705000,2428601000.0,1156105000,119164000.0,8979000.0,110185000.0
CDNS,2014-03-29,2014-04-21,33070000,2524220000.0,1214202000,28098000.0,6252000.0,21846000.0
CDNS,2014-06-28,2014-07-21,23263000,2785833000.0,1260484000,,,
CDNS,2014-09-27,2014-10-20,37535000,2705941000.0,1284727000,,,
CDNS,2015-01-03,2015-02-20,65030000,3209556000.0,1333574000,132067000.0,11852000.0,120215000.0
CDNS,2015-04-04,2015-04-27,36259000,3062565000.0,1363190000,46688000.0,7520000.0,39168000.0
CDNS,2015-07-04,2015-07-27,58160000,2380653000.0,1397215000,,,
CDNS,2015-10-03,2015-10-27,77624000,2331140000.0,1384562000,,,
CDNS,2016-01-02,2016-02-18,80374000,2351015000.0,1376115000,122851000.0,10715000.0,112136000.0
CDNS,2016-04-02,2016-04-25,50562000,2539024000.0,1234052000,83191000.0,12116000.0,71075000.0
CDNS,2016-07-02,2016-07-25,49335000,2377873000.0,1075393000,,,
CDNS,2016-10-01,2016-10-24,64712000,2194087000.0,926796000,,,
CDNS,2016-12-31,2017-02-10,38477000,2096908000.0,741770000,196862000.0,11260000.0,185602000.0
CDNS,2017-04-01,2017-04-25,68259000,2191198000.0,840592000,92430000.0,14843000.0,77587000.0
CDNS,2017-07-01,2017-07-24,69127000,2267699000.0,951793000,,,
CDNS,2017-09-30,2017-10-26,81157000,2305227000.0,1010740000,,,
CDNS,2017-12-30,2018-02-20,-14442000,2418714000.0,989202000,126856000.0,18225000.0,108631000.0
CDNS,2018-03-31,2018-04-25,72885000,2486673000.0,1142298000,157647000.0,13128000.0,144519000.0
CDNS,2018-06-30,2018-07-23,75149000,2527865000.0,1187988000,,,
CDNS,2018-09-29,2018-10-22,99318000,2273207000.0,1257417000,,,
CDNS,2018-12-29,2019-02-27,98425000,2468654000.0,1288401000,131884000.0,19742000.0,112142000.0
CDNS,2019-03-30,2019-04-22,120555000,2546311000.0,1365837000,185414000.0,15275000.0,170139000.0
CDNS,2019-06-29,2019-07-22,107235000,2612325000.0,1430545000,,,
CDNS,2019-09-28,2019-10-21,101514000,2662198000.0,1480262000,,,
CDNS,2019-12-28,2020-02-24,659675000,3357225000.0,2102894000,159296000.0,27078000.0,132218000.0
CDNS,2020-03-28,2020-04-20,123988000,3767973000.0,2157994000,217719000.0,22179000.0,195540000.0
CDNS,2020-06-27,2020-07-20,131288000,3999497000.0,2256631000,,,
CDNS,2020-09-26,2020-10-19,161630000,4140152000.0,2395718000,,,
CDNS,2021-01-02,2021-02-22,173738000,3950785000.0,2493018000,135522000.0,31068000.0,104454000.0
CDNS,2021-04-03,2021-04-26,187169000,3998959000.0,2542432000,208442000.0,16968000.0,191474000.0
CDNS,2021-07-03,2021-07-26,155900000,4122548000.0,2516743000,,,
CDNS,2021-10-02,2021-10-25,176307000,4213875000.0,2631262000,,,
CDNS,2022-01-01,2022-02-22,176579000,4386299000.0,2740675000,215857000.0,15321000.0,200536000.0
CDNS,2022-04-02,2022-04-25,235335000,4395067000.0,2760183000,336608000.0,18130000.0,318478000.0
CDNS,2022-07-02,2022-07-25,186920000,4361274000.0,2625229000,,,
CDNS,2022-10-01,2022-10-24,186305000,4968087000.0,2708128000,,,
CDNS,2022-12-31,2023-02-13,240392000,5137071000.0,2745113000,263635000.0,36920000.0,226715000.0
CDNS,2023-03-31,2023-04-24,241804000,5171619000.0,2940876000,267401000.0,26719000.0,240682000.0
CDNS,2023-06-30,2023-07-24,221120000,5155124000.0,2908455000,,,
CDNS,2023-09-30,2023-10-23,254321000,5431375000.0,3113894000,,,
CDNS,2023-12-31,2024-02-14,323899000,5669491000.0,3404271000,272091000.0,33703000.0,238388000.0
CDNS,2024-03-31,2024-04-24,247643000,5722130000.0,3567596000,253232000.0,49601000.0,203631000.0
CDNS,2024-06-30,2024-07-24,229520000,7225741000.0,4260892000,,,
CDNS,2024-09-30,2024-10-30,238111000,9167031000.0,4563338000,,,
CDNS,2024-12-31,2025-02-21,340210000,8974482000.0,4673578000,441359000.0,37202000.0,404157000.0
CDNS,2025-03-31,2025-04-30,273579000,9013486000.0,4776257000,487021000.0,23061000.0,463960000.0
CDNS,2025-06-30,2025-07-30,160051000,9508698000.0,5006538000,,,
CDNS,2025-09-30,2025-10-29,287122000,9599271000.0,5199002000,,,
CDNS,2025-12-31,2026-02-19,388136000,10153148000.0,5474181000,553495000.0,41041000.0,512454000.0
