ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
CINF,2009-06-30,2010-07-29,-19000000,,4144000000,,,
CINF,2009-09-30,2010-10-27,171000000,,4626000000,,,
CINF,2010-03-31,2011-04-27,68000000,14440000000.0,4865000000,110000000.0,8000000.0,102000000.0
CINF,2010-06-30,2010-07-29,27000000,14607000000.0,4737000000,,,
CINF,2010-09-30,2010-10-27,156000000,15070000000.0,5010000000,,,
CINF,2010-12-31,2011-02-25,126000000,15095000000.0,5032000000,114000000.0,3000000.0,111000000.0
CINF,2011-03-31,2011-04-27,62000000,15369000000.0,5118000000,57000000.0,2000000.0,55000000.0
CINF,2011-06-30,2011-07-27,-49000000,15702000000.0,5057000000,,,
CINF,2011-09-30,2011-10-27,19000000,15412000000.0,4786000000,,,
CINF,2011-12-31,2012-02-29,134000000,15668000000.0,5055000000,99000000.0,-5000000.0,94000000.0
CINF,2012-03-31,2012-04-26,86000000,16022000000.0,5207000000,148000000.0,2000000.0,146000000.0
CINF,2012-06-30,2012-07-26,32000000,16089000000.0,5144000000,,,
CINF,2012-09-30,2012-10-25,111000000,16479000000.0,5359000000,,,
CINF,2012-12-31,2013-02-27,192000000,16548000000.0,5453000000,205000000.0,1000000.0,204000000.0
CINF,2013-03-31,2013-04-25,154000000,17037000000.0,5785000000,57000000.0,1000000.0,56000000.0
CINF,2013-06-30,2013-07-25,110000000,17034000000.0,5699000000,,,
CINF,2013-09-30,2013-10-24,131000000,17339000000.0,5816000000,,,
CINF,2013-12-31,2014-02-27,122000000,17662000000.0,6070000000,258000000.0,2000000.0,256000000.0
CINF,2014-03-31,2014-04-24,91000000,17942000000.0,6168000000,129000000.0,3000000.0,126000000.0
CINF,2014-06-30,2014-07-29,84000000,18335000000.0,6343000000,,,
CINF,2014-09-30,2014-10-28,183000000,18474000000.0,6376000000,,,
CINF,2014-12-31,2015-02-27,167000000,18753000000.0,6573000000,240000000.0,3000000.0,237000000.0
CINF,2015-03-31,2015-04-28,128000000,18897000000.0,6608000000,215000000.0,1000000.0,214000000.0
CINF,2015-06-30,2015-07-28,176000000,18888000000.0,6497000000,,,
CINF,2015-09-30,2015-10-27,174000000,18751000000.0,6350000000,,,
CINF,2015-12-31,2016-02-26,156000000,18888000000.0,6427000000,309000000.0,3000000.0,306000000.0
CINF,2016-03-31,2016-04-26,188000000,19447000000.0,6735000000,257000000.0,3000000.0,254000000.0
CINF,2016-06-30,2016-07-26,123000000,20151000000.0,6971000000,,,
CINF,2016-09-30,2016-10-25,180000000,20455000000.0,7121000000,,,
CINF,2016-12-31,2017-02-24,100000000,20386000000.0,7060000000,279000000.0,4000000.0,275000000.0
CINF,2017-03-31,2017-04-26,201000000,20753000000.0,7256000000,136000000.0,2000000.0,134000000.0
CINF,2017-06-30,2017-08-02,100000000,21238000000.0,7373000000,,,
CINF,2017-09-30,2017-10-26,102000000,21592000000.0,7523000000,,,
CINF,2017-12-31,2018-02-23,642000000,21843000000.0,8243000000,306000000.0,2000000.0,304000000.0
CINF,2018-03-31,2018-04-25,-31000000,21470000000.0,7946000000,154000000.0,3000000.0,151000000.0
CINF,2018-06-30,2018-07-26,217000000,21760000000.0,7916000000,,,
CINF,2018-09-30,2018-10-25,553000000,22480000000.0,8334000000,,,
CINF,2018-12-31,2019-02-22,-452000000,21935000000.0,7833000000,355000000.0,6000000.0,349000000.0
CINF,2019-03-31,2019-04-24,695000000,23352000000.0,8630000000,200000000.0,5000000.0,195000000.0
CINF,2019-06-30,2019-07-30,428000000,24337000000.0,9131000000,,,
CINF,2019-09-30,2019-10-25,248000000,24742000000.0,9371000000,,,
CINF,2019-12-31,2020-02-25,626000000,25408000000.0,9864000000,328000000.0,2000000.0,326000000.0
CINF,2020-03-31,2020-04-27,-1226000000,23367000000.0,8042000000,167000000.0,4000000.0,163000000.0
CINF,2020-06-30,2020-07-27,909000000,25450000000.0,9258000000,,,
CINF,2020-09-30,2020-10-26,484000000,26370000000.0,9745000000,,,
CINF,2020-12-31,2021-02-25,1049000000,27542000000.0,10789000000,372000000.0,4000000.0,368000000.0
CINF,2021-03-31,2021-04-28,620000000,28313000000.0,11138000000,354000000.0,5000000.0,349000000.0
CINF,2021-06-30,2021-07-28,703000000,29677000000.0,11858000000,,,
CINF,2021-09-30,2021-10-27,153000000,29907000000.0,11841000000,,,
CINF,2021-12-31,2022-02-24,1470000000,31387000000.0,13105000000,463000000.0,3000000.0,460000000.0
CINF,2022-03-31,2022-04-28,-273000000,30250000000.0,12092000000,198000000.0,4000000.0,194000000.0
CINF,2022-06-30,2022-07-27,-808000000,29192000000.0,10553000000,,,
CINF,2022-09-30,2022-10-31,-418000000,28199000000.0,9431000000,,,
CINF,2022-12-31,2023-02-23,1013000000,29736000000.0,10531000000,631000000.0,3000000.0,628000000.0
CINF,2023-03-31,2023-04-27,225000000,30474000000.0,10741000000,250000000.0,4000000.0,246000000.0
CINF,2023-06-30,2023-07-27,534000000,31352000000.0,11030000000,,,
CINF,2023-09-30,2023-10-26,-99000000,30915000000.0,10624000000,,,
CINF,2023-12-31,2024-02-26,1183000000,32769000000.0,12098000000,577000000.0,8000000.0,569000000.0
CINF,2024-03-31,2024-04-25,755000000,33727000000.0,12654000000,353000000.0,7000000.0,346000000.0
CINF,2024-06-30,2024-07-25,312000000,34802000000.0,12777000000,,,
CINF,2024-09-30,2024-10-24,820000000,37009000000.0,13804000000,,,
CINF,2024-12-31,2025-02-24,405000000,36501000000.0,13935000000,642000000.0,4000000.0,638000000.0
CINF,2025-03-31,2025-04-28,-90000000,37276000000.0,13718000000,310000000.0,3000000.0,307000000.0
CINF,2025-06-30,2025-07-28,685000000,38842000000.0,14301000000,,,
CINF,2025-09-30,2025-10-27,1122000000,40567000000.0,15406000000,,,
CINF,2025-12-31,2026-02-23,676000000,41002000000.0,15911000000,947000000.0,8000000.0,939000000.0
