ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
HAL,2009-03-31,2010-04-22,378000000,14385000000.0,7725000000.0,381000000.0
HAL,2009-06-30,2010-07-23,262000000,14385000000.0,7725000000.0,
HAL,2009-09-30,2009-10-23,262000000,16337000000.0,8549000000.0,
HAL,2009-12-31,2010-02-17,243000000,16538000000.0,8728000000.0,776000000.0
HAL,2010-03-31,2010-04-22,206000000,16980000000.0,8931000000.0,317000000.0
HAL,2010-06-30,2010-07-23,480000000,17540000000.0,9353000000.0,
HAL,2010-09-30,2010-10-22,544000000,18198000000.0,9840000000.0,
HAL,2010-12-31,2011-02-17,605000000,18297000000.0,10373000000.0,850000000.0
HAL,2011-03-31,2011-04-22,511000000,18990000000.0,10924000000.0,565000000.0
HAL,2011-06-30,2011-07-21,739000000,19956000000.0,11642000000.0,
HAL,2011-09-30,2011-10-21,683000000,21204000000.0,12358000000.0,
HAL,2011-12-31,2012-02-16,906000000,23677000000.0,13198000000.0,1318000000.0
HAL,2012-03-31,2012-04-24,627000000,24668000000.0,13844000000.0,734000000.0
HAL,2012-06-30,2012-07-27,737000000,25571000000.0,14540000000.0,
HAL,2012-09-30,2012-10-23,602000000,26312000000.0,15168000000.0,
HAL,2012-12-31,2013-02-11,669000000,27410000000.0,15765000000.0,1741000000.0
HAL,2013-03-31,2013-04-26,-18000000,27684000000.0,15710000000.0,349000000.0
HAL,2013-06-30,2013-07-26,644000000,27418000000.0,15337000000.0,
HAL,2013-09-30,2013-10-25,706000000,27948000000.0,12788000000.0,
HAL,2013-12-31,2014-02-07,793000000,29223000000.0,13581000000.0,1898000000.0
HAL,2014-03-31,2014-04-25,622000000,29256000000.0,13725000000.0,954000000.0
HAL,2014-06-30,2014-07-25,774000000,30484000000.0,14562000000.0,
HAL,2014-09-30,2014-10-24,1203000000,31583000000.0,15491000000.0,
HAL,2014-12-31,2015-02-24,901000000,32240000000.0,16267000000.0,1149000000.0
HAL,2015-03-31,2015-04-23,-643000000,30587000000.0,15591000000.0,812000000.0
HAL,2015-06-30,2015-07-24,54000000,30606000000.0,15685000000.0,
HAL,2015-09-30,2015-10-23,-54000000,30248000000.0,15448000000.0,
HAL,2015-12-31,2016-02-05,-28000000,36942000000.0,15462000000.0,885000000.0
HAL,2016-03-31,2016-05-06,-2412000000,33932000000.0,13015000000.0,-171000000.0
HAL,2016-06-30,2016-08-01,-3208000000,27737000000.0,9734000000.0,
HAL,2016-09-30,2016-10-28,6000000,26755000000.0,9682000000.0,
HAL,2016-12-31,2017-02-07,-149000000,27000000000.0,9409000000.0,1059000000.0
HAL,2017-03-31,2017-04-28,-32000000,24885000000.0,8951000000.0,5000000.0
HAL,2017-06-30,2017-07-28,28000000,25325000000.0,8917000000.0,
HAL,2017-09-30,2017-10-27,365000000,25790000000.0,9217000000.0,
HAL,2017-12-31,2018-02-09,-824000000,25085000000.0,8322000000.0,1011000000.0
HAL,2018-03-31,2018-04-27,46000000,25191000000.0,8365000000.0,572000000.0
HAL,2018-06-30,2018-07-27,511000000,25765000000.0,8823000000.0,
HAL,2018-09-30,2018-10-26,435000000,25751000000.0,8998000000.0,
HAL,2018-12-31,2019-02-13,664000000,25982000000.0,9522000000.0,852000000.0
HAL,2019-03-31,2019-04-26,152000000,26989000000.0,9605000000.0,-44000000.0
HAL,2019-06-30,2019-07-26,75000000,26880000000.0,9508000000.0,
HAL,2019-09-30,2019-10-25,295000000,26789000000.0,9745000000.0,
HAL,2019-12-31,2020-02-11,-1653000000,25377000000.0,8012000000.0,1167000000.0
HAL,2020-03-31,2020-04-24,-1017000000,23622000000.0,6830000000.0,225000000.0
HAL,2020-06-30,2020-07-24,-1676000000,21104000000.0,5189000000.0,
HAL,2020-09-30,2020-10-23,-17000000,20874000000.0,5200000000.0,
HAL,2020-12-31,2021-02-05,-235000000,20680000000.0,4974000000.0,638000000.0
HAL,2021-03-31,2021-04-27,170000000,20575000000.0,5170000000.0,203000000.0
HAL,2021-06-30,2021-07-23,227000000,20917000000.0,5420000000.0,
HAL,2021-09-30,2021-10-22,236000000,21025000000.0,5681000000.0,
HAL,2021-12-31,2022-02-04,824000000,22321000000.0,6713000000.0,682000000.0
HAL,2022-03-31,2022-04-22,263000000,22073000000.0,7017000000.0,-50000000.0
HAL,2022-06-30,2022-07-22,109000000,22445000000.0,7130000000.0,
HAL,2022-09-30,2022-10-26,544000000,22563000000.0,7621000000.0,
HAL,2022-12-31,2023-02-07,656000000,23255000000.0,7948000000.0,1163000000.0
HAL,2023-03-31,2023-04-26,651000000,23619000000.0,8415000000.0,122000000.0
HAL,2023-06-30,2023-07-26,610000000,24073000000.0,8693000000.0,
HAL,2023-09-30,2023-10-25,716000000,24442000000.0,9150000000.0,
HAL,2023-12-31,2024-02-06,661000000,24683000000.0,9391000000.0,1410000000.0
HAL,2024-03-31,2024-04-24,606000000,24654000000.0,9636000000.0,487000000.0
HAL,2024-06-30,2024-07-29,709000000,25152000000.0,10000000000.0,
HAL,2024-09-30,2024-11-07,571000000,25331000000.0,10296000000.0,
HAL,2024-12-31,2025-02-12,615000000,25587000000.0,10506000000.0,1456000000.0
HAL,2025-03-31,2025-04-25,204000000,25179000000.0,10367000000.0,377000000.0
HAL,2025-06-30,2025-07-25,472000000,25377000000.0,10505000000.0,
HAL,2025-09-30,2025-10-24,18000000,25164000000.0,10203000000.0,
HAL,2025-12-31,2026-02-06,589000000,25010000000.0,10461000000.0,1165000000.0
HAL,2026-03-31,2026-04-24,461000000,25142000000.0,10780000000.0,273000000.0
