ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
V,2009-03-31,2010-05-03,536000000,34981000000.0,21141000000,
V,2009-06-30,2009-07-30,729000000,32624000000.0,22794000000,
V,2009-09-30,2009-11-20,514000000,32281000000.0,23189000000,-209000000.0
V,2009-12-31,2010-02-03,763000000,31715000000.0,23472000000,-29000000.0
V,2010-03-31,2010-05-03,713000000,32068000000.0,23983000000,
V,2010-06-30,2010-08-02,716000000,32696000000.0,24676000000,
V,2010-09-30,2010-11-19,774000000,33408000000.0,25011000000,893000000.0
V,2010-12-31,2011-02-02,884000000,33989000000.0,25541000000,1006000000.0
V,2011-03-31,2011-05-05,881000000,34422000000.0,26151000000,
V,2011-06-30,2011-07-29,1005000000,34447000000.0,26050000000,
V,2011-09-30,2011-11-18,880000000,34760000000.0,26437000000,868000000.0
V,2011-12-31,2012-02-08,1029000000,35768000000.0,26437000000,1286000000.0
V,2012-03-31,2012-05-02,1292000000,36846000000.0,26437000000,
V,2012-06-30,2012-07-27,-1839000000,38741000000.0,26437000000,
V,2012-09-30,2012-11-16,1662000000,40013000000.0,26437000000,1369000000.0
V,2012-12-31,2013-02-06,1293000000,35859000000.0,26437000000,-2824000000.0
V,2013-03-31,2013-05-01,1270000000,35059000000.0,26437000000,
V,2013-06-30,2013-07-24,1225000000,35285000000.0,26437000000,
V,2013-09-30,2013-11-22,1192000000,35956000000.0,26437000000,2045000000.0
V,2013-12-31,2014-01-30,1407000000,36248000000.0,26437000000,1541000000.0
V,2014-03-31,2014-04-24,1598000000,37263000000.0,26437000000,
V,2014-06-30,2014-07-24,1360000000,37675000000.0,26437000000,
V,2014-09-30,2014-11-21,1073000000,38569000000.0,26437000000,1793000000.0
V,2014-12-31,2015-01-29,1569000000,38884000000.0,26437000000,1761000000.0
V,2015-03-31,2015-04-30,1550000000,38835000000.0,26437000000,
V,2015-06-30,2015-07-23,1697000000,39429000000.0,26437000000,
V,2015-09-30,2015-11-20,1512000000,40236000000.0,26437000000,1734000000.0
V,2015-12-31,2016-01-28,1941000000,54977000000.0,26437000000,1979000000.0
V,2016-03-31,2016-04-25,1707000000,54326000000.0,26437000000,
V,2016-06-30,2016-07-25,412000000,63867000000.0,26437000000,
V,2016-09-30,2016-11-15,1931000000,64035000000.0,26437000000,2452000000.0
V,2016-12-31,2017-02-02,2070000000,63370000000.0,26437000000,2508000000.0
V,2017-03-31,2017-04-21,430000000,63227000000.0,26437000000,
V,2017-06-30,2017-07-20,2059000000,64000000000.0,26437000000,
V,2017-09-30,2017-11-17,2140000000,67977000000.0,26437000000,2767000000.0
V,2017-12-31,2018-02-01,2522000000,67154000000.0,26437000000,2762000000.0
V,2018-03-31,2018-04-27,2605000000,69042000000.0,26437000000,
V,2018-06-30,2018-07-27,2329000000,68175000000.0,26437000000,
V,2018-09-30,2018-11-16,2845000000,69225000000.0,26437000000,3494000000.0
V,2018-12-31,2019-01-31,2977000000,71655000000.0,26437000000,3294000000.0
V,2019-03-31,2019-04-26,2977000000,69865000000.0,26437000000,
V,2019-06-30,2019-07-26,3101000000,70249000000.0,26437000000,
V,2019-09-30,2019-11-14,3025000000,72574000000.0,26437000000,4042000000.0
V,2019-12-31,2020-01-31,3272000000,74781000000.0,26437000000,3875000000.0
V,2020-03-31,2020-05-04,3084000000,72820000000.0,26437000000,
V,2020-06-30,2020-07-31,2373000000,77884000000.0,26437000000,
V,2020-09-30,2020-11-19,2137000000,80919000000.0,26437000000,2096000000.0
V,2020-12-31,2021-01-29,3126000000,80426000000.0,26437000000,3513000000.0
V,2021-03-31,2021-04-29,3026000000,80195000000.0,26437000000,
V,2021-06-30,2021-07-29,2575000000,82671000000.0,26437000000,
V,2021-09-30,2021-11-18,3584000000,82896000000.0,26437000000,3971000000.0
V,2021-12-31,2022-01-28,3959000000,81929000000.0,26437000000,4232000000.0
V,2022-03-31,2022-04-28,3647000000,81808000000.0,26437000000,
V,2022-06-30,2022-07-28,3411000000,85410000000.0,26437000000,
V,2022-09-30,2022-11-16,3940000000,85501000000.0,26437000000,5876000000.0
V,2022-12-31,2023-01-27,4179000000,85387000000.0,26437000000,4171000000.0
V,2023-03-31,2023-04-27,4257000000,86755000000.0,26437000000,
V,2023-06-30,2023-07-26,4156000000,89234000000.0,26437000000,
V,2023-09-30,2023-11-15,4681000000,90499000000.0,26437000000,6927000000.0
V,2023-12-31,2024-01-26,4890000000,91409000000.0,26437000000,3614000000.0
V,2024-03-31,2024-04-24,4663000000,92399000000.0,26437000000,
V,2024-06-30,2024-07-24,4872000000,91040000000.0,26437000000,
V,2024-09-30,2024-11-13,5318000000,94511000000.0,26437000000,6664000000.0
V,2024-12-31,2025-01-31,5119000000,91888000000.0,26437000000,5396000000.0
V,2025-03-31,2025-04-30,4577000000,92853000000.0,26437000000,
V,2025-06-30,2025-07-30,5272000000,100024000000.0,26437000000,
V,2025-09-30,2025-11-06,5090000000,99627000000.0,26437000000,6238000000.0
V,2025-12-31,2026-01-30,5853000000,96814000000.0,26437000000,6780000000.0
