ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
PLD,2011-09-30,2011-11-08,65845000,28586304000.0,13932830000.0,
PLD,2011-12-31,2012-02-29,-35183000,27723912000.0,13661639000.0,102117000.0
PLD,2012-03-31,2012-05-08,212979000,28867953000.0,13717655000.0,71435000.0
PLD,2012-06-30,2012-08-07,1929000,28415563000.0,13466971000.0,
PLD,2012-09-30,2012-11-06,-36221000,28576422000.0,13481749000.0,
PLD,2012-12-31,2013-02-28,-218408000,27310145000.0,13069017000.0,90144000.0
PLD,2013-03-31,2013-05-08,284829000,24075299000.0,12500895000.0,129140000.0
PLD,2013-06-30,2013-08-08,2299000,24037568000.0,13799426000.0,
PLD,2013-09-30,2013-11-05,-5399000,24789543000.0,13753093000.0,
PLD,2013-12-31,2014-02-26,61192000,24572307000.0,13711158000.0,152741000.0
PLD,2014-03-31,2014-05-07,6801000,24655148000.0,13571035000.0,72243000.0
PLD,2014-06-30,2014-08-06,81180000,24131562000.0,13571744000.0,
PLD,2014-09-30,2014-11-05,137915000,24072103000.0,13440101000.0,
PLD,2014-12-31,2015-02-25,410287000,25818223000.0,13975509000.0,253744000.0
PLD,2015-03-31,2015-05-04,346876000,25460821000.0,14614973000.0,81532000.0
PLD,2015-06-30,2015-07-31,141918000,31602397000.0,14710751000.0,
PLD,2015-09-30,2015-11-02,260650000,31419354000.0,14631570000.0,
PLD,2015-12-31,2016-02-19,119995000,31394767000.0,14667935000.0,
PLD,2016-03-31,2016-05-06,209730000,31375748000.0,14632661000.0,
PLD,2016-06-30,2016-07-29,277079000,30745934000.0,14712191000.0,
PLD,2016-09-30,2016-11-03,280926000,30888209000.0,14799167000.0,
PLD,2016-12-31,2017-02-15,442197000,30249932000.0,14991081000.0,
PLD,2017-03-31,2017-04-25,204929000,29814958000.0,14746867000.0,
PLD,2017-06-30,2017-07-27,268617000,30150395000.0,14847296000.0,
PLD,2017-09-30,2017-10-27,877893000,29654150000.0,15543751000.0,
PLD,2017-12-31,2018-02-15,300886000,29481075000.0,15631158000.0,326933000.0
PLD,2018-03-31,2018-04-24,367378000,29671485000.0,15680075000.0,349241000.0
PLD,2018-06-30,2018-07-23,336087000,29502882000.0,15638570000.0,
PLD,2018-09-30,2018-10-22,347836000,38268162000.0,22030599000.0,
PLD,2018-12-31,2019-02-13,598060000,38417664000.0,22298093000.0,529641000.0
PLD,2019-03-31,2019-04-23,348546000,38392112000.0,22334483000.0,494914000.0
PLD,2019-06-30,2019-07-22,385276000,38706750000.0,22330808000.0,
PLD,2019-09-30,2019-10-21,452146000,39448185000.0,22517210000.0,
PLD,2019-12-31,2020-02-11,386991000,40031850000.0,22653127000.0,616374000.0
PLD,2020-03-31,2020-05-01,491053000,55007247000.0,32259442000.0,679093000.0
PLD,2020-06-30,2020-07-28,406173000,55221857000.0,32242928000.0,
PLD,2020-09-30,2020-10-28,302694000,55759598000.0,32097175000.0,
PLD,2020-12-31,2021-02-11,281894000,56065005000.0,31971547000.0,603670000.0
PLD,2021-03-31,2021-04-27,367347000,55732809000.0,32008517000.0,816694000.0
PLD,2021-06-30,2021-07-27,600176000,56441385000.0,32105713000.0,
PLD,2021-09-30,2021-10-26,723538000,57016670000.0,32506117000.0,
PLD,2021-12-31,2022-02-09,1248662000,58486220000.0,33426873000.0,716066000.0
PLD,2022-03-31,2022-04-26,1150785000,59779871000.0,34172068000.0,841527000.0
PLD,2022-06-30,2022-08-08,611393000,59763817000.0,34575767000.0,
PLD,2022-09-30,2022-10-28,1015464000,60945529000.0,35293100000.0,
PLD,2022-12-31,2023-02-14,587214000,87897448000.0,53237282000.0,1277617000.0
PLD,2023-03-31,2023-05-01,464623000,88520884000.0,52835218000.0,1114297000.0
PLD,2023-06-30,2023-07-26,1216028000,92392041000.0,53465630000.0,
PLD,2023-09-30,2023-10-27,747627000,91949409000.0,53635831000.0,
PLD,2023-12-31,2024-02-13,630936000,93020840000.0,53181724000.0,1074422000.0
PLD,2024-03-31,2024-04-25,585715000,93310310000.0,53190653000.0,1055460000.0
PLD,2024-06-30,2024-07-26,861348000,93537418000.0,53345060000.0,
PLD,2024-09-30,2024-10-25,1005719000,95905196000.0,53071769000.0,
PLD,2024-12-31,2025-02-14,1278853000,95328909000.0,53951138000.0,1335451000.0
PLD,2025-03-31,2025-04-29,592953000,95993391000.0,53467210000.0,1160753000.0
PLD,2025-06-30,2025-07-30,571229000,97717050000.0,52728574000.0,
PLD,2025-09-30,2025-10-28,764266000,98341141000.0,52635541000.0,
PLD,2025-12-31,2026-02-13,1399783000,98724256000.0,53193178000.0,1158236000.0
