ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
MS,2009-06-30,2009-08-07,149000000,676957000000.0,46586000000.0,
MS,2009-09-30,2009-11-09,757000000,769503000000.0,46349000000.0,
MS,2009-12-31,2010-02-26,617000000,771462000000.0,46688000000.0,4237000000.0
MS,2010-03-31,2010-05-07,1776000000,819719000000.0,48264000000.0,21094000000.0
MS,2010-06-30,2010-08-09,1960000000,809456000000.0,51013000000.0,
MS,2010-09-30,2010-11-08,131000000,841372000000.0,56876000000.0,
MS,2010-12-31,2011-02-28,836000000,807698000000.0,57211000000.0,21055000000.0
MS,2011-03-31,2011-05-09,968000000,836185000000.0,58186000000.0,-1322000000.0
MS,2011-06-30,2011-08-08,1193000000,830747000000.0,59707000000.0,
MS,2011-09-30,2011-11-07,2199000000,794939000000.0,61828000000.0,
MS,2011-12-31,2012-02-27,-250000000,749898000000.0,62049000000.0,3046000000.0
MS,2012-03-31,2012-05-07,-94000000,781030000000.0,62324000000.0,7431000000.0
MS,2012-06-30,2012-08-06,591000000,748517000000.0,62841000000.0,
MS,2012-09-30,2012-11-06,-1023000000,764985000000.0,61799000000.0,
MS,2012-12-31,2013-02-26,594000000,780960000000.0,62109000000.0,1776000000.0
MS,2013-03-31,2013-05-07,962000000,801383000000.0,62704000000.0,4600000000.0
MS,2013-06-30,2013-08-02,980000000,802691000000.0,63181000000.0,
MS,2013-09-30,2013-11-04,906000000,832223000000.0,65128000000.0,
MS,2013-12-31,2014-02-25,84000000,832702000000.0,65921000000.0,
MS,2014-03-31,2014-05-06,1505000000,831381000000.0,67071000000.0,
MS,2014-06-30,2014-08-05,1899000000,826568000000.0,70755000000.0,
MS,2014-09-30,2014-11-04,1693000000,814511000000.0,72918000000.0,
MS,2014-12-31,2015-03-02,-1630000000,801510000000.0,70900000000.0,
MS,2015-03-31,2015-05-04,2394000000,829099000000.0,74162000000.0,
MS,2015-06-30,2015-08-04,1807000000,825755000000.0,75038000000.0,
MS,2015-09-30,2015-11-03,1018000000,834113000000.0,75287000000.0,
MS,2015-12-31,2016-02-23,908000000,787465000000.0,75182000000.0,
MS,2016-03-31,2016-05-04,1134000000,807497000000.0,76010000000.0,
MS,2016-06-30,2016-08-03,1582000000,828873000000.0,77116000000.0,
MS,2016-09-30,2016-11-02,1597000000,813891000000.0,77149000000.0,
MS,2016-12-31,2017-02-27,1666000000,814949000000.0,76050000000.0,-2482000000.0
MS,2017-03-31,2017-05-04,1930000000,832391000000.0,77924000000.0,90000000.0
MS,2017-06-30,2017-08-03,1757000000,841016000000.0,78826000000.0,
MS,2017-09-30,2017-11-03,1781000000,853693000000.0,78978000000.0,
MS,2017-12-31,2018-02-27,643000000,851733000000.0,77391000000.0,1608000000.0
MS,2018-03-31,2018-05-04,2668000000,858495000000.0,78034000000.0,12648000000.0
MS,2018-06-30,2018-08-03,2437000000,875875000000.0,79109000000.0,
MS,2018-09-30,2018-11-05,2112000000,865517000000.0,78703000000.0,
MS,2018-12-31,2019-02-26,1531000000,853531000000.0,80246000000.0,-7179000000.0
MS,2019-03-31,2019-05-03,2429000000,875964000000.0,80724000000.0,17041000000.0
MS,2019-06-30,2019-08-05,2201000000,891959000000.0,81724000000.0,
MS,2019-09-30,2019-11-05,2173000000,902604000000.0,82382000000.0,
MS,2019-12-31,2020-02-27,2239000000,895429000000.0,81549000000.0,-136000000.0
MS,2020-03-31,2020-05-05,1698000000,947795000000.0,85860000000.0,23836000000.0
MS,2020-06-30,2020-08-04,3196000000,975363000000.0,86645000000.0,
MS,2020-09-30,2020-11-03,2717000000,955940000000.0,88394000000.0,
MS,2020-12-31,2021-02-26,3385000000,1115862000000.0,101781000000.0,-25390000000.0
MS,2021-03-31,2021-05-03,4120000000,1158772000000.0,106259000000.0,26879000000.0
MS,2021-06-30,2021-08-02,3511000000,1161805000000.0,106870000000.0,
MS,2021-09-30,2021-11-03,3707000000,1190476000000.0,105903000000.0,
MS,2021-12-31,2022-02-24,3696000000,1188140000000.0,105441000000.0,349000000.0
MS,2022-03-31,2022-05-04,3666000000,1222233000000.0,102901000000.0,239000000.0
MS,2022-06-30,2022-08-05,2495000000,1173776000000.0,101596000000.0,
MS,2022-09-30,2022-11-03,2632000000,1160029000000.0,101011000000.0,
MS,2022-12-31,2023-02-24,2236000000,1180231000000.0,100141000000.0,-13996000000.0
MS,2023-03-31,2023-05-02,2980000000,1199904000000.0,100826000000.0,-9865000000.0
MS,2023-06-30,2023-08-03,2182000000,1164911000000.0,100386000000.0,
MS,2023-09-30,2023-11-03,2408000000,1169013000000.0,99211000000.0,
MS,2023-12-31,2024-02-22,1517000000,1193693000000.0,99038000000.0,-17752000000.0
MS,2024-03-31,2024-05-03,3412000000,1228503000000.0,99198000000.0,4360000000.0
MS,2024-06-30,2024-08-05,3076000000,1212447000000.0,100714000000.0,
MS,2024-09-30,2024-11-04,3188000000,1258027000000.0,103647000000.0,
MS,2024-12-31,2025-02-21,3714000000,1215071000000.0,104511000000.0,11800000000.0
MS,2025-03-31,2025-05-05,4315000000,1300296000000.0,106812000000.0,-23976000000.0
MS,2025-06-30,2025-08-04,3539000000,1353870000000.0,108184000000.0,
MS,2025-09-30,2025-11-03,4610000000,1364806000000.0,109962000000.0,
MS,2025-12-31,2026-02-19,4397000000,1420270000000.0,111632000000.0,-2410000000.0
