ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
VRSK,2010-03-31,2011-05-03,55375000,,-34949000,137189000.0,7498000.0,129691000.0
VRSK,2010-06-30,2011-08-02,58404000,,-34949000,,,
VRSK,2010-09-30,2011-11-01,62880000,,-34949000,,,
VRSK,2011-03-31,2011-05-03,65876000,1286431000.0,-109091000,145581000.0,13648000.0,131933000.0
VRSK,2011-06-30,2011-08-02,65577000,1408089000.0,-144440000,,,
VRSK,2011-09-30,2011-11-01,70987000,1379933000.0,-158873000,,,
VRSK,2011-12-31,2012-02-28,80318000,1541106000.0,-98490000,51967000.0,17904000.0,34063000.0
VRSK,2012-03-31,2012-05-01,74601000,1892043000.0,-10258000,189613000.0,17442000.0,172171000.0
VRSK,2012-06-30,2012-07-31,73331000,1853343000.0,46682000,,,
VRSK,2012-09-30,2012-10-30,82911000,2303433000.0,142048000,,,
VRSK,2012-12-31,2013-02-26,98299000,2360336000.0,255591000,147232000.0,18649000.0,128583000.0
VRSK,2013-03-31,2013-04-30,80511000,2516347000.0,352524000,191257000.0,28065000.0,163192000.0
VRSK,2013-06-30,2013-07-30,84205000,2439351000.0,365505000,,,
VRSK,2013-09-30,2013-11-05,96441000,2429872000.0,483002000,,,
VRSK,2013-12-31,2014-02-25,87223000,2504451000.0,547589000,120468000.0,38061000.0,82407000.0
VRSK,2014-03-31,2014-04-29,115558000,2640004000.0,599526000,232828000.0,36144000.0,196684000.0
VRSK,2014-06-30,2014-07-29,88099000,2675277000.0,676285000,,,
VRSK,2014-09-30,2014-10-28,99015000,2677700000.0,725984000,,,
VRSK,2014-12-31,2015-02-24,97370000,2345330000.0,211043000,110817000.0,43826000.0,66991000.0
VRSK,2015-03-31,2015-04-28,98686000,2404499000.0,331722000,270990000.0,24760000.0,246230000.0
VRSK,2015-06-30,2015-07-28,163320000,5775663000.0,1244322000,,,
VRSK,2015-09-30,2015-10-27,131814000,5619097000.0,1313636000,,,
VRSK,2015-12-31,2016-02-24,113757000,5615927000.0,1372011000,103643000.0,60373000.0,43270000.0
VRSK,2016-03-31,2016-05-03,92639000,5459147000.0,1290465000,303879000.0,30763000.0,273116000.0
VRSK,2016-06-30,2016-08-02,261736000,4725063000.0,1449864000,,,
VRSK,2016-09-30,2016-11-01,127577000,4685051000.0,1475430000,,,
VRSK,2016-12-31,2017-02-21,109248000,4631200000.0,1332400000,82429000.0,57930000.0,24499000.0
VRSK,2017-03-31,2017-05-02,108800000,4748700000.0,1385600000,317900000.0,31100000.0,286800000.0
VRSK,2017-06-30,2017-08-01,121000000,4898700000.0,1465900000,,,
VRSK,2017-09-30,2017-10-31,120700000,5628200000.0,1672600000,,,
VRSK,2017-12-31,2018-02-20,204600000,6020300000.0,1925400000,151400000.0,69700000.0,81700000.0
VRSK,2018-03-31,2018-05-01,133000000,6246900000.0,2184300000,327000000.0,43200000.0,283800000.0
VRSK,2018-06-30,2018-07-31,153500000,6039600000.0,2073600000,207300000.0,56100000.0,151200000.0
VRSK,2018-09-30,2018-10-30,166000000,5851100000.0,2141200000,226600000.0,55200000.0,171400000.0
VRSK,2018-12-31,2019-02-19,146200000,5900300000.0,2070600000,173400000.0,76500000.0,96900000.0
VRSK,2019-03-31,2019-04-30,134400000,6341100000.0,2170500000,366100000.0,45200000.0,320900000.0
VRSK,2019-06-30,2019-07-30,150400000,6234000000.0,2210700000,200300000.0,46900000.0,153400000.0
VRSK,2019-09-30,2019-10-30,32900000,6289100000.0,2063700000,213600000.0,60700000.0,152900000.0
VRSK,2019-12-31,2020-02-18,132200000,7055200000.0,2260800000,176400000.0,64000000.0,112400000.0
VRSK,2020-03-31,2020-05-05,171700000,6928100000.0,2080500000,362600000.0,52900000.0,309700000.0
VRSK,2020-06-30,2020-08-04,179000000,7007900000.0,2176100000,249500000.0,56700000.0,192800000.0
VRSK,2020-09-30,2020-11-04,185800000,7219600000.0,2421300000,207100000.0,64800000.0,142300000.0
VRSK,2020-12-31,2021-02-23,176200000,7561800000.0,2698200000,249000000.0,72400000.0,176600000.0
VRSK,2021-03-31,2021-05-04,168600000,7810500000.0,2756300000,448700000.0,59200000.0,389500000.0
VRSK,2021-06-30,2021-08-03,154000000,7713600000.0,2753500000,233200000.0,62500000.0,170700000.0
VRSK,2021-09-30,2021-11-02,201700000,7662500000.0,2714400000,285200000.0,61400000.0,223800000.0
VRSK,2021-12-31,2022-02-22,141900000,7808100000.0,2816500000,188600000.0,85300000.0,103300000.0
VRSK,2022-03-31,2022-05-03,505700000,8159000000.0,2658600000,399600000.0,60000000.0,339600000.0
VRSK,2022-06-30,2022-08-02,197700000,7508900000.0,2351900000,130200000.0,69200000.0,61000000.0
VRSK,2022-09-30,2022-11-01,189400000,6974600000.0,1989000000,280200000.0,65800000.0,214400000.0
VRSK,2022-12-31,2023-02-28,61100000,6961100000.0,1749300000,249000000.0,79700000.0,169300000.0
VRSK,2023-03-31,2023-05-03,56300000,4190000000.0,68400000,365300000.0,61200000.0,304100000.0
VRSK,2023-06-30,2023-08-02,196900000,4315700000.0,294000000,192900000.0,58200000.0,134700000.0
VRSK,2023-09-30,2023-11-01,187400000,4363900000.0,384500000,250100000.0,54300000.0,195800000.0
VRSK,2023-12-31,2024-02-21,174000000,4366100000.0,310000000,252400000.0,56300000.0,196100000.0
VRSK,2024-03-31,2024-05-01,219600000,4498600000.0,282200000,372200000.0,55200000.0,317000000.0
VRSK,2024-06-30,2024-07-31,308100000,4767900000.0,430300000,211700000.0,57800000.0,153900000.0
