ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
GPN,2010-02-28,2011-04-01,48461000,,,,,
GPN,2010-08-31,2010-10-12,49368000,1908745000.0,921920000.0,-104377000.0,24785000.0,-129162000.0
GPN,2010-11-30,2011-01-10,53505000,2056590000.0,988529000.0,,,
GPN,2011-02-28,2011-04-01,47789000,3052418000.0,1096242000.0,,,
GPN,2011-05-31,2011-07-25,58577000,3350531000.0,1184535000.0,-23519000.0,21442000.0,-44961000.0
GPN,2011-08-31,2011-10-11,63974000,2715158000.0,1157711000.0,-605878000.0,,
GPN,2011-11-30,2012-01-06,61181000,2614339000.0,1146355000.0,,,
GPN,2012-02-29,2012-04-02,57920000,2616971000.0,1229977000.0,,,
GPN,2012-05-31,2012-07-27,5086000,2688143000.0,1172184000.0,53371000.0,,
GPN,2012-08-31,2012-10-02,46675000,2805492000.0,1148952000.0,68627000.0,,
GPN,2012-11-30,2013-01-08,70183000,3428721000.0,1233964000.0,,,
GPN,2013-02-28,2013-04-02,58462000,3076224000.0,1147087000.0,,,
GPN,2013-05-31,2013-07-25,40805000,3125056000.0,1146085000.0,35779000.0,,
GPN,2013-08-31,2013-10-01,64643000,3499490000.0,1067022000.0,-23187000.0,,
GPN,2013-11-30,2014-01-08,73897000,3981564000.0,1087113000.0,,,
GPN,2014-02-28,2014-04-03,55121000,3455715000.0,1130108000.0,,,
GPN,2014-05-31,2014-07-29,51625000,4018650000.0,997227000.0,-120303000.0,,
GPN,2014-08-31,2014-10-02,75366000,4339356000.0,942251000.0,-63473000.0,,
GPN,2014-11-30,2015-01-08,74781000,4541587000.0,894665000.0,,,
GPN,2015-02-28,2015-04-08,62568000,4018320000.0,825073000.0,,,
GPN,2015-05-31,2015-07-30,65325000,5793548000.0,757976000.0,77616000.0,,
GPN,2015-08-31,2015-10-07,86646000,5472918000.0,786697000.0,513392000.0,,
GPN,2015-11-30,2016-01-11,78771000,5328101000.0,805156000.0,,,
GPN,2016-02-29,2016-04-06,69061000,4699101000.0,840117000.0,,,
GPN,2016-03-31,2017-05-04,59911000,4699101000.0,840117000.0,208213000.0,,
GPN,2016-05-31,2016-07-28,37187000,10509952000.0,2746476000.0,-293018000.0,,
GPN,2016-06-30,2017-08-03,62233000,10509952000.0,2746476000.0,,,
GPN,2016-08-31,2016-10-05,85093000,10237780000.0,2746679000.0,155667000.0,,
GPN,2016-11-30,2017-01-09,49452000,10113114000.0,2655614000.0,,,
GPN,2017-03-31,2017-05-04,48813000,9959716000.0,2730879000.0,293965000.0,,
GPN,2017-06-30,2017-08-03,66909000,10036781000.0,2850982000.0,,,
GPN,2017-09-30,2017-11-08,110740000,12281549000.0,3531349000.0,,,
GPN,2017-12-31,2018-02-23,241962000,12998069000.0,3794527000.0,152265000.0,,
GPN,2018-03-31,2018-05-03,91399000,12903297000.0,3951606000.0,284541000.0,,
GPN,2018-06-30,2018-08-02,109069000,12299877000.0,3830367000.0,,,
GPN,2018-09-30,2018-10-30,176370000,13839236000.0,3974286000.0,,,
GPN,2018-12-31,2019-02-21,75215000,13230774000.0,3991407000.0,445076000.0,,
GPN,2019-03-31,2019-05-02,112341000,14749621000.0,3950813000.0,229729000.0,,
GPN,2019-06-30,2019-07-30,120458000,14584072000.0,3990604000.0,,,
GPN,2019-09-30,2019-10-31,95044000,45212047000.0,27774634000.0,,,
GPN,2019-12-31,2020-02-21,102771000,44480162000.0,27855747000.0,41889000.0,,
GPN,2020-03-31,2020-05-06,143575000,43849598000.0,27320811000.0,436574000.0,,
GPN,2020-06-30,2020-08-03,37331000,44001477000.0,27425859000.0,,,
GPN,2020-09-30,2020-10-29,220971000,44549782000.0,27745657000.0,,,
GPN,2020-12-31,2021-02-19,182644000,44201545000.0,27332370000.0,769390000.0,,
GPN,2021-03-31,2021-05-04,196681000,44257728000.0,26691762000.0,599406000.0,,
GPN,2021-06-30,2021-08-02,263590000,45149673000.0,26693763000.0,,,
GPN,2021-09-30,2021-11-02,296736000,45754475000.0,26147027000.0,,,
GPN,2021-12-31,2022-02-18,208453000,45279713000.0,25628201000.0,753215000.0,,
GPN,2022-03-31,2022-05-02,244733000,45435260000.0,25159564000.0,630000000.0,,
GPN,2022-06-30,2022-08-01,-672999000,44175824000.0,23755655000.0,,,
GPN,2022-09-30,2022-10-31,290454000,43938749000.0,22660579000.0,,,
GPN,2022-12-31,2023-02-17,249306000,44809014000.0,22303506000.0,709532000.0,,
GPN,2023-03-31,2023-05-03,-11041000,48638644000.0,22083278000.0,599526000.0,,
GPN,2023-06-30,2023-08-01,274148000,48150880000.0,22171486000.0,,,
GPN,2023-09-30,2023-10-31,361830000,48924605000.0,22441501000.0,,,
GPN,2023-12-31,2024-02-14,361297000,50570186000.0,22999210000.0,657450000.0,,
GPN,2024-03-31,2024-05-01,313307000,51774750000.0,22215831000.0,416317000.0,,
GPN,2024-06-30,2024-08-07,374760000,50752158000.0,22387414000.0,,,
GPN,2024-09-30,2024-10-31,315125000,49985845000.0,22811393000.0,,,
GPN,2024-12-31,2025-02-14,567173000,46890255000.0,22280686000.0,653427000.0,,
GPN,2025-03-31,2025-05-06,305734000,47616106000.0,22248343000.0,555124000.0,,
GPN,2025-06-30,2025-08-06,241640000,48518510000.0,22593075000.0,,,
GPN,2025-09-30,2025-11-04,635209000,47962419000.0,22668088000.0,,,
GPN,2025-12-31,2026-02-20,217524000,53338484000.0,22888767000.0,515212000.0,,
