ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
IBKR,2010-09-30,2010-11-09,11036000.0,29660427000.0,623191000.0,
IBKR,2010-12-31,2011-02-28,-28083000.0,28498768000.0,487827000.0,920014000.0
IBKR,2011-03-31,2011-05-06,16251000.0,30054599000.0,505258000.0,-36737000.0
IBKR,2011-09-30,2011-11-08,22494000.0,33151121000.0,565679000.0,
IBKR,2011-12-31,2012-02-29,13552000.0,30404365000.0,571235000.0,411485000.0
IBKR,2012-03-31,2012-05-15,11084000.0,32696398000.0,596963000.0,-53930000.0
IBKR,2012-06-30,2012-08-31,7984000.0,32383711000.0,617589000.0,
IBKR,2012-09-30,2012-11-09,12488000.0,33861696000.0,629609000.0,
IBKR,2012-12-31,2013-03-08,9112000.0,33199557000.0,598498000.0,346649000.0
IBKR,2013-03-31,2013-05-10,6557000.0,35144104000.0,597526000.0,-296304000.0
IBKR,2013-06-30,2013-08-09,10378000.0,35056554000.0,626316000.0,
