ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
MSI,2009-04-04,2010-05-04,-231000000,27869000000.0,9507000000.0,-1014000000.0
MSI,2009-07-04,2010-08-05,26000000,27869000000.0,9507000000.0,
MSI,2009-10-03,2009-11-04,12000000,25049000000.0,9810000000.0,
MSI,2009-12-31,2010-02-16,142000000,25603000000.0,9775000000.0,877000000.0
MSI,2010-04-03,2010-05-04,69000000,25260000000.0,9944000000.0,485000000.0
MSI,2010-07-03,2010-08-05,162000000,24812000000.0,10116000000.0,
MSI,2010-10-02,2010-11-02,109000000,25925000000.0,10441000000.0,
MSI,2010-12-31,2011-02-18,293000000,25577000000.0,10885000000.0,619000000.0
MSI,2011-04-02,2011-05-02,497000000,16560000000.0,6310000000.0,231000000.0
MSI,2011-07-02,2011-07-28,349000000,15597000000.0,6739000000.0,
MSI,2011-10-01,2011-10-27,128000000,14771000000.0,6098000000.0,
MSI,2011-12-31,2012-02-15,184000000,13929000000.0,5214000000.0,45000000.0
MSI,2012-03-31,2012-04-25,157000000,12443000000.0,4085000000.0,69000000.0
MSI,2012-06-30,2012-07-25,182000000,12193000000.0,3848000000.0,
MSI,2012-09-29,2012-10-24,206000000,12020000000.0,3872000000.0,
MSI,2012-12-31,2013-02-12,336000000,12679000000.0,3265000000.0,564000000.0
MSI,2013-03-30,2013-04-24,192000000,12597000000.0,3097000000.0,-31000000.0
MSI,2013-06-29,2013-07-24,258000000,12160000000.0,2791000000.0,
MSI,2013-09-28,2013-10-23,307000000,12058000000.0,2676000000.0,
MSI,2013-12-31,2014-02-13,342000000,11851000000.0,3659000000.0,741000000.0
MSI,2014-03-29,2014-05-01,127000000,11615000000.0,3717000000.0,46000000.0
MSI,2014-06-28,2014-08-05,824000000,11868000000.0,4139000000.0,
MSI,2014-09-27,2014-11-04,147000000,12195000000.0,3211000000.0,
MSI,2014-12-31,2015-02-13,201000000,10423000000.0,2735000000.0,-700000000.0
MSI,2015-04-04,2015-05-06,74000000,9425000000.0,2086000000.0,151000000.0
MSI,2015-07-04,2015-08-05,142000000,9160000000.0,1815000000.0,
MSI,2015-10-03,2015-11-04,115000000,8086000000.0,-307000000.0,
MSI,2015-12-31,2016-02-23,279000000,8387000000.0,-106000000.0,414000000.0
MSI,2016-04-02,2016-05-06,17000000,9049000000.0,-147000000.0,13000000.0
MSI,2016-07-02,2016-08-05,107000000,8467000000.0,-689000000.0,
MSI,2016-10-01,2016-11-04,192000000,8619000000.0,-659000000.0,
MSI,2016-12-31,2017-02-21,243000000,8463000000.0,-964000000.0,513000000.0
MSI,2017-04-01,2017-05-05,77000000,8140000000.0,-1050000000.0,142000000.0
MSI,2017-07-01,2017-08-04,131000000,8295000000.0,-988000000.0,
MSI,2017-09-30,2017-11-03,212000000,8618000000.0,-830000000.0,
MSI,2017-12-31,2018-02-16,-575000000,8208000000.0,-1742000000.0,761000000.0
MSI,2018-03-31,2018-05-04,117000000,9051000000.0,-1554000000.0,-500000000.0
MSI,2018-06-30,2018-08-03,180000000,8881000000.0,-1507000000.0,
MSI,2018-09-29,2018-11-02,247000000,8963000000.0,-1411000000.0,
MSI,2018-12-31,2019-02-15,422000000,9409000000.0,-1293000000.0,812000000.0
MSI,2019-03-30,2019-05-03,151000000,9993000000.0,-1108000000.0,251000000.0
MSI,2019-06-29,2019-08-02,207000000,9974000000.0,-970000000.0,
MSI,2019-09-28,2019-10-31,267000000,10373000000.0,-1101000000.0,
MSI,2019-12-31,2020-02-14,243000000,10642000000.0,-700000000.0,795000000.0
MSI,2020-03-28,2020-05-08,197000000,10716000000.0,-948000000.0,308000000.0
MSI,2020-06-27,2020-08-07,135000000,10374000000.0,-830000000.0,
MSI,2020-09-26,2020-10-30,205000000,10361000000.0,-756000000.0,
MSI,2020-12-31,2021-02-12,412000000,10876000000.0,-558000000.0,704000000.0
MSI,2021-04-03,2021-05-06,244000000,10423000000.0,-496000000.0,370000000.0
MSI,2021-07-03,2021-08-05,293000000,11131000000.0,-358000000.0,
MSI,2021-10-02,2021-11-04,307000000,11422000000.0,-263000000.0,
MSI,2021-12-31,2022-02-16,401000000,12189000000.0,-40000000.0,703000000.0
MSI,2022-04-02,2022-05-12,267000000,11649000000.0,-316000000.0,152000000.0
MSI,2022-07-02,2022-08-04,228000000,11672000000.0,-443000000.0,
MSI,2022-10-01,2022-11-03,279000000,11625000000.0,-408000000.0,
MSI,2022-12-31,2023-02-16,589000000,12814000000.0,116000000.0,1273000000.0
MSI,2023-04-01,2023-05-04,278000000,12353000000.0,234000000.0,-8000000.0
MSI,2023-07-01,2023-08-03,371000000,12252000000.0,337000000.0,
MSI,2023-09-30,2023-11-02,464000000,12436000000.0,362000000.0,
MSI,2023-12-31,2024-02-15,596000000,13336000000.0,724000000.0,1245000000.0
MSI,2024-03-30,2024-05-02,-39000000,13326000000.0,521000000.0,382000000.0
MSI,2024-06-29,2024-08-01,443000000,13345000000.0,802000000.0,
MSI,2024-09-28,2024-11-07,562000000,13889000000.0,1326000000.0,
MSI,2024-12-31,2025-02-14,611000000,14595000000.0,1703000000.0,1070000000.0
MSI,2025-03-29,2025-05-01,430000000,14433000000.0,1641000000.0,510000000.0
MSI,2025-06-28,2025-08-07,513000000,16412000000.0,1968000000.0,
MSI,2025-09-27,2025-10-30,562000000,18799000000.0,2327000000.0,
MSI,2025-12-31,2026-02-12,649000000,19389000000.0,2410000000.0,1256000000.0
