ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
KVUE,2022-07-03,2023-08-02,604000000,,19601000000,,,
KVUE,2022-10-02,2023-11-03,586000000,,18905000000,,,
KVUE,2023-04-02,2023-06-02,330000000,35595000000.0,20282000000,802000000.0,55000000.0,747000000.0
KVUE,2023-07-02,2023-08-02,430000000,27542000000.0,11040000000,,,
KVUE,2023-10-01,2023-11-03,438000000,27077000000.0,10893000000,,,
KVUE,2023-12-31,2024-03-01,327000000,27851000000.0,11211000000,950000000.0,223000000.0,727000000.0
KVUE,2024-03-31,2024-05-09,296000000,27283000000.0,10621000000,287000000.0,153000000.0,134000000.0
KVUE,2024-06-30,2024-08-06,58000000,26443000000.0,10178000000,,,
KVUE,2024-09-29,2024-11-07,383000000,26925000000.0,10644000000,,,
KVUE,2024-12-29,2025-02-24,293000000,25601000000.0,9668000000,793000000.0,132000000.0,661000000.0
KVUE,2025-03-30,2025-05-08,322000000,26257000000.0,10053000000,428000000.0,179000000.0,249000000.0
KVUE,2025-06-29,2025-08-07,420000000,27132000000.0,10730000000,,,
KVUE,2025-09-28,2025-11-03,398000000,27248000000.0,10634000000,,,
KVUE,2025-12-28,2026-02-20,330000000,27076000000.0,10765000000,854000000.0,110000000.0,744000000.0
