ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
UDR,2009-06-30,2010-08-03,-12058000,,,
UDR,2010-03-31,2011-05-03,-24056000,5132617000.0,1395441000.0,41510000.0
UDR,2010-06-30,2010-08-03,-26621000,5079369000.0,1369489000.0,
UDR,2010-09-30,2010-11-09,-23766000,5477358000.0,1672005000.0,
UDR,2010-12-31,2011-02-23,-28456000,5529540000.0,1606343000.0,56691000.0
UDR,2011-03-31,2011-05-03,-27875000,5501877000.0,1633588000.0,47953000.0
UDR,2011-06-30,2011-08-05,14651000,5961777000.0,1826873000.0,
UDR,2011-09-30,2011-11-03,-13251000,6804903000.0,2326092000.0,
UDR,2011-12-31,2012-02-27,46498000,6721354000.0,2314050000.0,61315000.0
UDR,2012-03-31,2012-05-02,83156000,6942515000.0,2533179000.0,70014000.0
UDR,2012-06-30,2012-08-01,150352000,6972621000.0,3110106000.0,
UDR,2012-09-30,2012-10-31,-9031000,6910902000.0,3051630000.0,
UDR,2012-12-31,2013-02-27,-12300000,6888509000.0,2992916000.0,71925000.0
UDR,2013-03-31,2013-05-02,-268000,6890781000.0,2931208000.0,66660000.0
UDR,2013-06-30,2013-07-30,5192000,6743543000.0,2866372000.0,
UDR,2013-09-30,2013-10-29,3188000,6756066000.0,2828019000.0,
UDR,2013-12-31,2014-02-25,36700000,6807722000.0,2811648000.0,78605000.0
UDR,2014-03-31,2014-04-29,18361000,6834023000.0,2741009000.0,82521000.0
UDR,2014-06-30,2014-07-29,30007000,6932405000.0,2682533000.0,
UDR,2014-09-30,2014-10-29,40549000,6898088000.0,2778260000.0,
UDR,2014-12-31,2015-02-24,65417000,6846534000.0,2735097000.0,110382000.0
UDR,2015-03-31,2015-04-28,73822000,6858511000.0,2810181000.0,96018000.0
UDR,2015-06-30,2015-07-28,86855000,6939730000.0,2857642000.0,
UDR,2015-09-30,2015-10-27,13291000,6922730000.0,2874359000.0,
UDR,2015-12-31,2016-02-23,166415000,7663844000.0,2899755000.0,125813000.0
UDR,2016-03-31,2016-04-26,10393000,7601568000.0,2972867000.0,
UDR,2016-06-30,2016-07-27,17946000,7610082000.0,2946676000.0,
UDR,2016-09-30,2016-10-26,26956000,7651169000.0,2922906000.0,
UDR,2016-12-31,2017-02-21,237423000,7679584000.0,3093110000.0,153807000.0
UDR,2017-03-31,2017-04-25,25967000,7735911000.0,3036165000.0,120261000.0
UDR,2017-06-30,2017-07-27,10157000,7767934000.0,2892615000.0,
UDR,2017-09-30,2017-10-31,16190000,7760705000.0,2845023000.0,
UDR,2017-12-31,2018-02-20,69244000,7733273000.0,2825800000.0,130283000.0
UDR,2018-03-31,2018-04-26,81756000,7709048000.0,2877460000.0,132256000.0
UDR,2018-06-30,2018-07-31,20601000,7707358000.0,2757494000.0,
UDR,2018-09-30,2018-10-30,18610000,7678784000.0,2593255000.0,
UDR,2018-12-31,2019-02-19,82139000,7711728000.0,2905625000.0,153952000.0
UDR,2019-03-31,2019-05-01,24503000,7955725000.0,2948982000.0,137333000.0
UDR,2019-06-30,2019-07-31,35619000,8197266000.0,2949404000.0,
UDR,2019-09-30,2019-10-30,27204000,8697597000.0,3246562000.0,
UDR,2019-12-31,2020-02-18,97639000,9636472000.0,3358542000.0,173828000.0
UDR,2020-03-31,2020-05-07,5221000,9691105000.0,3464115000.0,135456000.0
UDR,2020-06-30,2020-07-29,57771000,9564471000.0,3397322000.0,
UDR,2020-09-30,2020-10-30,-25258000,9551388000.0,3312656000.0,
UDR,2020-12-31,2021-02-18,26532000,9637533000.0,3234200000.0,147724000.0
UDR,2021-03-31,2021-04-28,3104000,9566556000.0,3001728000.0,123605000.0
UDR,2021-06-30,2021-07-29,11720000,9919271000.0,2784270000.0,
UDR,2021-09-30,2021-10-27,17731000,10400564000.0,3096687000.0,
UDR,2021-12-31,2022-02-15,117461000,10775220000.0,3442874000.0,180791000.0
UDR,2022-03-31,2022-04-27,13705000,10684964000.0,3392673000.0,161020000.0
UDR,2022-06-30,2022-07-27,5084000,10996986000.0,3869424000.0,
UDR,2022-09-30,2022-10-27,23605000,11097962000.0,3950758000.0,
UDR,2022-12-31,2023-02-13,44530000,11038470000.0,4098085000.0,217433000.0
UDR,2023-03-31,2023-04-27,30964000,10967700000.0,3920899000.0,168015000.0
UDR,2023-06-30,2023-07-27,347545000,11085705000.0,4119963000.0,
UDR,2023-09-30,2023-10-27,32858000,11420062000.0,4150924000.0,
UDR,2023-12-31,2024-02-20,32986000,11373242000.0,3991144000.0,219071000.0
UDR,2024-03-31,2024-05-01,43149000,11190488000.0,3918943000.0,167599000.0
UDR,2024-06-30,2024-07-31,28883000,11117805000.0,3722384000.0,
UDR,2024-09-30,2024-10-31,22597000,11079764000.0,3513725000.0,
UDR,2024-12-31,2025-02-18,-5044000,10897586000.0,3443205000.0,240536000.0
UDR,2025-03-31,2025-05-01,76720000,10745412000.0,3331044000.0,156216000.0
UDR,2025-06-30,2025-07-31,37673000,10647085000.0,3324816000.0,
UDR,2025-09-30,2025-10-30,40409000,10601912000.0,3274966000.0,
UDR,2025-12-31,2026-02-17,222902000,10605674000.0,3288462000.0,261407000.0
