ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
CF,2009-06-30,2009-08-03,213000000.0,2279400000.0,1618300000.0,,,
CF,2009-09-30,2009-11-02,38500000.0,2357100000.0,1658900000.0,,,
CF,2009-12-31,2010-02-25,51400000.0,2494900000.0,1728900000.0,111300000.0,54300000.0,57000000.0
CF,2010-03-31,2010-05-07,-4400000.0,2633100000.0,1711200000.0,47500000.0,29000000.0,18500000.0
CF,2010-06-30,2010-08-06,105100000.0,8595300000.0,3771000000.0,,,
CF,2010-09-30,2010-11-05,48200000.0,8617500000.0,3863700000.0,,,
CF,2010-12-31,2011-02-25,200300000.0,8758500000.0,4050400000.0,560400000.0,69600000.0,490800000.0
CF,2011-03-31,2011-05-06,282000000.0,9189900000.0,4363100000.0,671200000.0,54900000.0,616300000.0
CF,2011-06-30,2011-08-05,487400000.0,9420000000.0,4868500000.0,,,
CF,2011-09-30,2011-11-03,330900000.0,9245800000.0,4262800000.0,,,
CF,2011-12-31,2012-02-27,438900000.0,8974500000.0,4547000000.0,,78000000.0,
CF,2012-03-31,2012-05-04,368400000.0,9616900000.0,4931900000.0,,64300000.0,
