ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
MTB,2009-09-30,2009-11-05,127664000,68997450000.0,7612363000.0,
MTB,2009-12-31,2010-02-19,136818000,68880399000.0,7752907000.0,113868000.0
MTB,2010-03-31,2010-05-07,150955000,68439222000.0,7915687000.0,653599000.0
MTB,2010-09-30,2010-11-05,192015000,68246837000.0,8231773000.0,
MTB,2011-03-31,2011-04-29,206273000,67881208000.0,8507518000.0,770653000.0
MTB,2011-06-30,2011-08-09,322358000,77727154000.0,9244194000.0,
MTB,2011-09-30,2011-11-09,183108000,77863891000.0,9375126000.0,
MTB,2012-03-31,2012-05-10,206463000,79186887000.0,9428688000.0,539012000.0
MTB,2012-06-30,2012-08-09,233380000,80807578000.0,9629907000.0,
MTB,2012-09-30,2012-11-06,293462000,81085233000.0,9945527000.0,
MTB,2012-12-31,2013-02-25,296193000,83008803000.0,10202593000.0,26205000.0
MTB,2013-03-31,2013-05-09,274113000,82811957000.0,10422957000.0,698398000.0
MTB,2013-06-30,2013-08-08,348466000,83229005000.0,10716330000.0,
MTB,2013-09-30,2013-11-12,294479000,84427485000.0,11016202000.0,
MTB,2013-12-31,2014-02-21,221422000,85162391000.0,11305532000.0,428647000.0
MTB,2014-03-31,2014-05-08,229017000,88530360000.0,11886863000.0,561098000.0
MTB,2014-06-30,2014-08-07,284336000,90835002000.0,12168755000.0,
MTB,2014-09-30,2014-11-06,275344000,97228342000.0,12333316000.0,
MTB,2014-12-31,2015-02-20,277549000,96685535000.0,12335896000.0,
MTB,2015-03-31,2015-05-08,241613000,98377783000.0,12528301000.0,
MTB,2015-06-30,2015-08-05,286688000,97080076000.0,12667997000.0,
MTB,2015-09-30,2015-10-30,280401000,97797062000.0,12921934000.0,
MTB,2015-12-31,2016-02-19,270965000,122787884000.0,16173289000.0,
MTB,2016-03-31,2016-04-29,298528000,124625632000.0,16355053000.0,
MTB,2016-06-30,2016-08-04,336031000,123820584000.0,16471514000.0,
MTB,2016-09-30,2016-11-04,349984000,126841028000.0,16340976000.0,
MTB,2016-12-31,2017-02-22,330571000,123449206000.0,16486622000.0,
MTB,2017-03-31,2017-05-05,348927000,123223251000.0,16213104000.0,
MTB,2017-06-30,2017-08-07,381053000,120896567000.0,16283537000.0,
MTB,2017-09-30,2017-11-03,355923000,120401804000.0,16318052000.0,
MTB,2017-12-31,2018-02-22,322403000,118593487000.0,16250819000.0,716069000.0
MTB,2018-03-31,2018-05-04,352610000,118622824000.0,15709694000.0,484179000.0
MTB,2018-06-30,2018-08-02,493160000,118426053000.0,15577885000.0,
MTB,2018-09-30,2018-11-05,526091000,116827637000.0,15436085000.0,
MTB,2018-12-31,2019-02-20,546219000,120097403000.0,15460191000.0,550235000.0
MTB,2019-03-31,2019-05-02,482742000,120025205000.0,15587529000.0,413306000.0
MTB,2019-06-30,2019-08-05,473260000,121554895000.0,15691827000.0,
MTB,2019-09-30,2019-11-05,480081000,125500926000.0,15779811000.0,
MTB,2019-12-31,2020-02-20,493066000,119872757000.0,15716649000.0,1130707000.0
MTB,2020-03-31,2020-05-07,268822000,124577833000.0,15815794000.0,-394442000.0
MTB,2020-06-30,2020-08-05,241054000,139536969000.0,15945105000.0,
MTB,2020-09-30,2020-11-04,372136000,138626743000.0,16101013000.0,
MTB,2020-12-31,2021-02-22,471140000,142601105000.0,16187283000.0,664122000.0
MTB,2021-03-31,2021-05-06,447249000,150481060000.0,16446508000.0,994737000.0
MTB,2021-06-30,2021-08-05,458069000,150622707000.0,16720304000.0,
MTB,2021-09-30,2021-11-05,495460000,151901194000.0,17528771000.0,
MTB,2021-12-31,2022-02-16,457968000,155107160000.0,17903405000.0,696928000.0
MTB,2022-03-31,2022-05-05,362174000,149863552000.0,17876020000.0,1295770000.0
MTB,2022-06-30,2022-08-05,217522000,204032889000.0,25794531000.0,
MTB,2022-09-30,2022-11-07,646596000,197955479000.0,25256493000.0,
MTB,2022-12-31,2023-02-22,765371000,200729841000.0,25317990000.0,953619000.0
MTB,2023-03-31,2023-05-05,701624000,202956407000.0,25377171000.0,427813000.0
MTB,2023-06-30,2023-08-08,867034000,207671729000.0,25800933000.0,
MTB,2023-09-30,2023-11-06,689941000,209124316000.0,26196502000.0,
MTB,2023-12-31,2024-02-21,482401000,208264000000.0,26957000000.0,800279000.0
MTB,2024-03-31,2024-05-03,531000000,215137000000.0,27169000000.0,608000000.0
MTB,2024-06-30,2024-08-05,655000000,208855000000.0,28424000000.0,
MTB,2024-09-30,2024-11-05,721000000,211785000000.0,28876000000.0,
MTB,2024-12-31,2025-02-19,681000000,208105000000.0,29027000000.0,1676000000.0
MTB,2025-03-31,2025-05-05,584000000,210321000000.0,28991000000.0,635000000.0
MTB,2025-06-30,2025-08-04,716000000,211584000000.0,28525000000.0,
MTB,2025-09-30,2025-10-27,792000000,211277000000.0,28728000000.0,
MTB,2025-12-31,2026-02-18,759000000,213510000000.0,29177000000.0,523000000.0
