ticker,period_end,available_date,net_income,total_assets,equity,operating_cf,capex,free_cash_flow
MAR,2009-03-27,2010-04-23,-23000000,8903000000.0,1380000000.0,203000000.0,50000000.0,153000000.0
MAR,2009-06-19,2009-07-17,37000000,8743000000.0,1415000000.0,,,
MAR,2009-09-11,2009-10-09,-466000000,8267000000.0,985000000.0,,,
MAR,2010-01-01,2010-02-12,106000000,7933000000.0,1142000000.0,271000000.0,35000000.0,236000000.0
MAR,2010-03-26,2010-04-23,83000000,8793000000.0,1142000000.0,160000000.0,25000000.0,135000000.0
MAR,2010-06-18,2010-07-16,119000000,8647000000.0,1224000000.0,,,
MAR,2010-09-10,2010-10-08,83000000,8789000000.0,1355000000.0,,,
MAR,2010-12-31,2011-02-18,173000000,8983000000.0,1585000000.0,238000000.0,160000000.0,78000000.0
MAR,2011-03-25,2011-04-22,101000000,8760000000.0,1386000000.0,139000000.0,62000000.0,77000000.0
MAR,2011-06-17,2011-07-15,135000000,8791000000.0,1136000000.0,,,
MAR,2011-09-09,2012-10-04,-179000000,8465000000.0,430000000.0,,,
MAR,2011-12-30,2012-02-16,141000000,5910000000.0,-781000000.0,204000000.0,55000000.0,149000000.0
MAR,2012-03-23,2012-04-19,104000000,6171000000.0,-848000000.0,125000000.0,197000000.0,-72000000.0
MAR,2012-06-15,2012-07-12,143000000,6007000000.0,-1124000000.0,,,
MAR,2012-09-07,2012-10-04,143000000,5865000000.0,-1296000000.0,,,
MAR,2012-12-28,2013-02-20,181000000,6342000000.0,-1285000000.0,181000000.0,121000000.0,60000000.0
MAR,2013-03-31,2013-05-02,136000000,6523000000.0,-1377000000.0,118000000.0,70000000.0,48000000.0
MAR,2013-06-30,2013-08-01,179000000,6377000000.0,-1493000000.0,,,
MAR,2013-09-30,2013-10-31,160000000,6480000000.0,-1409000000.0,,,
MAR,2013-12-31,2014-02-20,151000000,6794000000.0,-1415000000.0,335000000.0,178000000.0,157000000.0
MAR,2014-03-31,2014-04-30,172000000,6665000000.0,-1625000000.0,182000000.0,61000000.0,121000000.0
MAR,2014-06-30,2014-07-30,192000000,6830000000.0,-1720000000.0,,,
MAR,2014-09-30,2014-10-29,192000000,6847000000.0,-1842000000.0,,,
MAR,2014-12-31,2015-02-19,197000000,6865000000.0,-2200000000.0,274000000.0,144000000.0,130000000.0
