ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
CL,2009-03-31,2010-04-29,508000000,9979300000.0,1922100000.0,690000000.0
CL,2009-06-30,2009-07-30,561600000,10730100000.0,2540300000.0,
CL,2009-09-30,2009-10-29,590000000,11067000000.0,2952000000.0,
CL,2009-12-31,2010-02-25,631000000,11134000000.0,3116000000.0,902000000.0
CL,2010-03-31,2010-04-29,357000000,10823000000.0,2595000000.0,733000000.0
CL,2010-06-30,2010-07-29,603000000,10586000000.0,2632000000.0,
CL,2010-09-30,2010-10-28,619000000,11390000000.0,2672000000.0,
CL,2010-12-31,2011-02-24,624000000,11172000000.0,2675000000.0,968000000.0
CL,2011-03-31,2011-04-28,576000000,11931000000.0,2419000000.0,680000000.0
CL,2011-06-30,2011-07-28,622000000,13244000000.0,2969000000.0,
CL,2011-09-30,2011-10-27,643000000,12768000000.0,2667000000.0,
CL,2011-12-31,2012-02-23,590000000,12724000000.0,2375000000.0,839000000.0
CL,2012-03-31,2012-04-26,593000000,13254000000.0,2290000000.0,662000000.0
CL,2012-06-30,2012-07-26,627000000,13153000000.0,2306000000.0,
CL,2012-09-30,2012-10-25,654000000,13424000000.0,2507000000.0,
CL,2012-12-31,2013-02-21,598000000,13394000000.0,2189000000.0,1063000000.0
CL,2013-03-31,2013-04-25,460000000,13533000000.0,1772000000.0,777000000.0
CL,2013-06-30,2013-07-25,561000000,13487000000.0,1531000000.0,
CL,2013-09-30,2013-10-24,656000000,13439000000.0,1784000000.0,
CL,2013-12-31,2014-02-20,564000000,13876000000.0,2305000000.0,839000000.0
CL,2014-03-31,2014-04-25,388000000,14432000000.0,1630000000.0,820000000.0
CL,2014-06-30,2014-07-31,622000000,13988000000.0,1779000000.0,
CL,2014-09-30,2014-10-24,542000000,13685000000.0,1420000000.0,
CL,2014-12-31,2015-02-19,628000000,13459000000.0,1145000000.0,906000000.0
CL,2015-03-31,2015-04-30,542000000,13156000000.0,460000000.0,727000000.0
CL,2015-06-30,2015-07-30,574000000,13660000000.0,454000000.0,
CL,2015-09-30,2015-10-30,726000000,13563000000.0,255000000.0,
CL,2015-12-31,2016-02-18,-458000000,11958000000.0,-299000000.0,841000000.0
CL,2016-03-31,2016-04-28,533000000,12448000000.0,-370000000.0,614000000.0
CL,2016-06-30,2016-07-28,600000000,12515000000.0,-281000000.0,
CL,2016-09-30,2016-10-27,702000000,12623000000.0,-133000000.0,
CL,2016-12-31,2017-02-23,606000000,12123000000.0,-243000000.0,824000000.0
CL,2017-03-31,2017-04-28,570000000,12448000000.0,-313000000.0,691000000.0
CL,2017-06-30,2017-07-21,524000000,12580000000.0,-242000000.0,
CL,2017-09-30,2017-10-27,607000000,12775000000.0,-108000000.0,
CL,2017-12-31,2018-02-15,323000000,12676000000.0,-60000000.0,759000000.0
CL,2018-03-31,2018-04-27,634000000,13144000000.0,-249000000.0,616000000.0
CL,2018-06-30,2018-07-27,637000000,12650000000.0,-523000000.0,
CL,2018-09-30,2018-10-26,523000000,12571000000.0,-430000000.0,
CL,2018-12-31,2019-02-21,606000000,12161000000.0,-102000000.0,862000000.0
CL,2019-03-31,2019-04-26,560000000,12883000000.0,-552000000.0,605000000.0
CL,2019-06-30,2019-07-26,586000000,13151000000.0,-347000000.0,
CL,2019-09-30,2019-11-01,578000000,15026000000.0,-324000000.0,
CL,2019-12-31,2020-02-21,643000000,15034000000.0,117000000.0,970000000.0
CL,2020-03-31,2020-05-01,715000000,15070000000.0,-113000000.0,768000000.0
CL,2020-06-30,2020-07-31,635000000,15141000000.0,268000000.0,
CL,2020-09-30,2020-10-30,698000000,15466000000.0,653000000.0,
CL,2020-12-31,2021-02-18,647000000,15920000000.0,743000000.0,963000000.0
CL,2021-03-31,2021-04-30,681000000,15801000000.0,262000000.0,598000000.0
CL,2021-06-30,2021-07-30,703000000,15999000000.0,464000000.0,
CL,2021-09-30,2021-10-29,634000000,15880000000.0,591000000.0,
CL,2021-12-31,2022-02-17,148000000,15040000000.0,609000000.0,1106000000.0
CL,2022-03-31,2022-04-29,559000000,15723000000.0,321000000.0,386000000.0
CL,2022-06-30,2022-07-29,603000000,15711000000.0,168000000.0,
CL,2022-09-30,2022-10-28,618000000,16288000000.0,622000000.0,
CL,2022-12-31,2023-02-16,5000000,15731000000.0,401000000.0,673000000.0
CL,2023-03-31,2023-04-28,372000000,16173000000.0,-6000000.0,735000000.0
CL,2023-06-30,2023-07-28,502000000,16227000000.0,-64000000.0,
CL,2023-09-30,2023-10-27,708000000,16043000000.0,-9000000.0,
CL,2023-12-31,2024-02-15,718000000,16393000000.0,609000000.0,1136000000.0
CL,2024-03-31,2024-04-26,683000000,16571000000.0,230000000.0,681000000.0
CL,2024-06-30,2024-07-26,731000000,16480000000.0,123000000.0,
CL,2024-09-30,2024-10-25,737000000,16774000000.0,435000000.0,
CL,2024-12-31,2025-02-13,739000000,16046000000.0,212000000.0,1269000000.0
CL,2025-03-31,2025-04-25,690000000,16647000000.0,363000000.0,600000000.0
CL,2025-06-30,2025-08-01,743000000,17470000000.0,702000000.0,
CL,2025-09-30,2025-10-31,735000000,17513000000.0,856000000.0,
CL,2025-12-31,2026-02-23,-37000000,16330000000.0,54000000.0,1453000000.0
