ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
PANW,2012-01-31,2013-03-04,424000,,,
PANW,2012-04-30,2013-06-04,796000,,,
PANW,2012-10-31,2012-12-10,-3515000,444297000.0,235789000.0,23076000.0
PANW,2013-01-31,2013-03-04,-2613000,490149000.0,243520000.0,
PANW,2013-04-30,2013-06-04,-7282000,538777000.0,263881000.0,
PANW,2013-07-31,2013-09-25,-15836000,585606000.0,272420000.0,41730000.0
PANW,2013-10-31,2013-12-05,-7861000,639943000.0,289779000.0,38881000.0
PANW,2014-01-31,2014-02-24,-39946000,689026000.0,284444000.0,
PANW,2014-04-30,2014-06-03,-146587000,880387000.0,271693000.0,
PANW,2014-07-31,2014-09-18,-32058000,1478466000.0,468583000.0,-26150000.0
PANW,2014-10-31,2014-11-25,-30068000,1540356000.0,493211000.0,74928000.0
PANW,2015-01-31,2015-03-03,-43008000,1672784000.0,516061000.0,
PANW,2015-04-30,2015-05-28,-45935000,1784432000.0,454278000.0,
PANW,2015-07-31,2015-09-17,-45971000,1965178000.0,487899000.0,111325000.0
PANW,2015-10-31,2015-11-24,-38700000,2094400000.0,543800000.0,146700000.0
PANW,2016-01-31,2016-02-26,-62500000,2316600000.0,592800000.0,
PANW,2016-04-30,2016-05-27,-70200000,2507000000.0,659000000.0,
PANW,2016-07-31,2016-09-08,-54500000,2761200000.0,789900000.0,187500000.0
PANW,2016-10-31,2016-11-22,-61800000,3006500000.0,856900000.0,203300000.0
PANW,2017-01-31,2017-03-01,-60600000,3174600000.0,870600000.0,
PANW,2017-04-30,2017-06-01,-60900000,3250100000.0,813100000.0,
PANW,2017-07-31,2017-09-07,-38200000,3438300000.0,759600000.0,239500000.0
PANW,2017-10-31,2017-11-21,-64000000,3486500000.0,665500000.0,274100000.0
PANW,2018-01-31,2018-02-27,-34900000,3627500000.0,633100000.0,
PANW,2018-04-30,2018-06-05,-46700000,3908300000.0,722100000.0,
PANW,2018-07-31,2018-09-13,-2300000,5823000000.0,966400000.0,277900000.0
PANW,2018-10-31,2018-11-30,-38300000,5801500000.0,1253000000.0,252300000.0
PANW,2019-01-31,2019-02-27,-2600000,5707500000.0,1071800000.0,
PANW,2019-04-30,2019-05-30,-20200000,6261800000.0,1453500000.0,
PANW,2019-07-31,2019-09-09,-20800000,6592200000.0,1586300000.0,231500000.0
PANW,2019-10-31,2019-11-26,-59600000,6824800000.0,1516400000.0,225200000.0
PANW,2020-01-31,2020-02-25,-73700000,7184100000.0,1608500000.0,
PANW,2020-04-30,2020-05-22,-74800000,6501800000.0,744700000.0,
PANW,2020-07-31,2020-09-04,-58900000,9065400000.0,1101800000.0,333700000.0
PANW,2020-10-31,2020-11-19,-92200000,8726500000.0,747000000.0,534900000.0
PANW,2021-01-31,2021-02-23,-142300000,9488400000.0,1037300000.0,
PANW,2021-04-30,2021-05-21,-145100000,9562100000.0,997200000.0,
PANW,2021-07-31,2021-09-03,-119300000,10241600000.0,634500000.0,325800000.0
PANW,2021-10-31,2021-11-19,-103600000,10426400000.0,518900000.0,588900000.0
PANW,2022-01-31,2022-02-23,-93500000,10400500000.0,117800000.0,
PANW,2022-04-30,2022-05-20,-73200000,11100000000.0,337600000.0,
PANW,2022-07-31,2022-09-06,3300000,12253600000.0,210000000.0,523700000.0
PANW,2022-10-31,2022-11-18,20000000,12543800000.0,508000000.0,1236700000.0
PANW,2023-01-31,2023-02-22,84200000,13163400000.0,729000000.0,
PANW,2023-04-30,2023-05-24,107800000,14170500000.0,1232400000.0,
PANW,2023-07-31,2023-09-01,227700000,14501100000.0,1748400000.0,414100000.0
PANW,2023-10-31,2023-11-17,194200000,14808500000.0,2170500000.0,1526000000.0
PANW,2024-01-31,2024-02-21,1746900000,18292000000.0,4357200000.0,
PANW,2024-04-30,2024-05-21,278800000,17930800000.0,4467800000.0,
PANW,2024-07-31,2024-09-06,357700000,19990900000.0,5169700000.0,512700000.0
PANW,2024-10-31,2024-11-21,350700000,20374600000.0,5911800000.0,1509600000.0
PANW,2025-01-31,2025-02-14,267300000,20951700000.0,6375300000.0,
PANW,2025-04-30,2025-05-21,262100000,22002800000.0,7230500000.0,
PANW,2025-07-31,2025-08-29,253800000,23576200000.0,7824400000.0,1020800000.0
PANW,2025-10-31,2025-11-20,334000000,23536000000.0,8665000000.0,1771000000.0
PANW,2026-01-31,2026-02-18,432000000,24979000000.0,9393000000.0,
