ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
SYY,2009-09-26,2009-11-03,326205000.0,10429705000.0,3714358000.0,46474000.0
SYY,2009-12-26,2010-02-02,268349000.0,10276966000.0,3930287000.0,
SYY,2010-03-27,2010-05-04,247648000.0,10468227000.0,4028038000.0,
SYY,2010-07-03,2010-08-31,337781000.0,10313701000.0,3827526000.0,419481000.0
SYY,2010-10-02,2010-11-09,299069000.0,10655410000.0,3980995000.0,226782000.0
SYY,2011-01-01,2011-02-08,258173000.0,10328283000.0,3994491000.0,
SYY,2011-04-02,2011-05-10,258478000.0,10949934000.0,4207205000.0,
SYY,2011-07-02,2011-08-30,336310000.0,11385555000.0,4705242000.0,425759000.0
SYY,2011-10-01,2011-11-08,302653000.0,11446863000.0,4654255000.0,255343000.0
SYY,2020-12-26,2021-02-03,67289000.0,22489851000.0,1426799000.0,
SYY,2021-03-27,2021-05-05,88927000.0,22043281000.0,1395597000.0,
SYY,2021-10-02,2021-11-09,378013000.0,22102866000.0,1673292000.0,110812000.0
SYY,2022-01-02,2022-02-09,167441000.0,21426762000.0,1221072000.0,
SYY,2022-04-02,2022-05-11,303325000.0,22323675000.0,1321409000.0,
SYY,2022-07-02,2022-08-26,509989000.0,22085688000.0,1382260000.0,1045415000.0
SYY,2022-10-01,2022-11-02,465568000.0,22210943000.0,1115341000.0,158606000.0
SYY,2022-12-31,2023-02-01,141216000.0,22087231000.0,1436589000.0,
SYY,2023-04-01,2023-05-02,429604000.0,22702033000.0,1575302000.0,
SYY,2023-07-01,2023-08-25,733736000.0,22821145000.0,2008622000.0,1441820000.0
SYY,2023-09-30,2023-11-01,503392000.0,23272751000.0,2125799000.0,87152000.0
SYY,2023-12-30,2024-01-31,415242000.0,24740601000.0,2404034000.0,
SYY,2024-03-30,2024-05-01,424688000.0,24712340000.0,2100953000.0,
SYY,2024-06-29,2024-08-28,611678000.0,24917000000.0,1860000000.0,1615807000.0
SYY,2024-09-28,2024-10-30,490000000.0,25880000000.0,2207000000.0,53000000.0
SYY,2024-12-28,2025-01-29,406000000.0,25318000000.0,2014000000.0,
SYY,2025-03-29,2025-04-30,401000000.0,26347000000.0,1922000000.0,
SYY,2025-06-28,2025-08-22,531000000.0,26774000000.0,1830000000.0,1193000000.0
SYY,2025-09-27,2025-10-29,476000000.0,27044000000.0,2067000000.0,86000000.0
SYY,2025-12-27,2026-01-28,389000000.0,27181000000.0,2283000000.0,
