ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
RF,2009-03-31,2010-05-05,77000000,141980000000,16817000000,-621000000.0
RF,2009-06-30,2009-08-05,-188000000,142811000000,18737000000,
RF,2009-09-30,2009-11-04,-377000000,139986000000,18492000000,
RF,2009-12-31,2010-02-22,-543000000,142318000000,17881000000,-89000000.0
RF,2010-03-31,2010-05-05,-196000000,137230000000,17638000000,1725000000.0
RF,2010-06-30,2010-08-04,-277000000,135340000000,17463000000,
RF,2010-09-30,2010-11-03,-155000000,133498000000,17163000000,
RF,2010-12-31,2011-03-18,89000000,132351000000,16734000000,893000000.0
RF,2011-03-31,2011-05-05,69000000,131756000000,16619000000,1332000000.0
RF,2011-06-30,2011-08-04,109000000,130908000000,16888000000,
RF,2011-09-30,2011-11-03,155000000,129762000000,17263000000,
RF,2012-03-31,2012-05-03,199000000,128282000000,17534000000,755000000.0
RF,2012-06-30,2012-08-06,355000000,122345000000,14455000000,
RF,2012-09-30,2012-11-05,301000000,121798000000,14901000000,
RF,2013-03-31,2013-05-08,335000000,119718000000,15740000000,1130000000.0
RF,2013-06-30,2013-08-08,267000000,118707000000,15329000000,
RF,2013-09-30,2013-11-06,293000000,116864000000,15489000000,
RF,2013-12-31,2014-02-21,227000000,117396000000,15768000000,653000000.0
RF,2014-03-31,2014-05-07,319000000,117933000000,16132000000,421000000.0
RF,2014-06-30,2014-08-06,300000000,118719000000,17029000000,
RF,2014-09-30,2014-11-05,325000000,119226000000,17160000000,
RF,2014-12-31,2015-02-17,211000000,119679000000,16989000000,578000000.0
RF,2015-03-31,2015-05-06,234000000,122447000000,17051000000,294000000.0
RF,2015-06-30,2015-08-05,285000000,121855000000,16899000000,
RF,2015-09-30,2015-11-05,258000000,124789000000,16952000000,
RF,2015-12-31,2016-02-16,285000000,126050000000,16844000000,7000000.0
RF,2016-03-31,2016-05-06,273000000,125539000000,17211000000,790000000.0
RF,2016-06-30,2016-08-05,275000000,126212000000,17385000000,
RF,2016-09-30,2016-11-04,320000000,125177000000,17365000000,
RF,2016-12-31,2017-02-24,295000000,125968000000,16664000000,214000000.0
RF,2017-03-31,2017-05-05,301000000,124545000000,16722000000,736000000.0
RF,2017-06-30,2017-08-04,316000000,124643000000,16893000000,
RF,2017-09-30,2017-11-08,311000000,123271000000,16624000000,
RF,2017-12-31,2018-02-26,335000000,124294000000,16192000000,314000000.0
RF,2018-03-31,2018-05-09,414000000,122913000000,15866000000,154000000.0
RF,2018-06-30,2018-08-08,375000000,124557000000,15777000000,
RF,2018-09-30,2018-11-07,564000000,124578000000,14770000000,
RF,2018-12-31,2019-02-22,406000000,125688000000,15090000000,1004000000.0
RF,2019-03-31,2019-05-08,394000000,128802000000,15512000000,578000000.0
RF,2019-06-30,2019-08-07,390000000,127518000000,16608000000,
RF,2019-09-30,2019-11-06,409000000,128147000000,16581000000,
RF,2019-12-31,2020-02-21,389000000,126240000000,16295000000,497000000.0
RF,2020-03-31,2020-05-06,162000000,133542000000,17332000000,787000000.0
RF,2020-06-30,2020-08-05,-214000000,144070000000,17602000000,
RF,2020-09-30,2020-11-05,530000000,145180000000,17904000000,
RF,2020-12-31,2021-02-24,616000000,147389000000,18111000000,-1000000.0
RF,2021-03-31,2021-05-05,642000000,153331000000,17862000000,719000000.0
RF,2021-06-30,2021-08-06,790000000,155610000000,18252000000,
RF,2021-09-30,2021-11-04,651000000,156153000000,18605000000,
RF,2021-12-31,2022-02-24,438000000,162938000000,18326000000,761000000.0
RF,2022-03-31,2022-05-06,548000000,164082000000,16982000000,584000000.0
RF,2022-06-30,2022-08-05,583000000,160908000000,16507000000,
RF,2022-09-30,2022-11-03,429000000,157798000000,15173000000,
RF,2022-12-31,2023-02-24,685000000,155220000000,15947000000,1276000000.0
RF,2023-03-31,2023-05-05,612000000,154135000000,16883000000,196000000.0
RF,2023-06-30,2023-08-08,581000000,155656000000,16639000000,
RF,2023-09-30,2023-11-07,490000000,153624000000,16100000000,
RF,2023-12-31,2024-02-23,391000000,152194000000,17429000000,855000000.0
RF,2024-03-31,2024-05-07,368000000,154909000000,17044000000,396000000.0
RF,2024-06-30,2024-08-06,501000000,154052000000,17169000000,
RF,2024-09-30,2024-11-05,490000000,157426000000,18676000000,
RF,2024-12-31,2025-02-21,534000000,157302000000,17879000000,-220000000.0
RF,2025-03-31,2025-05-06,490000000,159846000000,18530000000,1066000000.0
RF,2025-06-30,2025-08-05,563000000,159206000000,18666000000,
RF,2025-09-30,2025-11-04,569000000,159940000000,19049000000,
RF,2025-12-31,2026-02-24,534000000,158814000000,19043000000,-319000000.0
