ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
HPQ,2009-10-31,2009-12-17,2412000000,114799000000,40517000000.0,3433000000.0
HPQ,2010-01-31,2010-03-11,2250000000,113618000000,41628000000.0,2407000000.0
HPQ,2010-04-30,2010-06-08,2200000000,115994000000,43511000000.0,
HPQ,2010-07-31,2010-09-09,1773000000,120017000000,42535000000.0,
HPQ,2010-10-31,2010-12-15,2538000000,124503000000,40449000000.0,3151000000.0
HPQ,2011-01-31,2011-03-11,2605000000,119933000000,41206000000.0,3070000000.0
HPQ,2011-04-30,2011-06-08,2304000000,125127000000,41423000000.0,
HPQ,2011-07-31,2011-09-09,1926000000,124917000000,38823000000.0,
HPQ,2011-10-31,2011-12-14,239000000,129517000000,38625000000.0,2400000000.0
HPQ,2015-01-31,2016-03-03,1366000000,100861000000,26507000000.0,744000000.0
HPQ,2015-04-30,2016-06-03,1011000000,101396000000,26768000000.0,
HPQ,2015-07-31,2016-09-01,854000000,107033000000,27035000000.0,
HPQ,2016-01-31,2016-03-03,592000000,25517000000,-4909000000.0,-108000000.0
HPQ,2016-04-30,2016-06-03,629000000,25523000000,-4786000000.0,
HPQ,2016-07-31,2016-09-01,783000000,27224000000,-3926000000.0,
HPQ,2016-10-31,2016-12-15,492000000,29010000000,-3889000000.0,698000000.0
HPQ,2017-01-31,2017-03-02,611000000,28192000000,-4327000000.0,767000000.0
HPQ,2017-04-30,2017-06-01,559000000,28686000000,-3955000000.0,
HPQ,2017-07-31,2017-08-31,696000000,31934000000,-4339000000.0,
HPQ,2017-10-31,2017-12-15,660000000,32913000000,-3408000000.0,680000000.0
HPQ,2018-01-31,2018-03-01,1938000000,35245000000,-2742000000.0,996000000.0
HPQ,2018-04-30,2018-06-05,1058000000,32087000000,-1863000000.0,
HPQ,2018-07-31,2018-08-28,880000000,34254000000,-1767000000.0,
HPQ,2018-10-31,2018-12-13,1451000000,34622000000,-639000000.0,968000000.0
HPQ,2019-01-31,2019-03-05,803000000,32490000000,-1837000000.0,862000000.0
HPQ,2019-04-30,2019-05-30,782000000,31946000000,-1487000000.0,
HPQ,2019-07-31,2019-08-29,1179000000,32405000000,-1131000000.0,
HPQ,2019-10-31,2019-12-12,388000000,33467000000,-1193000000.0,588000000.0
HPQ,2020-01-31,2020-03-05,678000000,31656000000,-1634000000.0,1285000000.0
HPQ,2020-04-30,2020-06-05,764000000,33773000000,-743000000.0,
HPQ,2020-07-31,2020-09-04,734000000,34244000000,-1986000000.0,
HPQ,2020-10-31,2020-12-10,668000000,34681000000,-2228000000.0,1874000000.0
HPQ,2021-01-31,2021-03-05,1068000000,34737000000,-3235000000.0,1022000000.0
HPQ,2021-04-30,2021-06-04,1228000000,34549000000,-3360000000.0,
HPQ,2021-07-31,2021-09-03,1108000000,35523000000,-3942000000.0,
HPQ,2021-10-31,2021-12-09,3099000000,38610000000,-1650000000.0,2848000000.0
HPQ,2022-01-31,2022-03-07,1086000000,38912000000,-2328000000.0,1657000000.0
HPQ,2022-04-30,2022-06-03,1000000000,39901000000,-1898000000.0,
HPQ,2022-07-31,2022-09-02,1119000000,39247000000,-2318000000.0,
HPQ,2022-10-31,2022-12-06,-2000000,38587000000,-2918000000.0,1904000000.0
HPQ,2023-01-31,2023-03-01,487000000,36148000000,-3730000000.0,-16000000.0
HPQ,2023-04-30,2023-05-31,1066000000,36366000000,-2484000000.0,
HPQ,2023-07-31,2023-09-11,766000000,36632000000,-2245000000.0,
HPQ,2023-10-31,2023-12-18,974000000,37004000000,-1069000000.0,1975000000.0
HPQ,2024-01-31,2024-02-28,622000000,35846000000,-1640000000.0,121000000.0
HPQ,2024-04-30,2024-05-30,607000000,37433000000,-916000000.0,
HPQ,2024-07-31,2024-08-29,640000000,38059000000,-1392000000.0,
HPQ,2024-10-31,2024-12-13,906000000,39909000000,-1323000000.0,1623000000.0
HPQ,2025-01-31,2025-02-28,565000000,38930000000,-1072000000.0,374000000.0
HPQ,2025-04-30,2025-05-29,406000000,38799000000,-1276000000.0,
HPQ,2025-07-31,2025-08-28,763000000,39854000000,-901000000.0,
HPQ,2025-10-31,2025-12-10,795000000,41769000000,-346000000.0,1624000000.0
HPQ,2026-01-31,2026-02-25,545000000,41535000000,-766000000.0,383000000.0
