ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
GEV,2023-03-31,2024-04-30,-315000000,,,-690000000.0
GEV,2023-06-30,2024-07-24,-150000000,,,
GEV,2023-09-30,2024-10-23,-170000000,,,
GEV,2024-03-31,2024-04-30,-130000000,47872000000.0,8974000000.0,-444000000.0
GEV,2024-06-30,2024-07-24,1294000000,48052000000.0,9067000000.0,
GEV,2024-09-30,2024-10-23,-96000000,50853000000.0,9504000000.0,
GEV,2024-12-31,2025-02-06,484000000,51485000000.0,9546000000.0,921000000.0
GEV,2025-03-31,2025-04-23,254000000,51559000000.0,8607000000.0,1161000000.0
GEV,2025-06-30,2025-07-23,514000000,53078000000.0,8877000000.0,
GEV,2025-09-30,2025-10-22,452000000,54398000000.0,8646000000.0,
GEV,2025-12-31,2026-01-29,3664000000,63016000000.0,11178000000.0,2479000000.0
GEV,2026-03-31,2026-04-22,4745000000,75612000000.0,13922000000.0,5188000000.0
