Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
2018-10-01,2924.590087890625,2937.06005859375,2917.909912109375,2926.2900390625,3375890000
2018-10-02,2923.429931640625,2931.419921875,2919.3701171875,2923.800048828125,3432620000
2018-10-03,2925.510009765625,2939.860107421875,2921.360107421875,2931.68994140625,3625510000
2018-10-04,2901.610107421875,2919.780029296875,2883.919921875,2919.35009765625,3510370000
2018-10-05,2885.570068359375,2909.639892578125,2869.2900390625,2902.5400390625,3340820000
2018-10-08,2884.429931640625,2889.449951171875,2862.080078125,2877.530029296875,3381820000
2018-10-09,2880.340087890625,2894.830078125,2874.27001953125,2882.510009765625,3531690000
2018-10-10,2785.679931640625,2874.02001953125,2784.860107421875,2873.89990234375,4554260000
2018-10-11,2728.3701171875,2795.139892578125,2710.510009765625,2776.8701171875,4914090000
2018-10-12,2767.1298828125,2775.77001953125,2729.43994140625,2770.5400390625,4024010000
2018-10-15,2750.7900390625,2775.989990234375,2749.030029296875,2763.830078125,3327160000
2018-10-16,2809.919921875,2813.4599609375,2766.909912109375,2767.050048828125,3460260000
2018-10-17,2809.2099609375,2816.93994140625,2781.81005859375,2811.669921875,3347090000
2018-10-18,2768.780029296875,2806.0400390625,2755.179931640625,2802.0,3639300000
2018-10-19,2767.780029296875,2797.77001953125,2760.27001953125,2775.659912109375,3593940000
2018-10-22,2755.8798828125,2778.93994140625,2749.219970703125,2773.93994140625,3331270000
2018-10-23,2740.68994140625,2753.590087890625,2691.429931640625,2721.030029296875,4373710000
2018-10-24,2656.10009765625,2742.590087890625,2651.889892578125,2737.8701171875,4738670000
2018-10-25,2705.570068359375,2722.699951171875,2667.840087890625,2674.8798828125,4663930000
2018-10-26,2658.68994140625,2692.3798828125,2628.159912109375,2667.860107421875,4804330000
2018-10-29,2641.25,2706.85009765625,2603.5400390625,2682.64990234375,4701260000
2018-10-30,2682.6298828125,2685.429931640625,2635.340087890625,2640.679931640625,5125600000
2018-10-31,2711.739990234375,2736.68994140625,2705.60009765625,2705.60009765625,5133380000
2018-11-01,2740.3701171875,2741.669921875,2708.85009765625,2717.580078125,4730250000
2018-11-02,2723.06005859375,2756.550048828125,2700.43994140625,2745.449951171875,4261230000
2018-11-05,2738.31005859375,2744.27001953125,2717.93994140625,2726.3701171875,3650910000
2018-11-06,2755.449951171875,2756.820068359375,2737.080078125,2738.39990234375,3543800000
2018-11-07,2813.889892578125,2815.14990234375,2774.1298828125,2774.1298828125,3929080000
2018-11-08,2806.830078125,2814.75,2794.989990234375,2806.3798828125,3673550000
2018-11-09,2781.010009765625,2794.10009765625,2764.239990234375,2794.10009765625,4029030000
2018-11-12,2726.219970703125,2775.989990234375,2722.0,2773.929931640625,3701570000
2018-11-13,2722.179931640625,2754.60009765625,2714.97998046875,2730.050048828125,4112820000
2018-11-14,2701.580078125,2746.800048828125,2685.75,2737.89990234375,4449060000
2018-11-15,2730.199951171875,2735.3798828125,2670.75,2693.52001953125,4204960000
2018-11-16,2736.27001953125,2746.75,2712.159912109375,2718.5400390625,3996970000
2018-11-19,2690.72998046875,2733.159912109375,2681.090087890625,2730.739990234375,3806940000
2018-11-20,2641.889892578125,2669.43994140625,2631.52001953125,2654.60009765625,4370820000
2018-11-21,2649.929931640625,2670.72998046875,2649.820068359375,2657.739990234375,3237400000
2018-11-23,2632.56005859375,2647.550048828125,2631.090087890625,2633.360107421875,1651680000
2018-11-26,2673.449951171875,2674.35009765625,2649.969970703125,2649.969970703125,3523520000
2018-11-27,2682.169921875,2682.530029296875,2655.889892578125,2663.75,3494380000
2018-11-28,2743.7900390625,2744.0,2684.3798828125,2691.449951171875,3984540000
2018-11-29,2737.800048828125,2753.75,2722.93994140625,2736.969970703125,3599200000
2018-11-30,2760.169921875,2760.8798828125,2732.760009765625,2737.760009765625,4668310000
2018-12-03,2790.3701171875,2800.179931640625,2773.3798828125,2790.5,4221580000
2018-12-04,2700.06005859375,2785.929931640625,2697.179931640625,2782.429931640625,4515710000
2018-12-06,2695.949951171875,2696.14990234375,2621.530029296875,2663.510009765625,5180430000
2018-12-07,2633.080078125,2708.5400390625,2623.139892578125,2691.260009765625,4242240000
2018-12-10,2637.719970703125,2647.510009765625,2583.22998046875,2630.860107421875,4162880000
2018-12-11,2636.780029296875,2674.35009765625,2621.300048828125,2664.43994140625,3963440000
2018-12-12,2651.070068359375,2685.43994140625,2650.260009765625,2658.22998046875,4029300000
2018-12-13,2650.5400390625,2670.18994140625,2637.27001953125,2658.699951171875,3978340000
2018-12-14,2599.949951171875,2635.070068359375,2593.840087890625,2629.679931640625,4064370000
2018-12-17,2545.93994140625,2601.1298828125,2530.5400390625,2590.75,4661420000
2018-12-18,2546.159912109375,2573.989990234375,2528.7099609375,2559.89990234375,4519190000
2018-12-19,2506.9599609375,2585.2900390625,2488.9599609375,2547.050048828125,5152830000
2018-12-20,2467.419921875,2509.6298828125,2441.179931640625,2496.77001953125,5619780000
2018-12-21,2416.6201171875,2504.409912109375,2408.550048828125,2465.3798828125,7657890000
2018-12-24,2351.10009765625,2410.340087890625,2351.10009765625,2400.56005859375,2613670000
2018-12-26,2467.699951171875,2467.760009765625,2346.580078125,2363.1201171875,4249740000
2018-12-27,2488.830078125,2489.10009765625,2397.93994140625,2442.5,4139010000
2018-12-28,2485.739990234375,2520.27001953125,2472.889892578125,2498.77001953125,3728440000
2018-12-31,2506.85009765625,2509.239990234375,2482.820068359375,2498.93994140625,3461920000
