Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
2023-07-03,4455.58984375,4456.4599609375,4442.2900390625,4450.47998046875,2034280000
2023-07-05,4446.81982421875,4454.06005859375,4436.60986328125,4442.0400390625,3482620000
2023-07-06,4411.58984375,4422.6201171875,4385.0498046875,4422.6201171875,3682020000
2023-07-07,4398.9501953125,4440.39013671875,4397.39990234375,4404.5400390625,3630480000
2023-07-10,4409.52978515625,4412.60009765625,4389.919921875,4394.22998046875,3429600000
2023-07-11,4439.259765625,4443.64013671875,4408.4599609375,4415.5498046875,3624220000
2023-07-12,4472.16015625,4488.33984375,4463.22998046875,4467.68994140625,3920290000
2023-07-13,4510.0400390625,4517.3798828125,4489.35986328125,4491.5,3839530000
2023-07-14,4505.419921875,4527.759765625,4499.56005859375,4514.60986328125,3647450000
2023-07-17,4522.7900390625,4532.85009765625,4504.89990234375,4508.85986328125,3538240000
2023-07-18,4554.97998046875,4562.2998046875,4514.58984375,4521.77978515625,4090010000
2023-07-19,4565.72021484375,4578.43017578125,4557.47998046875,4563.8701171875,4115670000
2023-07-20,4534.8701171875,4564.740234375,4527.56005859375,4554.3798828125,3761770000
2023-07-21,4536.33984375,4555.0,4535.7900390625,4550.16015625,3570190000
2023-07-24,4554.64013671875,4563.41015625,4541.2900390625,4543.39013671875,3856250000
2023-07-25,4567.4599609375,4580.6201171875,4552.419921875,4555.18994140625,3812470000
2023-07-26,4566.75,4582.47021484375,4547.580078125,4558.9599609375,3990290000
2023-07-27,4537.41015625,4607.06982421875,4528.56005859375,4598.259765625,4553210000
2023-07-28,4582.22998046875,4590.16015625,4564.009765625,4565.75,3981010000
2023-07-31,4588.9599609375,4594.22021484375,4573.14013671875,4584.81982421875,4503600000
2023-08-01,4576.72998046875,4584.6201171875,4567.52978515625,4578.830078125,4042370000
2023-08-02,4513.39013671875,4550.93017578125,4505.75,4550.93017578125,4270710000
2023-08-03,4501.89013671875,4519.490234375,4485.5400390625,4494.27001953125,4149120000
2023-08-04,4478.02978515625,4540.33984375,4474.5498046875,4513.9599609375,4143310000
2023-08-07,4518.43994140625,4519.83984375,4491.14990234375,4491.580078125,3493920000
2023-08-08,4499.3798828125,4503.31005859375,4464.39013671875,4498.02978515625,3884910000
2023-08-09,4467.7099609375,4502.43994140625,4461.330078125,4501.56982421875,3803100000
2023-08-10,4468.830078125,4527.3701171875,4457.919921875,4487.16015625,4504370000
2023-08-11,4464.0498046875,4476.22998046875,4443.97998046875,4450.68994140625,3753290000
2023-08-14,4489.72021484375,4490.330078125,4453.43994140625,4458.1298828125,3896410000
2023-08-15,4437.85986328125,4478.8701171875,4432.18994140625,4478.8701171875,3832250000
2023-08-16,4404.330078125,4449.9501953125,4403.5498046875,4433.7900390625,3753910000
2023-08-17,4370.35986328125,4421.169921875,4364.830078125,4416.31982421875,3943700000
2023-08-18,4369.7099609375,4381.81982421875,4335.31005859375,4344.8798828125,3940400000
2023-08-21,4399.77001953125,4407.5498046875,4360.2998046875,4380.27978515625,3726850000
2023-08-22,4387.5498046875,4418.58984375,4382.77001953125,4415.330078125,3522760000
2023-08-23,4436.009765625,4443.18017578125,4396.43994140625,4396.43994140625,3837270000
2023-08-24,4376.31005859375,4458.2998046875,4375.5498046875,4455.16015625,3723470000
2023-08-25,4405.7099609375,4418.4599609375,4356.2900390625,4389.3798828125,3296180000
2023-08-28,4433.31005859375,4439.56005859375,4414.97998046875,4426.02978515625,2957230000
2023-08-29,4497.6298828125,4500.14013671875,4431.68017578125,4432.75,3354820000
2023-08-30,4514.8701171875,4521.64990234375,4493.58984375,4500.33984375,3064110000
2023-08-31,4507.66015625,4532.259765625,4507.39013671875,4517.009765625,3946360000
2023-09-01,4515.77001953125,4541.25,4501.35009765625,4530.60009765625,3246260000
2023-09-05,4496.830078125,4514.2900390625,4496.009765625,4510.06005859375,3526250000
2023-09-06,4465.47998046875,4490.35009765625,4442.3798828125,4490.35009765625,3418850000
2023-09-07,4451.14013671875,4457.81005859375,4430.4599609375,4434.5498046875,3763760000
2023-09-08,4457.490234375,4473.52978515625,4448.3798828125,4451.2998046875,3259290000
2023-09-11,4487.4599609375,4490.77001953125,4467.89013671875,4480.97998046875,3369920000
2023-09-12,4461.89990234375,4487.10986328125,4456.830078125,4473.27001953125,3435740000
2023-09-13,4467.43994140625,4479.39013671875,4453.52001953125,4462.64990234375,3529430000
2023-09-14,4505.10009765625,4511.990234375,4478.68994140625,4487.77978515625,3648720000
2023-09-15,4450.31982421875,4497.97998046875,4447.2099609375,4497.97998046875,6932230000
2023-09-18,4453.52978515625,4466.35986328125,4442.10986328125,4445.1298828125,3161230000
2023-09-19,4443.9501953125,4449.85009765625,4416.60986328125,4445.41015625,3614880000
2023-09-20,4402.2001953125,4461.02978515625,4401.3798828125,4452.81005859375,3308450000
2023-09-21,4330.0,4375.7001953125,4329.169921875,4374.35986328125,3662340000
2023-09-22,4320.06005859375,4357.39990234375,4316.490234375,4341.740234375,3349570000
2023-09-25,4337.43994140625,4338.509765625,4302.7001953125,4310.6201171875,3195650000
2023-09-26,4273.52978515625,4313.009765625,4265.97998046875,4312.8798828125,3472340000
2023-09-27,4274.509765625,4292.06982421875,4238.6298828125,4282.6298828125,3875880000
2023-09-28,4299.7001953125,4317.27001953125,4264.3798828125,4269.64990234375,3846230000
2023-09-29,4288.0498046875,4333.14990234375,4274.85986328125,4328.18017578125,3865960000
